agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,4,189,19,79,4,18,76
1,4,185,6,96,4,6,92
2,6,114,16,157,0,16,157
3,6,159,10,118,0,10,118
4,5,183,17,87,0,17,87
5,7,123,16,148,2,16,146
6,9,93,44,150,3,43,148
7,6,153,20,114,4,19,111
8,3,162,14,111,1,14,110
9,5,167,10,110,2,10,108
10,5,134,13,140,2,13,138
11,4,133,7,147,4,7,143
12,8,96,21,170,1,21,169
13,9,91,43,153,3,42,151
14,9,123,23,141,0,23,141
15,9,115,29,143,2,29,141
16,8,91,29,167,2,28,166
17,8,80,37,170,6,33,168
18,7,113,24,150,0,24,150
19,6,122,25,140,0,25,140
20,10,51,23,213,4,22,210
21,9,39,30,218,1,29,218
22,6,137,9,141,0,9,141
23,4,144,23,120,2,23,118
24,9,83,24,180,5,22,177
25,8,97,45,145,2,44,144
26,6,200,13,74,5,11,71
27,4,145,8,134,1,7,134
28,5,178,16,93,3,15,91
29,9,81,20,186,4,20,182
30,7,99,34,154,2,33,153
31,6,132,27,128,0,27,128
32,8,88,35,164,2,35,162
33,8,120,37,130,2,35,130
34,7,141,23,123,4,22,120
35,9,98,14,175,2,12,175
36,8,89,17,181,2,17,179
37,5,183,14,90,2,13,89
38,2,230,11,46,1,11,45
39,2,233,1,53,1,1,52
40,7,125,31,131,3,29,130
41,7,140,34,113,3,32,112
42,2,210,1,76,5,0,72
43,9,109,24,154,4,23,151
44,9,122,39,126,4,36,125
45,2,226,6,55,1,6,54
46,8,82,25,180,4,25,176
47,6,128,38,121,1,38,120
48,4,168,10,109,1,9,109
49,9,56,23,208,0,23,208
50,6,157,24,106,5,24,101
51,11,70,32,185,7,29,181
52,8,112,34,141,2,34,139
53,6,115,22,150,1,22,149
54,8,125,17,145,0,17,145
55,2,236,10,41,2,9,40
56,7,73,32,182,6,30,178
57,3,222,1,64,1,1,63
58,5,126,23,138,2,22,137
59,6,141,15,131,2,14,130
60,6,116,33,138,2,33,136
61,6,127,19,141,3,18,139
62,6,108,47,132,6,45,128
63,5,159,23,105,3,23,102
64,1,266,8,13,0,8,13
65,8,89,27,171,3,27,168
66,5,186,17,84,2,16,83
67,6,119,37,131,2,36,130
68,4,162,21,104,1,20,104
69,6,122,23,142,1,23,141
70,6,146,24,117,1,24,116
71,5,126,36,125,3,34,124
72,6,104,37,146,3,36,144
73,9,80,21,186,6,20,181
74,5,180,8,99,2,8,97
75,7,141,25,121,2,25,119
76,4,191,13,83,1,13,82
77,6,120,31,136,3,30,134
78,6,130,27,130,3,25,129
79,8,88,47,152,7,44,148
