timestep,finished_tasks,active_tasks,unassigned_backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
1,0,18000,17999,1,11999,1,0,0,0.81026
2,0,18000,17998,2,11998,2,0,0,0.8148937
3,0,18000,17997,3,11997,3,0,0,0.8117311
4,0,18000,17995,5,11995,4,1,0,0.8175225
5,0,18000,17994,6,11994,5,1,0,0.8131888
6,0,18000,17993,7,11993,6,1,0,0.8194522
7,0,18000,17992,8,11992,7,1,0,0.81977
8,0,18000,17991,9,11991,8,1,0,0.8136537
9,0,18000,17990,10,11990,9,1,0,0.8169161
10,0,18000,17988,12,11988,11,1,0,0.8177429
11,0,18000,17987,13,11987,12,1,0,0.818292
12,0,18000,17986,14,11986,13,1,0,0.8123014
13,0,18000,17985,15,11985,13,2,0,0.8140913
14,0,18000,17983,17,11983,15,2,0,0.8129336
15,0,18000,17982,18,11982,15,3,0,0.8116132
16,0,18000,17980,20,11980,17,3,0,0.8162788
17,0,18000,17977,23,11977,20,3,0,0.812398
18,0,18000,17976,24,11976,21,3,0,0.8139928
19,0,18000,17974,26,11974,20,6,0,0.8204616
20,0,18000,17969,31,11969,25,6,0,0.8128041
21,0,18000,17968,32,11968,25,7,0,0.8164181
22,1,18000,17964,36,11964,30,6,0,0.8111801
23,1,18000,17948,52,11948,45,7,0,0.819893
24,1,18000,17942,58,11942,49,9,0,0.8141985
25,1,18000,17935,65,11935,54,11,1,0.8136563
26,1,18000,17881,119,11881,103,16,1,0.8122083
27,1,18000,16931,1069,10931,1027,42,1,0.8184224
28,2,18000,13708,4292,7708,4178,114,6,0.8308378
29,2,18000,11630,6370,5630,6131,239,125,0.8257623
30,3,18000,8385,9615,2385,9237,378,992,0.8177014
31,3,18000,6050,11950,50,11430,520,3768,0.8193448
32,3,18000,6000,12000,0,11316,684,7414,0.8187113
33,3,18000,6000,12000,0,11161,839,10520,0.8173494
34,3,18000,6000,12000,0,11017,983,13095,0.8262579
35,4,18000,6001,11999,1,10882,1117,15209,0.8233844
36,5,18000,6001,11999,1,10726,1273,16967,0.819821
37,7,18000,6002,11998,2,10561,1437,18452,0.8214123
38,10,18000,6003,11997,3,10401,1596,19752,0.8205373
39,11,18000,6001,11999,1,10257,1742,20762,0.8175186
40,12,18000,6001,11999,1,10084,1915,21600,0.8230157
41,17,18000,6005,11995,5,9917,2078,22259,0.815477
42,19,18000,6002,11998,2,9761,2237,22858,0.8153039
43,22,18000,6003,11997,3,9613,2384,23478,0.8170921
44,25,18000,6003,11997,3,9440,2557,24114,0.8161707
45,28,18000,6003,11997,3,9279,2718,24734,0.8291855
46,35,18000,6007,11993,7,9109,2884,25329,0.8175033
47,41,18000,6006,11994,6,8945,3049,25965,0.8233395
48,43,18000,6002,11998,2,8789,3209,26607,0.8300482
49,47,18000,6004,11996,4,8647,3349,27307,0.8183242
50,52,18000,6005,11995,5,8497,3498,28045,0.8610677
51,58,18000,6006,11994,6,8337,3657,28813,0.8239042
52,63,18000,6005,11995,5,8188,3807,29561,0.8205699
53,67,18000,6004,11996,4,8038,3958,30398,0.8166031
54,73,18000,6006,11994,6,7894,4100,31294,0.8145227
55,84,18000,6011,11989,11,7738,4251,32301,0.8297285
56,90,18000,6006,11994,6,7608,4386,33310,0.8160357
57,97,18000,6007,11993,7,7454,4539,34373,0.8156551
58,102,18000,6005,11995,5,7323,4672,35434,0.8164808
59,110,18000,6008,11992,8,7186,4806,36499,0.8172795
60,115,18000,6005,11995,5,7054,4941,37618,0.8142796
61,121,18000,6006,11994,6,6929,5065,38854,0.8179819
62,129,18000,6008,11992,8,6802,5190,40098,0.8210584
63,133,18000,6004,11996,4,6677,5319,41383,0.8156252
64,141,18000,6008,11992,8,6540,5452,42721,0.8151581
65,144,18000,6003,11997,3,6433,5564,44070,0.830545
66,158,18000,6014,11986,14,6311,5675,45495,0.8209905
67,168,18000,6010,11990,10,6183,5807,46969,0.8182366
68,178,18000,6010,11990,10,6060,5930,48521,0.8186157
69,187,18000,6009,11991,9,5946,6045,50080,0.8156686
70,193,18000,6006,11994,6,5824,6170,51718,0.8220434
71,198,18000,6005,11995,5,5715,6280,53423,0.8164008
72,208,18000,6010,11990,10,5597,6393,55231,0.8214313
73,219,18000,6011,11989,11,5478,6511,57080,0.8188881
74,231,18000,6012,11988,12,5383,6605,58991,0.8166484
75,240,18000,6009,11991,9,5282,6709,60889,0.8319204
76,251,18000,6011,11989,11,5189,6800,62815,0.8188606
77,263,18000,6012,11988,12,5092,6896,64841,0.8252262
78,268,18000,6005,11995,5,4987,7008,66956,0.827199
79,285,18000,6017,11983,17,4887,7096,69116,0.8179231
80,303,18000,6018,11982,18,4799,7183,71338,0.8147084
81,317,18000,6014,11986,14,4724,7262,73541,0.8149321
82,334,18000,6017,11983,17,4632,7351,75841,0.8203292
83,342,18000,6008,11992,8,4533,7459,78217,0.8276168
84,348,18000,6006,11994,6,4441,7553,80635,0.8196668
85,367,18000,6019,11981,19,4348,7633,83137,0.8259538
86,381,18000,6014,11986,14,4264,7722,85704,0.8222018
87,388,18000,6007,11993,7,4172,7821,88288,0.8140707
88,401,18000,6013,11987,13,4094,7893,90979,0.8179207
89,411,18000,6010,11990,10,4005,7985,93785,0.8213485
90,427,18000,6016,11984,16,3935,8049,96482,0.8229578
91,443,18000,6016,11984,16,3865,8119,99232,0.8170236
92,459,18000,6016,11984,16,3787,8197,102056,0.8213254
93,477,18000,6018,11982,18,3698,8284,104822,0.825684
94,493,18000,6016,11984,16,3628,8356,107707,0.8242918
95,508,18000,6015,11985,15,3574,8411,110541,0.8187998
96,526,18000,6018,11982,18,3513,8469,113354,0.8244261
97,543,18000,6017,11983,17,3458,8525,116187,0.8238533
98,554,18000,6011,11989,11,3397,8592,119043,0.8255885
99,571,18000,6017,11983,17,3327,8656,121963,0.8194849
100,583,18000,6012,11988,12,3257,8731,124833,0.8218018
