task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,27,65,-1,1179,0,34,53,38,31,4,27,65,-1,0.584906
1,0,29,61,-1,7136,0,27,147,31,38,2,29,61,-1,0.258503
2,0,29,82,-1,8314,0,39,107,47,15,9,29,82,-1,0.140187
3,0,-1,-1,-1,-1,0,-1,217,0,0,0,-1,-1,-1,0.000000
4,0,28,34,-1,5722,0,4,87,4,56,12,28,34,-1,0.643678
5,0,29,-1,-1,6900,0,55,219,63,0,8,29,-1,-1,0.000000
6,0,30,-1,-1,10025,0,62,165,60,0,10,30,-1,-1,0.000000
7,0,-1,-1,-1,-1,0,-1,425,0,0,0,-1,-1,-1,0.000000
8,0,-1,-1,-1,-1,0,-1,474,0,0,0,-1,-1,-1,0.000000
9,0,27,78,-1,1627,0,46,13,50,16,7,27,78,-1,1.230769
10,0,30,47,-1,9182,0,12,202,12,38,20,30,47,-1,0.188119
11,0,28,28,-1,5574,0,0,87,0,60,12,28,28,-1,0.689655
12,0,28,47,-1,5245,0,17,61,17,35,20,28,47,-1,0.573770
13,0,-1,-1,-1,-1,0,-1,340,0,0,0,-1,-1,-1,0.000000
14,0,28,33,-1,2410,0,5,65,5,61,6,28,33,-1,0.938462
15,0,28,79,-1,5268,0,47,132,49,18,5,28,79,-1,0.136364
16,0,29,-1,-1,7279,0,49,133,60,0,11,29,-1,-1,0.000000
17,0,29,53,-1,6737,0,23,165,23,33,15,29,53,-1,0.200000
18,0,28,49,-1,5797,0,19,107,21,41,10,28,49,-1,0.383178
19,0,30,-1,-1,11782,0,68,211,64,0,6,30,-1,-1,0.000000
20,0,30,91,-1,10721,0,8,199,38,6,26,30,91,-1,0.030151
21,0,28,98,-1,4997,0,55,107,67,1,4,28,98,-1,0.009346
22,0,27,-1,-1,2294,0,71,19,72,0,1,27,-1,-1,0.000000
23,0,28,55,-1,3439,0,25,91,27,39,6,28,55,-1,0.428571
24,0,29,-1,-1,6236,0,55,169,64,0,7,29,-1,-1,0.000000
25,0,63,79,-1,1490,0,9,134,13,21,3,63,79,-1,0.156716
26,0,29,-1,-1,6038,0,70,149,68,0,3,29,-1,-1,0.000000
27,0,-1,-1,-1,-1,0,-1,257,0,0,0,-1,-1,-1,0.000000
28,0,28,43,-1,3616,0,15,79,15,46,11,28,43,-1,0.582278
29,0,99,-1,-1,308,0,18,241,1,0,0,99,-1,-1,0.000000
