timestep,finished_tasks,active_tasks,unassigned_backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
1,0,4,2,2,48,2,0,0,0.9206089
2,0,6,2,4,46,4,0,0,0.9204288
3,0,8,2,6,44,4,2,0,0.9204892
4,0,10,2,8,42,6,2,0,0.9205399
5,0,12,2,10,40,6,4,0,0.9203721
6,0,14,2,12,38,7,5,1,0.9204987
7,0,16,2,14,36,7,7,1,0.9204622
8,0,18,2,16,34,9,7,1,0.9203314
9,0,20,2,18,32,11,7,1,0.9203496
10,0,22,2,20,30,10,10,1,0.9203547
11,0,24,2,22,28,10,12,1,0.9203866
12,0,26,2,24,26,9,15,1,0.9203834
13,0,28,2,26,24,11,15,2,0.9203512
14,0,30,2,28,22,11,17,2,0.9203687
15,1,31,2,29,21,10,19,2,0.9203509
16,1,33,2,31,19,10,21,2,0.9203599
17,2,34,2,32,18,12,20,2,0.920385
18,4,34,2,32,18,10,22,2,0.9204141
19,5,35,2,33,17,11,22,2,0.9204023
20,5,37,2,35,15,8,27,2,0.9203894
21,6,38,2,36,14,9,27,2,0.9204213
22,7,39,2,37,13,9,28,3,0.9204451
23,7,41,2,39,11,11,28,3,0.9204568
24,7,43,2,41,9,10,31,4,0.9204457
25,8,44,2,42,8,11,31,4,0.9204859
26,9,45,2,43,7,13,30,4,0.920444
27,10,46,2,44,6,14,30,4,0.920503
28,13,45,2,43,7,15,28,6,0.9205398
29,16,44,2,42,8,15,27,7,0.9204943
30,17,45,2,43,7,13,30,7,0.9204691
31,18,46,2,44,6,15,29,8,0.9204463
32,19,47,2,45,5,12,33,9,0.9203901
33,22,46,2,44,6,13,31,9,0.9203858
34,24,46,2,44,6,13,31,9,0.920495
35,26,46,2,44,6,14,30,10,0.920476
36,28,46,2,44,6,14,30,11,0.9205043
37,30,46,2,44,6,15,29,12,0.9204288
38,33,45,2,43,7,13,30,14,0.9204734
39,35,45,2,43,7,13,30,15,0.9204656
40,36,46,2,44,6,13,31,15,0.9204465
41,39,45,2,43,7,14,29,15,0.9203972
42,40,46,2,44,6,14,30,15,0.9204144
43,42,46,2,44,6,13,31,15,0.9203408
44,46,44,2,42,8,13,29,15,0.9205761
45,46,46,2,44,6,12,32,16,0.9205211
46,46,48,2,46,4,13,33,16,0.9204241
47,49,47,2,45,5,14,31,16,0.9203767
48,51,47,2,45,5,13,32,16,0.9203623
49,53,47,2,45,5,12,33,17,0.9203876
50,54,48,2,46,4,12,34,18,0.92043
51,55,49,2,47,3,11,36,19,0.920498
52,55,51,2,49,1,11,38,20,0.9204699
53,55,53,3,50,0,12,38,20,0.9204195
54,58,52,5,47,3,11,36,21,0.9204381
55,60,52,4,48,2,13,35,23,0.9205662
56,62,52,4,48,2,11,37,24,0.9205065
57,63,53,4,49,1,11,38,25,0.9203854
58,63,55,5,50,0,11,39,27,0.9204983
59,64,56,7,49,1,10,39,29,0.9204456
60,65,57,8,49,1,10,39,29,0.9204517
61,65,59,9,50,0,9,41,30,0.9209265
62,70,56,11,45,5,8,37,30,0.9204229
63,71,57,8,49,1,8,41,30,0.9204988
64,76,54,9,45,5,9,36,31,0.9204135
65,81,51,6,45,5,14,31,32,0.9207024
66,81,53,3,50,0,15,35,33,0.9205443
67,82,54,5,49,1,11,38,34,0.9203743
68,83,55,6,49,1,9,40,34,0.920422
69,85,55,7,48,2,8,40,36,0.9203833
70,85,57,7,50,0,10,40,38,0.9214437
71,90,54,9,45,5,9,36,38,0.920671
72,94,52,6,46,4,12,34,42,0.920386
