timestep,finished_tasks,active_tasks,unassigned_backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
1,0,12000,11782,218,7782,215,3,0,0.8480576
2,0,12000,11383,617,7383,604,13,4,0.8496259
3,0,12000,10924,1076,6924,1045,31,20,0.8528652
4,0,12000,10468,1532,6468,1490,42,56,0.8529089
5,0,12000,9951,2049,5951,1975,74,116,0.8585779
6,0,12000,9550,2450,5550,2338,112,204,0.86037
7,0,12000,9081,2919,5081,2768,151,318,0.8584225
8,0,12000,8682,3318,4682,3116,202,860,0.8644655
9,0,12000,8110,3890,4110,3626,264,1745,0.8540954
10,0,12000,7606,4394,3606,4087,307,3184,0.8568685
