agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,3,4,15,61,3,13,60
1,3,4,12,64,4,12,60
2,3,4,7,69,3,7,66
3,2,3,7,70,1,7,69
4,2,3,5,72,0,5,72
5,2,3,7,70,1,7,69
6,3,4,4,72,4,4,68
7,4,4,7,69,1,7,68
8,3,4,0,76,2,0,74
9,2,3,2,75,3,2,72
10,2,3,6,71,4,6,67
11,3,4,21,55,4,20,52
12,2,3,8,69,5,8,64
13,3,4,12,64,2,12,62
14,4,5,11,64,4,10,61
15,2,3,10,67,6,7,64
16,3,4,3,73,0,3,73
17,4,4,3,73,2,3,71
18,2,3,5,72,0,5,72
19,2,3,10,67,7,7,63
20,2,3,2,75,3,2,72
21,3,4,9,67,3,8,65
22,4,5,12,63,5,9,61
23,3,3,4,73,2,4,71
24,2,3,2,75,0,2,75
25,4,5,11,64,3,10,62
26,4,5,1,74,2,1,72
27,3,4,8,68,2,8,66
28,4,5,7,68,0,7,68
29,3,4,5,71,2,5,69
30,4,4,7,69,2,6,68
31,2,3,6,71,1,6,70
32,3,4,6,70,7,6,63
33,3,4,2,74,5,2,69
34,2,3,13,64,2,12,63
35,2,3,7,70,1,6,70
36,3,4,7,69,0,7,69
37,4,5,6,69,5,4,66
38,3,4,8,68,1,8,67
39,1,2,4,74,1,4,73
40,4,5,0,75,0,0,75
41,4,5,7,68,2,7,66
42,2,3,14,63,4,11,62
43,3,4,8,68,6,8,62
44,3,4,5,71,1,5,70
45,4,5,14,61,2,13,60
46,3,4,0,76,4,0,72
47,3,4,5,71,2,5,69
48,2,3,5,72,2,5,70
49,3,4,7,69,3,6,67
50,2,3,2,75,5,2,70
51,3,4,7,69,4,6,66
52,3,4,3,73,3,3,70
53,3,4,1,75,2,1,73
54,3,3,8,69,1,8,68
55,3,4,13,63,5,12,59
56,2,3,0,77,0,0,77
57,4,5,10,65,0,10,65
58,3,4,13,63,1,13,62
59,2,3,16,61,3,15,59
60,2,3,4,73,0,4,73
61,2,3,2,75,1,2,74
62,5,6,12,62,2,12,60
63,3,4,9,67,3,9,64
64,2,3,4,73,4,4,69
65,2,3,11,66,5,11,61
66,3,4,19,57,11,16,49
67,3,3,7,70,6,6,65
68,4,5,18,57,3,18,54
69,3,4,8,68,2,8,66
70,3,4,1,75,2,1,73
71,3,4,8,68,3,8,65
72,5,6,7,67,2,7,65
73,3,4,10,66,0,10,66
74,3,4,14,62,3,14,59
75,2,3,3,74,1,3,73
76,2,3,0,77,2,0,75
77,2,3,11,66,3,10,64
78,3,4,6,70,0,6,70
79,3,4,13,63,0,13,63
