timestep,finished_tasks,active_tasks,unassigned_backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
1,0,18000,17999,1,11999,1,0,0,0.8098585
2,0,18000,17998,2,11998,2,0,0,0.8085873
3,0,18000,17997,3,11997,3,0,0,0.8120109
4,0,18000,17995,5,11995,4,1,0,0.8159231
5,0,18000,17994,6,11994,5,1,0,0.823073
6,0,18000,17993,7,11993,6,1,0,0.8148224
7,0,18000,17992,8,11992,7,1,0,0.8134592
8,0,18000,17991,9,11991,8,1,0,0.8177045
9,0,18000,17990,10,11990,9,1,0,0.8173996
10,0,18000,17988,12,11988,11,1,0,0.8178312
11,0,18000,17987,13,11987,12,1,0,0.8247883
12,0,18000,17986,14,11986,13,1,0,0.8203706
13,0,18000,17985,15,11985,13,2,0,0.8161314
14,0,18000,17984,16,11984,14,2,0,0.8139425
15,0,18000,17982,18,11982,15,3,0,0.8126639
16,0,18000,17981,19,11981,16,3,0,0.8167951
17,0,18000,17980,20,11980,17,3,0,0.815094
18,0,18000,17977,23,11977,20,3,0,0.815428
19,0,18000,17976,24,11976,20,4,0,0.8144769
20,0,18000,17974,26,11974,20,6,0,0.8147853
