timestep,finished_tasks,backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
589,3604,750,496,4,179,317,54304,0.9168624
590,3605,750,499,1,179,320,54365,0.9163143
591,3611,750,494,6,174,320,54451,0.9171145
592,3613,750,498,2,171,327,54529,0.9166755
593,3620,750,493,7,170,323,54618,0.9164175
594,3631,750,489,11,169,320,54701,0.916563
595,3634,750,497,3,174,323,54785,0.917051
596,3635,750,499,1,172,327,54880,0.9172093
597,3643,750,492,8,168,324,54980,0.916909
598,3648,750,495,5,169,326,55056,0.916539
599,3653,750,495,5,171,324,55152,0.9162741
600,3656,750,497,3,172,325,55237,0.9163165
601,3661,750,495,5,172,323,55344,0.9166478
602,3667,750,494,6,172,322,55461,0.9170028
603,3676,750,491,9,174,317,55568,0.9166558
604,3682,750,494,6,179,315,55675,0.916953
605,3694,750,488,12,177,311,55781,0.9168816
606,3701,750,493,7,183,310,55882,0.9170903
607,3708,750,493,7,185,308,55985,0.9170966
608,3712,750,496,4,188,308,56093,0.9169042
609,3719,750,493,7,191,302,56196,0.9162874
610,3726,750,493,7,193,300,56288,0.9165626
611,3730,750,496,4,198,298,56408,0.9170883
612,3738,750,492,8,198,294,56512,0.9172459
613,3746,750,492,8,200,292,56607,0.9168105
614,3750,750,496,4,198,298,56712,0.9171355
615,3761,750,489,11,193,296,56822,0.9161935
616,3770,750,491,9,196,295,56917,0.9171419
617,3776,750,494,6,198,296,57016,0.9171116
618,3783,750,493,7,200,293,57116,0.9163258
619,3788,750,495,5,199,296,57214,0.9172035
620,3793,750,495,5,196,299,57305,0.9166998
621,3799,750,494,6,191,303,57392,0.9164594
622,3806,750,493,7,191,302,57486,0.9167973
623,3816,750,490,10,193,297,57593,0.9174999
624,3821,750,495,5,198,297,57681,0.9163567
625,3829,750,492,8,201,291,57764,0.9168967
626,3835,750,494,6,203,291,57857,0.9166416
627,3843,750,492,8,194,298,57940,0.9165961
628,3845,750,498,2,195,303,58038,0.9164376
629,3850,750,495,5,191,304,58122,0.9162472
630,3854,750,496,4,189,307,58229,0.9170984
631,3860,750,494,6,185,309,58321,0.9170127
632,3866,750,494,6,186,308,58414,0.9171731
633,3871,750,495,5,190,305,58507,0.9169498
634,3877,750,494,6,186,308,58590,0.9170177
635,3880,750,497,3,187,310,58669,0.9169881
636,3888,750,492,8,180,312,58752,0.9171298
637,3893,750,495,5,183,312,58841,0.9170865
638,3902,750,491,9,181,310,58919,0.9171751
639,3913,750,489,11,186,303,58993,0.9166003
640,3920,750,493,7,190,303,59086,0.9168193
641,3929,750,491,9,190,301,59174,0.9165558
642,3933,750,496,4,193,303,59256,0.9167582
643,3947,750,486,14,193,293,59342,0.916732
644,3949,750,498,2,203,295,59429,0.916564
645,3957,750,492,8,197,295,59508,0.9174137
646,3968,750,489,11,198,291,59598,0.9171297
647,3971,750,497,3,203,294,59687,0.917056
648,3976,750,495,5,202,293,59777,0.9167034
649,3985,750,491,9,201,290,59850,0.9163207
650,3991,750,494,6,203,291,59938,0.9168182
651,3997,750,494,6,199,295,60019,0.9164111
652,4002,750,495,5,197,298,60093,0.9167296
653,4009,750,493,7,199,294,60170,0.9174207
654,4019,750,490,10,200,290,60249,0.9172099
655,4027,750,492,8,203,289,60321,0.9166454
656,4030,750,497,3,203,294,60417,0.9167308
657,4035,750,495,5,198,297,60519,0.9167243
658,4044,750,491,9,196,295,60601,0.9167104
659,4051,750,493,7,200,293,60692,0.9161943
660,4056,750,495,5,205,290,60767,0.9170255
661,4060,750,496,4,203,293,60842,0.9169508
662,4064,750,496,4,203,293,60922,0.9171875
663,4068,750,496,4,201,295,61004,0.9172395
664,4075,750,493,7,201,292,61085,0.9163713
665,4085,750,490,10,204,286,61165,0.9168365
666,4090,750,495,5,203,292,61248,0.9168606
667,4094,750,496,4,199,297,61353,0.9168629
668,4100,750,494,6,197,297,61436,0.9167955
669,4105,750,495,5,193,302,61509,0.9169639
670,4108,750,497,3,193,304,61595,0.9166953
671,4117,750,491,9,187,304,61691,0.9168601
672,4122,750,495,5,190,305,61777,0.9171413
673,4126,750,496,4,187,309,61885,0.9172677
674,4133,750,493,7,187,306,61980,0.9170017
675,4141,750,492,8,191,301,62059,0.9169597
676,4149,750,492,8,191,301,62132,0.9168865
677,4154,750,495,5,192,303,62217,0.916986
678,4162,750,492,8,188,304,62324,0.9162669
679,4168,750,494,6,189,305,62416,0.9162762
680,4174,750,494,6,190,304,62520,0.917087
681,4178,750,496,4,192,304,62629,0.916839
682,4186,750,492,8,191,301,62727,0.9172374
683,4190,750,496,4,192,304,62835,0.9168674
684,4195,750,495,5,189,306,62930,0.9166456
685,4199,750,496,4,185,311,63018,0.9165345
686,4201,750,498,2,180,318,63132,0.9164545
687,4208,750,493,7,176,317,63236,0.9171355
688,4219,750,489,11,177,312,63333,0.9169536
689,4228,750,491,9,182,309,63427,0.9166989
690,4231,750,497,3,187,310,63511,0.9165762
691,4241,750,490,10,186,304,63603,0.916173
692,4248,750,493,7,191,302,63701,0.9164389
693,4252,750,496,4,196,300,63805,0.9167347
694,4256,750,496,4,196,300,63924,0.9165945
695,4262,750,494,6,193,301,64041,0.916336
696,4265,750,497,3,194,303,64140,0.9169609
697,4272,750,493,7,187,306,64248,0.916617
698,4280,750,492,8,191,301,64348,0.9169225
699,4284,750,496,4,190,306,64434,0.9172483
700,4288,750,496,4,192,304,64540,0.9167333
701,4295,750,493,7,191,302,64644,0.9170344
702,4300,750,495,5,194,301,64751,0.9171301
703,4303,750,497,3,193,304,64836,0.9166212
704,4307,750,496,4,190,306,64942,0.9167147
705,4310,750,497,3,188,309,65039,0.9164181
706,4319,750,491,9,184,307,65137,0.9168704
707,4327,750,492,8,186,306,65220,0.9171795
708,4329,750,498,2,190,308,65313,0.9170002
709,4334,750,495,5,189,306,65399,0.9164879
710,4339,750,495,5,183,312,65490,0.9172605
711,4346,750,493,7,182,311,65586,0.9163276
712,4353,750,493,7,186,307,65677,0.9162419
713,4358,750,495,5,188,307,65768,0.9165602
714,4368,750,490,10,186,304,65867,0.9162998
715,4377,750,491,9,189,302,65954,0.9168159
716,4379,750,498,2,193,305,66053,0.9163709
717,4385,750,494,6,192,302,66161,0.9170348
718,4389,750,496,4,194,302,66260,0.9171109
719,4399,750,490,10,196,294,66353,0.916762
720,4405,750,494,6,200,294,66444,0.9164769
721,4411,750,494,6,204,290,66539,0.9169675
722,4417,750,494,6,208,286,66626,0.9166351
723,4422,750,495,5,209,286,66723,0.9170675
724,4429,750,493,7,207,286,66804,0.9164847
725,4433,750,496,4,211,285,66887,0.9169052
726,4442,750,491,9,210,281,66991,0.916984
727,4448,750,494,6,210,284,67089,0.9172572
728,4454,750,494,6,207,287,67182,0.9166166
729,4460,750,494,6,209,285,67272,0.9167598
730,4467,750,493,7,210,283,67372,0.9167372
731,4474,750,493,7,212,281,67466,0.9163552
732,4478,750,496,4,213,283,67565,0.9181292
733,4482,750,496,4,207,289,67680,0.9171645
734,4484,750,498,2,205,293,67787,0.9164522
735,4492,750,492,8,200,292,67889,0.9167598
736,4499,750,493,7,202,291,67996,0.9168664
737,4505,750,494,6,202,292,68105,0.9166121
738,4512,750,493,7,204,289,68222,0.9163663
739,4517,750,495,5,207,288,68327,0.9170662
740,4525,750,492,8,208,284,68437,0.9169281
741,4529,750,496,4,206,290,68543,0.9170578
742,4536,750,493,7,206,287,68672,0.917737
743,4545,750,491,9,206,285,68783,0.9170847
744,4550,750,495,5,210,285,68888,0.9164371
745,4554,750,496,4,207,289,68970,0.9165473
746,4563,750,491,9,207,284,69064,0.9165284
747,4567,750,496,4,211,285,69175,0.9169668
748,4571,750,496,4,210,286,69282,0.9168212
749,4579,750,492,8,209,283,69364,0.9166582
750,4585,750,494,6,210,284,69460,0.9165591
751,4587,750,498,2,209,289,69550,0.9167229
752,4590,750,497,3,202,295,69628,0.9164101
753,4596,750,494,6,196,298,69727,0.9170695
754,4604,750,492,8,198,294,69817,0.9165538
755,4616,750,488,12,200,288,69921,0.9164949
756,4626,750,490,10,203,287,70008,0.9163572
757,4630,750,496,4,204,292,70099,0.9169473
758,4638,750,492,8,200,292,70191,0.9166351
759,4641,750,497,3,201,296,70284,0.9172104
760,4646,750,495,5,202,293,70383,0.9164884
761,4654,750,492,8,201,291,70478,0.9170733
762,4662,750,492,8,204,288,70557,0.9167968
763,4664,750,498,2,210,288,70660,0.9172678
764,4672,750,492,8,206,286,70765,0.9168196
765,4676,750,496,4,204,292,70864,0.9167275
766,4684,750,492,8,202,290,70963,0.9164003
767,4690,750,494,6,203,291,71042,0.9165306
768,4691,750,499,1,204,295,71131,0.9171813
769,4696,750,495,5,197,298,71226,0.9165406
770,4702,750,494,6,197,297,71320,0.9169707
771,4705,750,497,3,198,299,71426,0.9170664
772,4712,750,493,7,196,297,71520,0.9178771
773,4721,750,491,9,197,294,71610,0.9172199
774,4729,750,492,8,199,293,71691,0.9171921
775,4734,750,495,5,201,294,71772,0.9165464
776,4741,750,493,7,198,295,71858,0.916628
777,4750,750,491,9,196,295,71969,0.9164296
778,4757,750,493,7,200,293,72073,0.9169899
779,4766,750,491,9,203,288,72177,0.9164689
780,4769,750,497,3,208,289,72289,0.9169333
781,4775,750,494,6,209,285,72398,0.9171905
782,4779,750,496,4,213,283,72518,0.9169624
783,4783,750,496,4,210,286,72624,0.9166575
784,4789,750,494,6,208,286,72724,0.9167873
785,4793,750,496,4,210,286,72834,0.9169204
786,4800,750,493,7,212,281,72938,0.9168976
787,4803,750,497,3,212,285,73032,0.9170387
788,4807,750,496,4,212,284,73133,0.9169555
789,4814,750,493,7,213,280,73252,0.9172751
790,4820,750,494,6,214,280,73348,0.9170155
791,4826,750,494,6,217,277,73432,0.9165571
792,4835,750,491,9,218,273,73512,0.9165553
793,4837,750,498,2,224,274,73603,0.9166067
794,4844,750,493,7,223,270,73713,0.9170901
795,4849,750,495,5,224,271,73793,0.9165469
796,4855,750,494,6,223,271,73893,0.916947
797,4861,750,494,6,224,270,73988,0.9168695
798,4866,750,495,5,225,270,74090,0.9164524
799,4874,750,492,8,221,271,74183,0.9164383
800,4879,750,495,5,218,277,74271,0.9167223
801,4885,750,494,6,216,278,74353,0.9168641
802,4890,750,495,5,213,282,74453,0.9164393
803,4895,750,495,5,215,280,74522,0.9166973
804,4898,750,497,3,217,280,74605,0.9167277
805,4904,750,494,6,215,279,74695,0.9168092
806,4912,750,492,8,212,280,74766,0.9167065
807,4919,750,493,7,209,284,74858,0.9172811
808,4923,750,496,4,208,288,74936,0.9166931
809,4926,750,497,3,206,291,75012,0.9168137
810,4930,750,496,4,201,295,75101,0.9171691
811,4935,750,495,5,204,291,75182,0.9163851
812,4942,750,493,7,205,288,75258,0.9163596
813,4949,750,493,7,207,286,75339,0.917693
814,4955,750,494,6,208,286,75412,0.9163692
815,4958,750,497,3,209,288,75491,0.9164359
816,4965,750,493,7,199,294,75568,0.9170532
817,4977,750,488,12,196,292,75658,0.916625
818,4983,750,494,6,200,294,75741,0.9166645
819,4993,750,490,10,200,290,75817,0.9164932
820,4997,750,496,4,205,291,75897,0.9167358
821,5007,750,490,10,199,291,75996,0.9169764
822,5014,750,493,7,200,293,76077,0.9166285
823,5023,750,491,9,202,289,76167,0.9170081
824,5033,750,490,10,203,287,76254,0.9170961
825,5039,750,494,6,210,284,76341,0.9171613
826,5044,750,495,5,215,280,76425,0.9168707
827,5054,750,490,10,214,276,76501,0.916387
828,5060,750,494,6,219,275,76599,0.9167722
829,5067,750,493,7,213,280,76687,0.9168141
830,5072,750,495,5,212,283,76782,0.9168918
831,5080,750,492,8,208,284,76879,0.9166446
832,5087,750,493,7,206,287,76963,0.9167166
833,5090,750,497,3,206,291,77030,0.9162789
834,5097,750,493,7,205,288,77114,0.9166657
835,5098,750,499,1,207,292,77188,0.9171475
836,5103,750,495,5,200,295,77271,0.916294
837,5110,750,493,7,196,297,77355,0.9170032
838,5116,750,494,6,199,295,77422,0.9169072
839,5122,750,494,6,199,295,77491,0.9171461
840,5130,750,492,8,200,292,77573,0.9166699
841,5140,750,490,10,203,287,77655,0.9166822
842,5149,750,491,9,207,284,77728,0.9172835
843,5156,750,493,7,212,281,77803,0.9167135
844,5161,750,495,5,208,287,77865,0.9171888
845,5167,750,494,6,204,290,77938,0.9167405
846,5170,750,497,3,204,293,78012,0.9167979
847,5177,750,493,7,201,292,78095,0.9169085
848,5179,750,498,2,201,297,78179,0.9163412
849,5185,750,494,6,195,299,78257,0.9164264
850,5193,750,492,8,193,299,78355,0.9169271
851,5201,750,492,8,190,302,78451,0.9170493
852,5206,750,495,5,186,309,78541,0.9171949
853,5211,750,495,5,188,307,78633,0.9167146
854,5224,750,487,13,189,298,78716,0.9171998
855,5229,750,495,5,193,302,78805,0.9164268
856,5232,750,497,3,192,305,78895,0.9165161
857,5234,750,498,2,188,310,78980,0.9166694
858,5243,750,491,9,187,304,79057,0.9174507
859,5249,750,494,6,190,304,79147,0.9170643
860,5256,750,493,7,192,301,79239,0.9169797
861,5259,750,497,3,192,305,79337,0.9166332
862,5266,750,493,7,185,308,79420,0.9164672
863,5270,750,496,4,184,312,79510,0.917023
864,5273,750,497,3,181,316,79596,0.9170981
865,5283,750,490,10,177,313,79688,0.9174216
866,5290,750,493,7,183,310,79759,0.9170683
867,5294,750,496,4,189,307,79848,0.9175554
868,5299,750,495,5,188,307,79946,0.9167017
869,5306,750,493,7,187,306,80021,0.9169276
870,5310,750,496,4,190,306,80106,0.9166003
871,5316,750,494,6,188,306,80184,0.916947
872,5323,750,493,7,190,303,80264,0.9170842
873,5330,750,493,7,188,305,80349,0.9164755
874,5336,750,494,6,192,302,80434,0.9170081
875,5342,750,494,6,195,299,80531,0.9164813
876,5346,750,496,4,197,299,80630,0.9171646
877,5349,750,497,3,195,302,80724,0.9166088
878,5354,750,495,5,195,300,80816,0.9169626
879,5358,750,496,4,195,301,80921,0.9165266
880,5367,750,491,9,191,300,81015,0.9166954
881,5373,750,494,6,193,301,81095,0.9168327
882,5378,750,495,5,194,301,81168,0.9165477
883,5386,750,492,8,193,299,81268,0.9172608
884,5388,750,498,2,194,304,81353,0.9167898
885,5390,750,498,2,193,305,81458,0.9170161
886,5392,750,498,2,189,309,81567,0.9167694
887,5397,750,495,5,183,312,81665,0.9166497
888,5404,750,493,7,181,312,81764,0.917145
889,5414,750,490,10,183,307,81853,0.9163587
890,5423,750,491,9,183,308,81939,0.9166149
891,5428,750,495,5,187,308,82017,0.9166423
892,5438,750,490,10,187,303,82108,0.9169869
893,5447,750,491,9,191,300,82204,0.9163639
894,5451,750,496,4,194,302,82289,0.9166571
895,5459,750,492,8,191,301,82387,0.9172133
896,5469,750,490,10,190,300,82492,0.917185
897,5475,750,494,6,197,297,82576,0.9170115
898,5480,750,495,5,201,294,82663,0.9163608
899,5485,750,495,5,201,294,82747,0.9167771
900,5494,750,491,9,200,291,82828,0.9169269
901,5498,750,496,4,203,293,82911,0.9165317
902,5503,750,495,5,202,293,82997,0.9162842
903,5505,750,498,2,201,297,83097,0.9162691
904,5508,750,497,3,199,298,83207,0.9166199
905,5512,750,496,4,195,301,83308,0.9163228
906,5519,750,493,7,194,299,83396,0.9170698
907,5528,750,491,9,196,295,83476,0.9161924
908,5532,750,496,4,196,300,83567,0.9163859
909,5542,750,490,10,195,295,83663,0.9169871
910,5544,750,498,2,201,297,83758,0.9167151
911,5550,750,494,6,196,298,83852,0.9165648
912,5557,750,493,7,197,296,83943,0.9167522
913,5561,750,496,4,199,297,84037,0.9165815
914,5570,750,491,9,196,295,84132,0.9171831
915,5574,750,496,4,199,297,84233,0.9171166
916,5581,750,493,7,195,298,84321,0.9167223
917,5586,750,495,5,200,295,84401,0.916543
918,5597,750,489,11,197,292,84484,0.9172295
919,5600,750,497,3,203,294,84577,0.91694
920,5603,750,497,3,198,299,84658,0.9163932
921,5613,750,490,10,190,300,84749,0.9166013
922,5620,750,493,7,193,300,84839,0.9170338
923,5624,750,496,4,196,300,84925,0.9162468
924,5631,750,493,7,195,298,85015,0.9165536
925,5639,750,492,8,195,297,85090,0.9172038
926,5643,750,496,4,195,301,85183,0.9170278
927,5655,750,488,12,189,299,85267,0.9163187
928,5664,750,491,9,197,294,85363,0.9164188
929,5669,750,495,5,201,294,85460,0.916573
930,5679,750,490,10,197,293,85555,0.9163925
931,5684,750,495,5,200,295,85648,0.9166692
932,5695,750,489,11,198,291,85743,0.9164368
933,5698,750,497,3,204,293,85835,0.9173947
934,5703,750,495,5,202,293,85916,0.9169482
935,5711,750,492,8,196,296,86011,0.9170461
936,5715,750,496,4,200,296,86083,0.9169779
937,5723,750,492,8,195,297,86173,0.9164944
938,5731,750,492,8,198,294,86263,0.9162931
939,5735,750,496,4,204,292,86335,0.9162634
940,5736,750,499,1,204,295,86427,0.9171276
941,5741,750,495,5,197,298,86526,0.9164381
942,5752,750,489,11,198,291,86608,0.9166734
943,5759,750,493,7,204,289,86679,0.9169254
944,5767,750,492,8,203,289,86759,0.9165117
945,5772,750,495,5,205,290,86865,0.9165638
946,5780,750,492,8,201,291,86967,0.9170144
947,5784,750,496,4,203,293,87053,0.9169313
948,5792,750,492,8,198,294,87148,0.9168659
949,5798,750,494,6,199,295,87234,0.9173416
950,5807,750,491,9,196,295,87334,0.9166087
951,5809,750,498,2,201,297,87413,0.9170284
952,5814,750,495,5,197,298,87505,0.916704
953,5814,750,500,0,197,303,87592,0.9168449
954,5824,750,490,10,193,297,87693,0.9170644
955,5829,750,495,5,200,295,87787,0.9163796
956,5836,750,493,7,200,293,87900,0.9174236
957,5843,750,493,7,204,289,87996,0.9171829
958,5848,750,495,5,206,289,88092,0.9172081
959,5852,750,496,4,204,292,88198,0.9166375
960,5854,750,498,2,200,298,88288,0.9165655
961,5863,750,491,9,198,293,88376,0.9169983
962,5873,750,490,10,199,291,88459,0.9166949
963,5878,750,495,5,206,289,88544,0.9168937
964,5884,750,494,6,201,293,88639,0.917066
965,5889,750,495,5,201,294,88724,0.9165129
966,5894,750,495,5,200,295,88799,0.9170795
967,5899,750,495,5,199,296,88890,0.9168252
968,5904,750,495,5,198,297,88975,0.9165231
969,5911,750,493,7,197,296,89050,0.9166184
970,5917,750,494,6,201,293,89136,0.9171252
971,5923,750,494,6,198,296,89198,0.916414
972,5929,750,494,6,196,298,89259,0.9167082
973,5934,750,495,5,195,300,89332,0.9168165
974,5938,750,496,4,188,308,89414,0.9167712
975,5943,750,495,5,185,310,89503,0.91718
976,5949,750,494,6,184,310,89585,0.9163987
977,5959,750,490,10,182,308,89661,0.9163492
978,5967,750,492,8,185,307,89751,0.9166426
979,5972,750,495,5,189,306,89840,0.91704
980,5982,750,490,10,187,303,89925,0.9170223
981,5988,750,494,6,190,304,90001,0.9171618
982,5993,750,495,5,189,306,90078,0.9170318
983,5998,750,495,5,192,303,90172,0.9163565
984,6006,750,492,8,189,303,90246,0.9170838
985,6013,750,493,7,188,305,90327,0.9164487
986,6017,750,496,4,192,304,90410,0.9166435
987,6023,750,494,6,191,303,90499,0.9171249
988,6031,750,492,8,194,298,90575,0.9166034
989,6041,750,490,10,192,298,90657,0.9171305
990,6046,750,495,5,195,300,90741,0.916897
991,6054,750,492,8,193,299,90831,0.9165785
992,6056,750,498,2,193,305,90917,0.9166217
993,6066,750,490,10,188,302,91011,0.9170156
994,6072,750,494,6,187,307,91103,0.9162427
995,6078,750,494,6,186,308,91186,0.9166864
996,6084,750,494,6,188,306,91246,0.9164434
997,6088,750,496,4,187,309,91322,0.9165365
998,6092,750,496,4,187,309,91415,0.9162969
999,6096,750,496,4,184,312,91504,0.9169918
1000,6104,750,492,8,177,315,91579,0.9171608
