timestep,finished_tasks,backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
109,602,750,494,6,196,298,9420,0.9169795
110,608,750,494,6,197,297,9524,0.9169761
111,618,750,490,10,196,294,9641,0.9174068
112,624,750,494,6,201,293,9750,0.9171603
113,628,750,496,4,203,293,9873,0.917072
114,632,750,496,4,200,296,9963,0.916839
115,643,750,489,11,199,290,10045,0.9166923
116,646,750,497,3,206,291,10158,0.9169223
117,651,750,495,5,203,292,10273,0.9168337
118,654,750,497,3,200,297,10377,0.9165405
119,657,750,497,3,198,299,10480,0.9167848
120,661,750,496,4,197,299,10597,0.9167552
121,666,750,495,5,194,301,10698,0.9168553
122,671,750,495,5,194,301,10796,0.9171726
123,676,750,495,5,193,302,10882,0.9166855
124,680,750,496,4,186,310,10990,0.9170906
125,686,750,494,6,187,307,11089,0.9169602
126,690,750,496,4,188,308,11180,0.9165192
127,701,750,489,11,189,300,11275,0.9165894
128,710,750,491,9,197,294,11372,0.9167775
129,718,750,492,8,198,294,11460,0.9171471
130,728,750,490,10,202,288,11545,0.9172796
131,732,750,496,4,208,288,11650,0.9173034
132,739,750,493,7,206,287,11756,0.917094
133,746,750,493,7,206,287,11841,0.9169015
134,755,750,491,9,209,282,11931,0.9191033
135,760,750,495,5,216,279,12026,0.9185714
136,762,750,498,2,214,284,12134,0.9173789
137,768,750,494,6,211,283,12232,0.9174153
138,775,750,493,7,210,283,12338,0.9172039
139,779,750,496,4,212,284,12429,0.917182
140,786,750,493,7,211,282,12517,0.9170437
141,791,750,495,5,211,284,12601,0.9167901
142,797,750,494,6,210,284,12688,0.9168269
143,802,750,495,5,209,286,12803,0.9168605
144,809,750,493,7,208,285,12909,0.9168319
145,811,750,498,2,208,290,13025,0.917735
146,818,750,493,7,201,292,13120,0.9176896
147,825,750,493,7,201,292,13223,0.9184716
148,831,750,494,6,201,293,13313,0.9190756
149,837,750,494,6,201,293,13407,0.9171795
150,840,750,497,3,202,295,13495,0.9172234
151,843,750,497,3,194,303,13603,0.917901
152,850,750,493,7,194,299,13693,0.9172216
153,861,750,489,11,191,298,13775,0.9173553
154,870,750,491,9,196,295,13856,0.9174663
155,880,750,490,10,198,292,13964,0.9169883
156,883,750,497,3,202,295,14076,0.917414
157,890,750,493,7,199,294,14176,0.9170413
158,901,750,489,11,201,288,14278,0.9166948
159,907,750,494,6,208,286,14374,0.9169677
160,910,750,497,3,209,288,14463,0.9171063
161,917,750,493,7,202,291,14554,0.9168483
162,923,750,494,6,206,288,14652,0.9166885
163,933,750,490,10,207,283,14735,0.9169112
164,939,750,494,6,212,282,14806,0.9169494
165,945,750,494,6,211,283,14890,0.9168607
166,947,750,498,2,213,285,14981,0.9169392
167,956,750,491,9,207,284,15045,0.9169755
168,968,750,488,12,210,278,15133,0.9169342
169,975,750,493,7,219,274,15219,0.916917
170,983,750,492,8,218,274,15304,0.9169447
171,988,750,495,5,221,274,15386,0.9169235
172,992,750,496,4,222,274,15473,0.916804
173,997,750,495,5,217,278,15555,0.9168903
174,1001,750,496,4,217,279,15630,0.9168324
175,1012,750,489,11,213,276,15716,0.9168602
176,1021,750,491,9,216,275,15792,0.9172666
177,1028,750,493,7,219,274,15874,0.9171313
178,1034,750,494,6,221,273,15967,0.9169516
179,1041,750,493,7,222,271,16051,0.9168476
180,1052,750,489,11,228,261,16142,0.9169026
181,1058,750,494,6,232,262,16223,0.916797
182,1066,750,492,8,227,265,16305,0.9171626
183,1076,750,490,10,226,264,16407,0.916938
184,1081,750,495,5,225,270,16494,0.9171323
185,1087,750,494,6,222,272,16577,0.9170215
186,1096,750,491,9,219,272,16665,0.9168966
187,1101,750,495,5,220,275,16738,0.917024
188,1108,750,493,7,218,275,16817,0.9170826
189,1112,750,496,4,220,276,16896,0.9176192
190,1117,750,495,5,218,277,16974,0.9169333
191,1120,750,497,3,218,279,17050,0.9170599
192,1128,750,492,8,220,272,17134,0.917251
193,1131,750,497,3,224,273,17221,0.9170142
194,1140,750,491,9,220,271,17311,0.9169414
195,1147,750,493,7,224,269,17384,0.9176393
196,1154,750,493,7,225,268,17465,0.9172174
197,1157,750,497,3,223,274,17559,0.916983
198,1165,750,492,8,222,270,17656,0.9170572
199,1170,750,495,5,222,273,17735,0.9188633
200,1178,750,492,8,219,273,17815,0.9173244
201,1184,750,494,6,217,277,17912,0.9171596
202,1188,750,496,4,211,285,18008,0.9169153
203,1194,750,494,6,205,289,18102,0.9170109
204,1201,750,493,7,205,288,18187,0.9169824
205,1206,750,495,5,208,287,18276,0.9169495
206,1213,750,493,7,204,289,18367,0.91698
207,1214,750,499,1,202,297,18447,0.9173706
208,1221,750,493,7,195,298,18536,0.917
209,1231,750,490,10,192,298,18626,0.9168328
210,1234,750,497,3,197,300,18715,0.916954
211,1238,750,496,4,197,299,18826,0.9168626
212,1243,750,495,5,195,300,18929,0.9171776
213,1247,750,496,4,197,299,19027,0.9169022
214,1256,750,491,9,194,297,19130,0.9169147
215,1260,750,496,4,196,300,19222,0.9170124
216,1268,750,492,8,195,297,19305,0.916744
217,1271,750,497,3,199,298,19398,0.9169107
218,1276,750,495,5,200,295,19494,0.9170283
219,1279,750,497,3,195,302,19579,0.9168291
220,1284,750,495,5,188,307,19659,0.9166309
221,1289,750,495,5,186,309,19734,0.9168021
222,1297,750,492,8,182,310,19819,0.9170319
223,1304,750,493,7,184,309,19906,0.9169602
224,1308,750,496,4,188,308,20005,0.9168981
225,1311,750,497,3,188,309,20106,0.91689
226,1319,750,492,8,183,309,20203,0.9167782
227,1325,750,494,6,185,309,20306,0.9168283
228,1333,750,492,8,189,303,20398,0.9170805
229,1336,750,497,3,196,301,20490,0.916839
230,1340,750,496,4,195,301,20579,0.9167834
231,1344,750,496,4,194,302,20668,0.9167193
232,1351,750,493,7,194,299,20762,0.9169475
233,1358,750,493,7,194,299,20853,0.9169011
234,1361,750,497,3,194,303,20931,0.9170306
235,1365,750,496,4,191,305,21011,0.917534
236,1371,750,494,6,190,304,21081,0.9172725
237,1375,750,496,4,187,309,21177,0.9171576
238,1383,750,492,8,183,309,21268,0.9170311
239,1387,750,496,4,185,311,21348,0.9173807
240,1393,750,494,6,185,309,21416,0.9165874
241,1398,750,495,5,186,309,21502,0.9168049
242,1406,750,492,8,185,307,21581,0.9168807
243,1413,750,493,7,191,302,21662,0.9170787
244,1419,750,494,6,191,303,21751,0.9168819
245,1424,750,495,5,191,304,21840,0.9168963
246,1435,750,489,11,190,299,21938,0.9169759
247,1437,750,498,2,193,305,22029,0.9173241
248,1446,750,491,9,191,300,22121,0.9169457
249,1452,750,494,6,197,297,22217,0.9172541
250,1455,750,497,3,198,299,22307,0.9170409
251,1465,750,490,10,196,294,22399,0.9174002
252,1472,750,493,7,201,292,22487,0.9171907
253,1476,750,496,4,206,290,22574,0.9171909
254,1483,750,493,7,203,290,22688,0.9171295
255,1493,750,490,10,204,286,22786,0.9168942
256,1499,750,494,6,208,286,22875,0.9173773
257,1505,750,494,6,206,288,22959,0.917135
258,1510,750,495,5,207,288,23054,0.9168024
259,1518,750,492,8,206,286,23152,0.9170829
260,1523,750,495,5,210,285,23237,0.9172484
261,1529,750,494,6,206,288,23338,0.9168212
262,1531,750,498,2,205,293,23452,0.9169038
263,1536,750,495,5,202,293,23541,0.916728
264,1539,750,497,3,201,296,23622,0.9173275
265,1545,750,494,6,195,299,23701,0.9171156
266,1550,750,495,5,192,303,23787,0.9169573
267,1561,750,489,11,187,302,23877,0.9168864
268,1564,750,497,3,197,300,23976,0.9169467
269,1568,750,496,4,194,302,24069,0.9171411
270,1576,750,492,8,190,302,24165,0.9170013
271,1584,750,492,8,193,299,24263,0.9169027
272,1591,750,493,7,196,297,24360,0.9170317
273,1595,750,496,4,198,298,24441,0.9168206
274,1604,750,491,9,199,292,24532,0.9168292
275,1607,750,497,3,200,297,24620,0.9169101
276,1613,750,494,6,198,296,24730,0.9169596
277,1618,750,495,5,198,297,24804,0.9170678
278,1627,750,491,9,202,289,24897,0.9171274
279,1634,750,493,7,208,285,24985,0.9169257
280,1639,750,495,5,209,286,25067,0.9166252
281,1643,750,496,4,206,290,25164,0.916928
282,1655,750,488,12,203,285,25245,0.9170755
283,1664,750,491,9,207,284,25317,0.9176135
284,1665,750,499,1,212,287,25385,0.9169333
285,1671,750,494,6,209,285,25465,0.9167649
286,1678,750,493,7,208,285,25565,0.9172842
287,1681,750,497,3,210,287,25656,0.916802
288,1686,750,495,5,206,289,25735,0.9167452
289,1690,750,496,4,206,290,25820,0.916881
290,1698,750,492,8,200,292,25920,0.9170351
291,1702,750,496,4,204,292,26015,0.9168266
292,1708,750,494,6,200,294,26116,0.9168683
293,1711,750,497,3,200,297,26199,0.9171395
294,1717,750,494,6,194,300,26278,0.9166325
295,1724,750,493,7,194,299,26374,0.9169132
296,1729,750,495,5,195,300,26470,0.9169055
297,1732,750,497,3,197,300,26559,0.9169977
298,1739,750,493,7,196,297,26659,0.9167858
299,1745,750,494,6,199,295,26754,0.9169143
300,1749,750,496,4,196,300,26834,0.9170351
301,1752,750,497,3,195,302,26944,0.9169132
302,1758,750,494,6,192,302,27057,0.9170867
303,1769,750,489,11,192,297,27164,0.9168937
304,1777,750,492,8,195,297,27257,0.9172216
305,1783,750,494,6,201,293,27355,0.9169693
306,1792,750,491,9,202,289,27439,0.9168282
307,1801,750,491,9,206,285,27519,0.9168419
308,1805,750,496,4,211,285,27608,0.9171854
309,1810,750,495,5,211,284,27708,0.9168687
310,1818,750,492,8,211,281,27786,0.9168565
311,1826,750,492,8,213,279,27856,0.9169821
312,1835,750,491,9,216,275,27933,0.9171256
313,1838,750,497,3,218,279,28003,0.9168841
314,1846,750,492,8,212,280,28085,0.917052
315,1852,750,494,6,217,277,28176,0.9171036
316,1857,750,495,5,216,279,28248,0.91692
317,1866,750,491,9,212,279,28332,0.9170331
318,1872,750,494,6,212,282,28405,0.9168988
319,1877,750,495,5,214,281,28475,0.9167639
320,1880,750,497,3,212,285,28553,0.9170698
321,1888,750,492,8,206,286,28628,0.9171559
322,1895,750,493,7,206,287,28706,0.9171973
323,1903,750,492,8,205,287,28799,0.9168265
324,1913,750,490,10,203,287,28886,0.9169638
325,1918,750,495,5,204,291,28958,0.9171602
326,1925,750,493,7,201,292,29041,0.9173206
327,1930,750,495,5,202,293,29120,0.9169771
328,1938,750,492,8,195,297,29191,0.9170528
329,1943,750,495,5,194,301,29262,0.9169929
330,1948,750,495,5,189,306,29343,0.9169873
331,1957,750,491,9,186,305,29417,0.9166244
332,1964,750,493,7,186,307,29482,0.9171044
333,1968,750,496,4,188,308,29546,0.9195313
334,1975,750,493,7,184,309,29628,0.9168367
335,1981,750,494,6,187,307,29712,0.9168734
336,1988,750,493,7,184,309,29809,0.917094
337,2001,750,487,13,187,300,29894,0.9172978
338,2006,750,495,5,198,297,30005,0.9170892
339,2014,750,492,8,197,295,30078,0.9170938
340,2023,750,491,9,199,292,30149,0.9168784
341,2028,750,495,5,202,293,30226,0.9178478
342,2032,750,496,4,201,295,30303,0.9170063
343,2038,750,494,6,193,301,30399,0.917038
344,2043,750,495,5,192,303,30479,0.9170988
345,2051,750,492,8,191,301,30562,0.9168544
346,2052,750,499,1,191,308,30647,0.9172892
347,2057,750,495,5,185,310,30724,0.9171048
348,2064,750,493,7,182,311,30810,0.9176908
349,2073,750,491,9,185,306,30909,0.9175951
350,2079,750,494,6,186,308,30996,0.9172683
351,2085,750,494,6,189,305,31077,0.9170283
352,2092,750,493,7,189,304,31160,0.9169524
353,2096,750,496,4,191,305,31255,0.9171264
354,2103,750,493,7,194,299,31337,0.9170031
355,2110,750,493,7,198,295,31435,0.9169346
356,2116,750,494,6,201,293,31541,0.9168842
357,2122,750,494,6,205,289,31616,0.9169317
358,2132,750,490,10,206,284,31691,0.9170588
359,2136,750,496,4,208,288,31764,0.9170287
360,2142,750,494,6,207,287,31858,0.9168547
361,2146,750,496,4,203,293,31955,0.9168545
362,2151,750,495,5,202,293,32037,0.9169139
363,2154,750,497,3,200,297,32115,0.9169167
364,2160,750,494,6,198,296,32191,0.9173638
365,2167,750,493,7,195,298,32278,0.9168209
366,2174,750,493,7,194,299,32354,0.9173805
367,2182,750,492,8,196,296,32444,0.9166696
368,2193,750,489,11,201,288,32520,0.9169083
369,2199,750,494,6,204,290,32603,0.9172544
370,2203,750,496,4,206,290,32684,0.9169432
371,2208,750,495,5,206,289,32774,0.9169242
372,2214,750,494,6,205,289,32851,0.9172051
373,2218,750,496,4,207,289,32943,0.917159
374,2226,750,492,8,207,285,33035,0.9167693
375,2234,750,492,8,207,285,33111,0.9168708
376,2242,750,492,8,208,284,33194,0.9169575
377,2249,750,493,7,208,285,33278,0.9171535
378,2255,750,494,6,203,291,33350,0.917027
379,2263,750,492,8,205,287,33435,0.9168436
380,2270,750,493,7,207,286,33504,0.9172924
381,2279,750,491,9,207,284,33584,0.9169348
382,2286,750,493,7,212,281,33660,0.9164792
383,2293,750,493,7,214,279,33747,0.9170904
384,2297,750,496,4,217,279,33840,0.9167483
385,2303,750,494,6,212,282,33927,0.9170498
386,2312,750,491,9,202,289,34001,0.9169482
387,2314,750,498,2,202,296,34085,0.9170961
388,2324,750,490,10,196,294,34157,0.9173921
389,2328,750,496,4,199,297,34245,0.9173154
390,2331,750,497,3,200,297,34324,0.9169621
391,2334,750,497,3,198,299,34412,0.9174458
392,2344,750,490,10,194,296,34483,0.9174095
393,2348,750,496,4,198,298,34557,0.9177562
394,2354,750,494,6,197,297,34633,0.9171398
395,2357,750,497,3,201,296,34708,0.9174899
396,2363,750,494,6,195,299,34798,0.9170743
397,2376,750,487,13,193,294,34871,0.9169845
398,2382,750,494,6,199,295,34946,0.9167906
399,2384,750,498,2,199,299,35029,0.9171564
400,2391,750,493,7,197,296,35100,0.91693
401,2400,750,491,9,194,297,35188,0.9168692
402,2412,750,488,12,198,290,35264,0.9168505
403,2415,750,497,3,201,296,35334,0.916704
404,2420,750,495,5,194,301,35418,0.9168907
405,2422,750,498,2,193,305,35512,0.9170743
406,2424,750,498,2,190,308,35626,0.9172768
407,2430,750,494,6,188,306,35710,0.9169118
408,2431,750,499,1,186,313,35787,0.9171504
409,2436,750,495,5,184,311,35877,0.9168927
410,2443,750,493,7,184,309,35971,0.9169414
411,2451,750,492,8,187,305,36061,0.9170475
412,2458,750,493,7,191,302,36142,0.9168958
413,2469,750,489,11,196,293,36224,0.9170368
414,2478,750,491,9,202,289,36313,0.9171906
415,2482,750,496,4,203,293,36394,0.9172356
416,2484,750,498,2,199,299,36485,0.9171022
417,2493,750,491,9,194,297,36564,0.9170545
418,2500,750,493,7,194,299,36647,0.9171631
419,2507,750,493,7,192,301,36745,0.9170389
420,2515,750,492,8,195,297,36832,0.9172938
421,2518,750,497,3,197,300,36921,0.916851
422,2520,750,498,2,196,302,37014,0.9169305
423,2528,750,492,8,195,297,37104,0.9175959
424,2535,750,493,7,197,296,37189,0.9164757
425,2541,750,494,6,197,297,37278,0.9171037
426,2546,750,495,5,193,302,37369,0.9169076
427,2549,750,497,3,191,306,37458,0.9169928
428,2557,750,492,8,187,305,37552,0.9170634
429,2564,750,493,7,191,302,37638,0.9172525
430,2567,750,497,3,191,306,37736,0.9175729
431,2570,750,497,3,189,308,37819,0.9174669
432,2577,750,493,7,187,306,37903,0.916963
433,2583,750,494,6,190,304,37989,0.9171571
434,2586,750,497,3,193,304,38064,0.9169459
435,2593,750,493,7,189,304,38150,0.916791
436,2596,750,497,3,187,310,38235,0.9168044
437,2601,750,495,5,181,314,38329,0.9170852
438,2607,750,494,6,179,315,38417,0.9167538
439,2616,750,491,9,181,310,38504,0.9171922
440,2627,750,489,11,185,304,38574,0.9170001
441,2634,750,493,7,190,303,38651,0.9168436
442,2636,750,498,2,192,306,38742,0.9167399
443,2644,750,492,8,188,304,38827,0.9168809
444,2651,750,493,7,187,306,38905,0.9170707
445,2659,750,492,8,191,301,39000,0.9172374
446,2663,750,496,4,196,300,39081,0.9168862
447,2671,750,492,8,193,299,39167,0.9169201
448,2677,750,494,6,196,298,39253,0.9170754
449,2682,750,495,5,195,300,39330,0.917113
450,2689,750,493,7,192,301,39437,0.9168256
451,2694,750,495,5,193,302,39532,0.9173591
452,2702,750,492,8,191,301,39617,0.9167967
453,2706,750,496,4,194,302,39702,0.916987
454,2716,750,490,10,192,298,39788,0.916931
455,2721,750,495,5,196,299,39866,0.917009
456,2733,750,488,12,192,296,39943,0.9170515
457,2739,750,494,6,196,298,40006,0.9170214
458,2741,750,498,2,197,301,40104,0.9170722
459,2747,750,494,6,196,298,40194,0.9169684
460,2752,750,495,5,194,301,40267,0.9169785
461,2761,750,491,9,196,295,40354,0.9168503
462,2765,750,496,4,198,298,40448,0.9171142
463,2771,750,494,6,195,299,40547,0.917311
464,2778,750,493,7,193,300,40636,0.9171828
465,2787,750,491,9,197,294,40717,0.9170131
466,2792,750,495,5,199,296,40798,0.9171638
467,2798,750,494,6,199,295,40890,0.9171321
468,2801,750,497,3,200,297,40982,0.9171063
469,2807,750,494,6,195,299,41056,0.917214
470,2813,750,494,6,199,295,41139,0.9171018
471,2817,750,496,4,199,297,41239,0.917145
472,2822,750,495,5,196,299,41328,0.9170519
473,2826,750,496,4,192,304,41417,0.9165503
474,2829,750,497,3,190,307,41493,0.9169164
475,2838,750,491,9,186,305,41574,0.9172154
476,2846,750,492,8,193,299,41668,0.9171072
477,2851,750,495,5,197,298,41748,0.9170262
478,2857,750,494,6,195,299,41818,0.9171854
479,2865,750,492,8,197,295,41889,0.9164878
480,2870,750,495,5,199,296,41992,0.9168694
481,2877,750,493,7,197,296,42082,0.9168864
482,2891,750,486,14,197,289,42162,0.9169016
483,2902,750,489,11,203,286,42233,0.9169211
484,2906,750,496,4,207,289,42313,0.9169589
485,2919,750,487,13,201,286,42392,0.9168657
486,2925,750,494,6,206,288,42486,0.9170637
487,2931,750,494,6,207,287,42581,0.9169113
488,2936,750,495,5,206,289,42672,0.9169687
489,2946,750,490,10,206,284,42782,0.9169186
490,2951,750,495,5,211,284,42878,0.9170005
491,2959,750,492,8,212,280,42985,0.9168519
492,2961,750,498,2,213,285,43073,0.9170487
493,2966,750,495,5,209,286,43153,0.9169282
494,2971,750,495,5,208,287,43244,0.9169491
495,2975,750,496,4,208,288,43328,0.9170764
496,2977,750,498,2,208,290,43410,0.9168966
497,2984,750,493,7,202,291,43503,0.9178315
498,2990,750,494,6,203,291,43598,0.9166674
499,2998,750,492,8,206,286,43700,0.9174173
500,3001,750,497,3,211,286,43804,0.9169323
501,3009,750,492,8,208,284,43898,0.916942
502,3014,750,495,5,213,282,43991,0.9172583
503,3022,750,492,8,211,281,44091,0.9165078
504,3025,750,497,3,212,285,44196,0.9170294
505,3029,750,496,4,203,293,44299,0.9175237
506,3038,750,491,9,202,289,44399,0.9171441
507,3042,750,496,4,205,291,44489,0.9173422
508,3045,750,497,3,204,293,44583,0.9175116
509,3050,750,495,5,204,291,44678,0.9173024
510,3057,750,493,7,202,291,44771,0.9170679
511,3063,750,494,6,204,290,44849,0.9170035
512,3072,750,491,9,204,287,44950,0.9170811
513,3077,750,495,5,208,287,45039,0.9170647
514,3084,750,493,7,207,286,45128,0.9170714
515,3091,750,493,7,207,286,45220,0.9170981
516,3096,750,495,5,206,289,45308,0.917434
517,3100,750,496,4,208,288,45388,0.9170974
518,3108,750,492,8,205,287,45482,0.9173246
519,3116,750,492,8,206,286,45585,0.917288
520,3121,750,495,5,207,288,45672,0.9168927
521,3127,750,494,6,208,286,45758,0.9169845
522,3136,750,491,9,210,281,45840,0.9171983
523,3142,750,494,6,213,281,45938,0.9171851
524,3151,750,491,9,214,277,46037,0.9172943
525,3160,750,491,9,216,275,46122,0.9170222
526,3160,750,500,0,217,283,46195,0.9172609
527,3168,750,492,8,212,280,46285,0.9168331
528,3178,750,490,10,210,280,46372,0.9168739
529,3183,750,495,5,205,290,46462,0.9169334
530,3191,750,492,8,203,289,46551,0.9171544
531,3202,750,489,11,205,284,46625,0.9171901
532,3208,750,494,6,210,284,46712,0.9168487
533,3212,750,496,4,213,283,46797,0.9169583
534,3215,750,497,3,209,288,46869,0.9167548
535,3225,750,490,10,207,283,46951,0.916967
536,3229,750,496,4,207,289,47028,0.9171392
537,3236,750,493,7,202,291,47107,0.9169354
538,3247,750,489,11,208,281,47179,0.916945
539,3250,750,497,3,212,285,47245,0.9168649
540,3259,750,491,9,210,281,47324,0.9167986
541,3264,750,495,5,214,281,47392,0.9169127
542,3268,750,496,4,217,279,47462,0.9168657
543,3275,750,493,7,213,280,47540,0.9167827
544,3282,750,493,7,207,286,47617,0.916691
545,3295,750,487,13,206,281,47692,0.9170155
546,3308,750,487,13,209,278,47754,0.9167887
547,3312,750,496,4,214,282,47837,0.9171737
548,3319,750,493,7,207,286,47907,0.9172794
549,3331,750,488,12,204,284,47958,0.9170176
550,3336,750,495,5,210,285,48025,0.9169577
551,3342,750,494,6,210,284,48096,0.9170438
552,3346,750,496,4,207,289,48153,0.9167273
553,3349,750,497,3,201,296,48220,0.9168247
554,3356,750,493,7,196,297,48292,0.9167213
555,3363,750,493,7,195,298,48349,0.9165911
556,3371,750,492,8,198,294,48414,0.9167277
557,3374,750,497,3,200,297,48487,0.9168909
558,3380,750,494,6,201,293,48548,0.9168311
559,3386,750,494,6,200,294,48615,0.9168337
560,3392,750,494,6,195,299,48688,0.9166845
561,3398,750,494,6,192,302,48758,0.9166475
562,3406,750,492,8,188,304,48825,0.917052
563,3413,750,493,7,188,305,48892,0.9171063
564,3419,750,494,6,189,305,48963,0.9166831
565,3421,750,498,2,187,311,49034,0.9167578
566,3427,750,494,6,178,316,49117,0.916711
567,3431,750,496,4,175,321,49189,0.9174282
568,3433,750,498,2,175,323,49261,0.9168417
569,3437,750,496,4,173,323,49337,0.916916
570,3441,750,496,4,168,328,49427,0.9167018
571,3445,750,496,4,166,330,49510,0.9168902
572,3449,750,496,4,165,331,49579,0.916713
573,3455,750,494,6,165,329,49652,0.9170367
574,3460,750,495,5,163,332,49730,0.9170462
575,3469,750,491,9,164,327,49818,0.9167502
576,3478,750,491,9,165,326,49905,0.9168676
577,3488,750,490,10,169,321,49979,0.917153
578,3491,750,497,3,175,322,50060,0.9168528
579,3498,750,493,7,172,321,50137,0.9167235
580,3504,750,494,6,175,319,50218,0.916824
581,3511,750,493,7,176,317,50318,0.9168963
582,3517,750,494,6,176,318,50397,0.9167086
583,3525,750,492,8,175,317,50482,0.9167122
584,3535,750,490,10,180,310,50570,0.9167428
585,3543,750,492,8,185,307,50646,0.9165797
586,3555,750,488,12,188,300,50722,0.9166931
587,3563,750,492,8,191,301,50816,0.9166995
588,3568,750,495,5,196,299,50893,0.9171872
