timestep,finished_tasks,backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
588,3549,750,494,6,199,295,51435,0.9174378
589,3558,750,491,9,201,290,51509,0.9171844
590,3562,750,496,4,202,294,51587,0.9173034
591,3573,750,489,11,198,291,51667,0.9169467
592,3577,750,496,4,204,292,51729,0.916944
593,3580,750,497,3,202,295,51801,0.9170905
594,3585,750,495,5,203,292,51885,0.9168722
595,3589,750,496,4,205,291,51961,0.9167606
596,3593,750,496,4,202,294,52050,0.9169064
597,3601,750,492,8,196,296,52135,0.9172728
598,3609,750,492,8,200,292,52212,0.9167461
599,3616,750,493,7,203,290,52288,0.916838
600,3624,750,492,8,204,288,52381,0.9168494
601,3635,750,489,11,207,282,52462,0.9169778
602,3648,750,487,13,210,277,52553,0.9167489
603,3653,750,495,5,213,282,52636,0.9170167
604,3659,750,494,6,209,285,52723,0.9168177
605,3663,750,496,4,208,288,52821,0.9170291
606,3670,750,493,7,205,288,52902,0.9169198
607,3673,750,497,3,202,295,53007,0.9169638
608,3681,750,492,8,194,298,53101,0.9168428
609,3689,750,492,8,199,293,53195,0.9168031
610,3692,750,497,3,197,300,53289,0.917042
611,3704,750,488,12,196,292,53387,0.9170081
612,3712,750,492,8,203,289,53477,0.9175712
613,3715,750,497,3,206,291,53564,0.917019
614,3723,750,492,8,204,288,53674,0.9168148
615,3729,750,494,6,206,288,53780,0.9169246
616,3729,750,500,0,208,292,53872,0.9176988
617,3735,750,494,6,205,289,53968,0.9168608
618,3736,750,499,1,205,294,54069,0.9170709
619,3741,750,495,5,199,296,54169,0.9171017
620,3747,750,494,6,197,297,54258,0.9169307
621,3752,750,495,5,195,300,54335,0.9170656
622,3760,750,492,8,195,297,54429,0.9171767
623,3771,750,489,11,198,291,54505,0.9169022
624,3778,750,493,7,199,294,54583,0.9170507
625,3786,750,492,8,203,289,54646,0.9166402
626,3794,750,492,8,206,286,54746,0.917185
627,3803,750,491,9,208,283,54838,0.916978
628,3810,750,493,7,211,282,54917,0.9172105
629,3814,750,496,4,209,287,55003,0.9171162
630,3822,750,492,8,207,285,55078,0.9170459
631,3829,750,493,7,209,284,55150,0.9169426
632,3837,750,492,8,208,284,55231,0.9170264
633,3844,750,493,7,209,284,55289,0.9169852
634,3847,750,497,3,207,290,55352,0.9170649
635,3854,750,493,7,201,292,55420,0.9169233
636,3859,750,495,5,201,294,55489,0.9170087
637,3865,750,494,6,198,296,55578,0.9168238
638,3870,750,495,5,201,294,55637,0.9167977
639,3873,750,497,3,195,302,55707,0.9172236
640,3880,750,493,7,190,303,55773,0.9168246
641,3886,750,494,6,191,303,55842,0.9168965
642,3889,750,497,3,193,304,55913,0.9169568
643,3894,750,495,5,189,306,55983,0.9170615
644,3899,750,495,5,187,308,56054,0.916945
645,3907,750,492,8,184,308,56120,0.9171347
646,3914,750,493,7,186,307,56189,0.9168622
647,3920,750,494,6,187,307,56259,0.9169713
648,3927,750,493,7,188,305,56319,0.9166796
649,3933,750,494,6,189,305,56392,0.9168273
650,3944,750,489,11,188,301,56473,0.9169181
651,3952,750,492,8,194,298,56552,0.9168442
652,3956,750,496,4,196,300,56629,0.9169249
653,3963,750,493,7,195,298,56713,0.9172362
654,3970,750,493,7,196,297,56791,0.9167359
655,3980,750,490,10,198,292,56873,0.9168675
656,3984,750,496,4,199,297,56944,0.9168464
657,3990,750,494,6,197,297,57017,0.9167633
658,3996,750,494,6,196,298,57089,0.916704
659,3999,750,497,3,193,304,57186,0.9167585
660,4010,750,489,11,187,302,57253,0.9167333
661,4016,750,494,6,190,304,57331,0.9168329
662,4024,750,492,8,191,301,57412,0.9168724
663,4030,750,494,6,191,303,57492,0.9167954
664,4036,750,494,6,186,308,57570,0.9168511
665,4041,750,495,5,181,314,57658,0.9168911
666,4049,750,492,8,179,313,57744,0.9167854
667,4059,750,490,10,183,307,57833,0.9170009
668,4063,750,496,4,189,307,57918,0.9170012
669,4068,750,495,5,186,309,58001,0.9186891
670,4072,750,496,4,188,308,58084,0.9175768
671,4079,750,493,7,185,308,58155,0.9168153
672,4086,750,493,7,187,306,58236,0.916861
673,4092,750,494,6,187,307,58308,0.9168191
674,4098,750,494,6,190,304,58388,0.916814
675,4106,750,492,8,189,303,58465,0.9166338
676,4113,750,493,7,191,302,58551,0.9169264
677,4118,750,495,5,189,306,58643,0.917114
678,4124,750,494,6,187,307,58718,0.9169336
679,4130,750,494,6,184,310,58783,0.9169912
680,4133,750,497,3,184,313,58843,0.9170958
681,4136,750,497,3,180,317,58912,0.9170601
682,4143,750,493,7,179,314,58989,0.9167978
683,4148,750,495,5,178,317,59079,0.9166456
684,4152,750,496,4,177,319,59166,0.9168915
685,4162,750,490,10,173,317,59260,0.91698
686,4171,750,491,9,174,317,59339,0.9167901
687,4184,750,487,13,178,309,59409,0.9169012
688,4188,750,496,4,187,309,59503,0.9173976
689,4196,750,492,8,187,305,59588,0.9175905
690,4200,750,496,4,188,308,59690,0.9168204
691,4205,750,495,5,184,311,59785,0.9169295
692,4209,750,496,4,183,313,59894,0.9175022
693,4212,750,497,3,184,313,59989,0.9168178
694,4220,750,492,8,181,311,60077,0.9168627
695,4224,750,496,4,186,310,60176,0.9168532
696,4226,750,498,2,185,313,60271,0.9169122
697,4235,750,491,9,180,311,60345,0.9172288
698,4239,750,496,4,181,315,60431,0.9169708
699,4250,750,489,11,181,308,60533,0.9172863
700,4256,750,494,6,188,306,60631,0.9167236
701,4264,750,492,8,191,301,60710,0.9174898
702,4270,750,494,6,191,303,60797,0.9175956
703,4272,750,498,2,196,302,60880,0.9169395
704,4279,750,493,7,190,303,60975,0.9173876
705,4286,750,493,7,188,305,61050,0.9173282
706,4296,750,490,10,187,303,61124,0.9171175
707,4302,750,494,6,194,300,61199,0.9175222
708,4308,750,494,6,188,306,61278,0.9170911
709,4317,750,491,9,186,305,61360,0.9171063
710,4325,750,492,8,193,299,61442,0.9172602
711,4337,750,488,12,197,291,61525,0.9170539
712,4342,750,495,5,205,290,61609,0.916895
713,4349,750,493,7,202,291,61697,0.9166823
714,4353,750,496,4,204,292,61785,0.9170961
715,4358,750,495,5,202,293,61876,0.9175974
716,4364,750,494,6,198,296,61947,0.9165377
717,4371,750,493,7,194,299,62026,0.9169594
718,4373,750,498,2,193,305,62102,0.9168282
719,4376,750,497,3,187,310,62207,0.9175773
720,4382,750,494,6,188,306,62292,0.9172928
721,4388,750,494,6,188,306,62366,0.9169482
722,4393,750,495,5,190,305,62442,0.9167953
723,4404,750,489,11,189,300,62519,0.9170912
724,4410,750,494,6,193,301,62596,0.9168214
725,4414,750,496,4,190,306,62681,0.9169566
726,4416,750,498,2,188,310,62764,0.9168844
727,4422,750,494,6,187,307,62839,0.917164
728,4433,750,489,11,188,301,62924,0.9172426
729,4437,750,496,4,192,304,63013,0.9172311
730,4444,750,493,7,189,304,63109,0.9168593
731,4450,750,494,6,193,301,63216,0.9169462
732,4462,750,488,12,191,297,63292,0.9169016
733,4468,750,494,6,195,299,63375,0.9171361
734,4474,750,494,6,197,297,63474,0.9169708
735,4478,750,496,4,194,302,63567,0.917049
736,4485,750,493,7,191,302,63657,0.9172268
737,4488,750,497,3,194,303,63757,0.9172391
738,4499,750,489,11,193,296,63867,0.9170406
739,4505,750,494,6,201,293,63960,0.9169867
740,4509,750,496,4,199,297,64052,0.9175096
741,4512,750,497,3,199,298,64154,0.917222
742,4523,750,489,11,197,292,64243,0.9170156
743,4533,750,490,10,207,283,64335,0.9171237
744,4536,750,497,3,214,283,64432,0.917034
745,4542,750,494,6,209,285,64527,0.9170286
746,4551,750,491,9,212,279,64623,0.9171309
747,4555,750,496,4,216,280,64714,0.9166337
748,4559,750,496,4,208,288,64800,0.9171629
749,4562,750,497,3,203,294,64902,0.9169859
750,4570,750,492,8,204,288,64994,0.9169854
751,4574,750,496,4,205,291,65075,0.9172441
752,4583,750,491,9,201,290,65161,0.9172637
753,4589,750,494,6,203,291,65251,0.9173809
754,4594,750,495,5,205,290,65350,0.9173565
755,4601,750,493,7,206,287,65431,0.9171746
756,4606,750,495,5,209,286,65513,0.917557
757,4611,750,495,5,206,289,65600,0.9175518
758,4613,750,498,2,201,297,65706,0.9170921
759,4616,750,497,3,195,302,65800,0.9167997
760,4617,750,499,1,192,307,65919,0.9171946
761,4625,750,492,8,187,305,66021,0.9169738
762,4634,750,491,9,188,303,66126,0.9169239
763,4638,750,496,4,194,302,66198,0.9171045
764,4641,750,497,3,188,309,66270,0.917219
765,4648,750,493,7,186,307,66366,0.9168712
766,4654,750,494,6,188,306,66456,0.9169107
767,4659,750,495,5,190,305,66552,0.9168673
768,4665,750,494,6,187,307,66644,0.9168835
769,4673,750,492,8,189,303,66743,0.9171985
770,4681,750,492,8,191,301,66836,0.9169121
771,4684,750,497,3,192,305,66935,0.9169297
772,4692,750,492,8,190,302,67019,0.9171715
773,4699,750,493,7,194,299,67088,0.9168754
774,4705,750,494,6,199,295,67172,0.9169096
775,4713,750,492,8,197,295,67270,0.9169096
776,4718,750,495,5,199,296,67362,0.9167274
777,4726,750,492,8,199,293,67455,0.9170135
778,4733,750,493,7,199,294,67542,0.9168346
779,4740,750,493,7,196,297,67639,0.9168935
780,4746,750,494,6,198,296,67723,0.9172655
781,4751,750,495,5,199,296,67812,0.9170655
782,4756,750,495,5,202,293,67910,0.9174666
783,4763,750,493,7,203,290,68009,0.9174092
784,4769,750,494,6,206,288,68113,0.9168768
785,4772,750,497,3,206,291,68218,0.916938
786,4782,750,490,10,200,290,68305,0.9168402
787,4789,750,493,7,204,289,68395,0.9168853
788,4794,750,495,5,207,288,68476,0.9167526
789,4799,750,495,5,203,292,68562,0.9167465
790,4802,750,497,3,199,298,68648,0.916747
791,4807,750,495,5,198,297,68727,0.9167856
792,4812,750,495,5,198,297,68807,0.9168882
793,4819,750,493,7,193,300,68878,0.9168962
794,4825,750,494,6,193,301,68958,0.9174996
795,4832,750,493,7,194,299,69034,0.9170057
796,4840,750,492,8,195,297,69116,0.9168873
797,4848,750,492,8,196,296,69203,0.9168878
798,4853,750,495,5,197,298,69300,0.9173423
799,4858,750,495,5,199,296,69365,0.9168878
800,4864,750,494,6,198,296,69457,0.9168538
801,4871,750,493,7,197,296,69546,0.916945
802,4876,750,495,5,196,299,69639,0.9169932
803,4883,750,493,7,190,303,69726,0.9168119
804,4886,750,497,3,195,302,69807,0.9170572
805,4891,750,495,5,195,300,69889,0.9169093
806,4895,750,496,4,194,302,69974,0.9168394
807,4899,750,496,4,192,304,70075,0.9169192
808,4905,750,494,6,192,302,70170,0.9168254
809,4911,750,494,6,193,301,70262,0.9167661
810,4918,750,493,7,188,305,70342,0.9170232
811,4924,750,494,6,187,307,70412,0.9169614
812,4929,750,495,5,187,308,70504,0.9167593
813,4938,750,491,9,187,304,70583,0.9167451
814,4946,750,492,8,187,305,70659,0.917147
815,4950,750,496,4,189,307,70741,0.9176233
816,4953,750,497,3,185,312,70834,0.9170069
817,4961,750,492,8,183,309,70925,0.9169404
818,4967,750,494,6,185,309,71021,0.9173582
819,4973,750,494,6,186,308,71090,0.9168314
820,4981,750,492,8,192,300,71174,0.9170369
821,4984,750,497,3,196,301,71270,0.9168237
822,4993,750,491,9,194,297,71365,0.917201
823,4998,750,495,5,198,297,71450,0.9171882
824,5002,750,496,4,198,298,71535,0.9169667
825,5008,750,494,6,197,297,71626,0.9168672
826,5018,750,490,10,198,292,71716,0.916986
827,5027,750,491,9,201,290,71800,0.9168417
828,5036,750,491,9,201,290,71877,0.9169871
829,5042,750,494,6,207,287,71978,0.9170401
830,5047,750,495,5,204,291,72055,0.9168785
831,5057,750,490,10,206,284,72134,0.9172621
832,5065,750,492,8,208,284,72202,0.9170359
833,5071,750,494,6,210,284,72277,0.9174358
834,5076,750,495,5,210,285,72347,0.9173084
835,5090,750,486,14,205,281,72421,0.9169162
836,5100,750,490,10,210,280,72480,0.917433
837,5103,750,497,3,211,286,72554,0.9169588
838,5107,750,496,4,206,290,72640,0.9170445
839,5116,750,491,9,202,289,72729,0.9169934
840,5123,750,493,7,200,293,72799,0.9169681
841,5130,750,493,7,199,294,72878,0.9171841
842,5136,750,494,6,202,292,72956,0.9168085
843,5141,750,495,5,201,294,73051,0.9172658
844,5145,750,496,4,198,298,73131,0.9171052
845,5155,750,490,10,196,294,73207,0.9172087
846,5159,750,496,4,202,294,73293,0.9170917
847,5162,750,497,3,201,296,73394,0.9170083
848,5167,750,495,5,198,297,73496,0.9168251
849,5173,750,494,6,198,296,73601,0.9168057
850,5183,750,490,10,200,290,73706,0.9167955
851,5188,750,495,5,203,292,73779,0.9167868
852,5192,750,496,4,198,298,73882,0.9168246
853,5201,750,491,9,196,295,73962,0.9176547
854,5206,750,495,5,200,295,74045,0.9172361
855,5214,750,492,8,202,290,74136,0.9170163
856,5221,750,493,7,205,288,74220,0.9171095
857,5231,750,490,10,209,281,74318,0.917204
858,5240,750,491,9,215,276,74414,0.917192
859,5248,750,492,8,219,273,74509,0.917114
860,5254,750,494,6,220,274,74600,0.9168578
861,5260,750,494,6,214,280,74690,0.9170748
862,5266,750,494,6,217,277,74781,0.9168969
863,5270,750,496,4,215,281,74878,0.9167274
864,5276,750,494,6,213,281,74962,0.9167411
865,5283,750,493,7,209,284,75051,0.9167873
866,5289,750,494,6,211,283,75139,0.9172056
867,5292,750,497,3,211,286,75222,0.9168349
868,5302,750,490,10,205,285,75318,0.9171907
869,5308,750,494,6,207,287,75395,0.9170183
870,5312,750,496,4,207,289,75476,0.9172167
871,5321,750,491,9,204,287,75560,0.9169367
872,5325,750,496,4,205,291,75636,0.9168846
873,5332,750,493,7,201,292,75721,0.9170379
874,5338,750,494,6,201,293,75796,0.9170625
875,5345,750,493,7,198,295,75859,0.917058
876,5353,750,492,8,199,293,75923,0.9172706
877,5359,750,494,6,203,291,76004,0.917238
878,5365,750,494,6,202,292,76060,0.9171244
879,5367,750,498,2,203,295,76136,0.917295
880,5369,750,498,2,200,298,76202,0.9175527
881,5377,750,492,8,197,295,76279,0.9174954
882,5386,750,491,9,200,291,76351,0.9171429
883,5394,750,492,8,204,288,76427,0.9170993
884,5396,750,498,2,205,293,76511,0.9176553
885,5407,750,489,11,198,291,76589,0.9170459
886,5415,750,492,8,202,290,76675,0.9169151
887,5418,750,497,3,205,292,76756,0.9170063
888,5424,750,494,6,199,295,76837,0.9170106
889,5432,750,492,8,198,294,76900,0.9168242
890,5437,750,495,5,203,292,76968,0.9172082
891,5443,750,494,6,207,287,77036,0.917245
892,5451,750,492,8,207,285,77111,0.9169719
893,5461,750,490,10,208,282,77184,0.9168894
894,5467,750,494,6,209,285,77251,0.9170269
895,5472,750,495,5,208,287,77310,0.9169599
896,5475,750,497,3,203,294,77394,0.9170901
897,5482,750,493,7,201,292,77463,0.9171454
898,5492,750,490,10,201,289,77524,0.9169988
899,5496,750,496,4,200,296,77583,0.917063
900,5505,750,491,9,194,297,77664,0.9172209
901,5510,750,495,5,198,297,77745,0.9171393
902,5517,750,493,7,192,301,77828,0.9171697
903,5527,750,490,10,190,300,77908,0.9171489
904,5531,750,496,4,197,299,77978,0.9170729
905,5539,750,492,8,197,295,78062,0.9168408
906,5543,750,496,4,196,300,78125,0.9169532
907,5545,750,498,2,191,307,78215,0.9169629
908,5552,750,493,7,186,307,78306,0.9169512
909,5559,750,493,7,187,306,78397,0.9173126
910,5565,750,494,6,184,310,78486,0.9169654
911,5570,750,495,5,180,315,78575,0.9171507
912,5579,750,491,9,177,314,78662,0.9171026
913,5583,750,496,4,180,316,78748,0.9170988
914,5587,750,496,4,179,317,78840,0.9168684
915,5591,750,496,4,178,318,78922,0.9172873
916,5595,750,496,4,175,321,78988,0.9168653
917,5602,750,493,7,172,321,79077,0.9170394
918,5606,750,496,4,174,322,79141,0.9166524
919,5612,750,494,6,171,323,79225,0.9172262
920,5617,750,495,5,168,327,79311,0.9170847
921,5629,750,488,12,167,321,79396,0.9169629
922,5638,750,491,9,175,316,79470,0.9166603
923,5640,750,498,2,182,316,79543,0.9173005
924,5645,750,495,5,180,315,79619,0.9171083
925,5648,750,497,3,180,317,79696,0.9172061
926,5657,750,491,9,177,314,79787,0.9169011
927,5665,750,492,8,182,310,79872,0.916943
928,5671,750,494,6,187,307,79977,0.9170329
929,5675,750,496,4,190,306,80062,0.9171102
930,5683,750,492,8,185,307,80166,0.9173279
931,5688,750,495,5,189,306,80254,0.9172016
932,5694,750,494,6,191,303,80330,0.9169749
933,5703,750,491,9,190,301,80418,0.9168357
934,5712,750,491,9,194,297,80508,0.9171917
935,5720,750,492,8,200,292,80598,0.9175225
936,5727,750,493,7,202,291,80696,0.917314
937,5730,750,497,3,204,293,80782,0.9171328
938,5741,750,489,11,201,288,80863,0.9172462
939,5751,750,490,10,209,281,80950,0.9171616
940,5755,750,496,4,214,282,81044,0.9170801
941,5757,750,498,2,211,287,81125,0.9170902
942,5762,750,495,5,204,291,81223,0.9173341
943,5766,750,496,4,202,294,81303,0.9170583
944,5774,750,492,8,198,294,81394,0.9167986
945,5781,750,493,7,202,291,81480,0.9169683
946,5789,750,492,8,206,286,81569,0.9171663
947,5797,750,492,8,204,288,81647,0.917169
948,5801,750,496,4,204,292,81745,0.9171228
949,5803,750,498,2,200,298,81834,0.9170824
950,5810,750,493,7,198,295,81912,0.9171856
951,5814,750,496,4,203,293,82010,0.9170503
952,5820,750,494,6,202,292,82098,0.9170842
953,5826,750,494,6,204,290,82195,0.9171784
954,5836,750,490,10,201,289,82281,0.9170547
955,5839,750,497,3,205,292,82361,0.9176655
956,5846,750,493,7,198,295,82433,0.9168936
957,5853,750,493,7,200,293,82512,0.9171988
958,5859,750,494,6,207,287,82598,0.9171558
959,5862,750,497,3,206,291,82685,0.9172943
960,5870,750,492,8,205,287,82769,0.917155
961,5878,750,492,8,209,283,82846,0.9170472
962,5886,750,492,8,210,282,82925,0.9173792
963,5891,750,495,5,208,287,83002,0.9172819
964,5899,750,492,8,205,287,83072,0.9172702
965,5906,750,493,7,205,288,83143,0.9168065
966,5912,750,494,6,203,291,83227,0.9171126
967,5919,750,493,7,205,288,83325,0.9170169
968,5925,750,494,6,207,287,83420,0.9169812
969,5929,750,496,4,208,288,83504,0.9172723
970,5934,750,495,5,206,289,83593,0.9170056
971,5940,750,494,6,206,288,83680,0.9176792
972,5951,750,489,11,203,286,83747,0.9172267
973,5957,750,494,6,210,284,83817,0.9169292
974,5964,750,493,7,210,283,83893,0.9171358
975,5970,750,494,6,210,284,83975,0.917115
976,5976,750,494,6,209,285,84061,0.9174368
977,5980,750,496,4,210,286,84153,0.9171608
978,5992,750,488,12,210,278,84239,0.9169912
979,5998,750,494,6,217,277,84334,0.9172097
980,6006,750,492,8,218,274,84406,0.9170676
981,6011,750,495,5,219,276,84491,0.9170882
982,6020,750,491,9,217,274,84576,0.9171708
983,6024,750,496,4,217,279,84653,0.9170345
984,6029,750,495,5,213,282,84732,0.9173302
985,6035,750,494,6,212,282,84808,0.9171829
986,6042,750,493,7,209,284,84896,0.916977
987,6045,750,497,3,212,285,84977,0.9170883
988,6051,750,494,6,209,285,85047,0.9169965
989,6057,750,494,6,208,286,85127,0.9168813
990,6062,750,495,5,207,288,85199,0.9175097
991,6067,750,495,5,201,294,85276,0.916825
992,6074,750,493,7,196,297,85344,0.9169086
993,6083,750,491,9,197,294,85421,0.9168928
994,6090,750,493,7,198,295,85502,0.916898
995,6093,750,497,3,200,297,85583,0.9167563
996,6103,750,490,10,202,288,85653,0.9168096
997,6112,750,491,9,201,290,85753,0.9168963
998,6120,750,492,8,198,294,85841,0.9175941
999,6130,750,490,10,197,293,85907,0.9171266
1000,6136,750,494,6,200,294,85983,0.9170912
