agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,12,13,330,657,139,265,583
1,13,14,374,612,141,299,546
2,13,14,446,540,176,362,448
3,15,16,326,658,160,273,551
4,13,14,405,581,185,311,490
5,11,12,395,593,152,297,539
6,14,15,356,629,165,283,537
7,12,13,457,530,195,329,463
8,11,12,357,631,124,281,583
9,11,12,397,591,173,287,528
10,11,12,454,534,214,332,442
11,14,15,358,627,144,295,546
12,13,14,355,631,186,267,533
13,13,14,331,655,162,262,562
14,12,13,433,554,137,342,508
15,13,14,406,580,177,283,526
16,14,15,393,592,179,299,507
17,12,13,309,678,149,235,603
18,12,13,409,578,165,309,513
19,12,13,331,656,156,266,565
20,13,14,353,633,176,258,552
21,10,11,395,594,167,288,534
22,12,13,323,664,120,252,615
23,12,13,367,620,155,307,525
24,12,13,344,643,173,251,563
25,13,14,312,674,108,252,626
26,14,15,341,644,126,261,598
27,12,13,240,747,100,198,689
28,13,14,365,621,175,282,529
29,15,16,265,719,108,222,654
30,10,11,521,468,243,380,366
31,14,15,311,674,150,243,592
32,12,13,332,655,195,262,530
33,14,15,332,653,149,257,579
34,11,12,387,601,140,314,534
35,12,13,433,554,174,315,498
36,13,14,374,612,138,306,542
37,11,12,335,653,162,259,567
38,10,11,433,556,194,321,474
39,11,12,465,523,178,332,478
40,11,12,414,574,204,297,487
41,16,17,293,690,130,231,622
42,12,13,359,628,179,260,548
43,11,12,429,559,247,277,464
44,13,14,403,583,173,291,522
45,13,14,366,620,187,264,535
46,13,14,422,564,190,311,485
47,14,15,456,529,159,351,475
48,13,14,402,584,202,295,489
49,12,13,414,573,180,306,501
50,12,13,395,592,187,285,515
51,9,10,437,553,197,308,485
52,13,14,377,609,156,287,543
53,13,14,343,643,133,286,567
54,11,12,336,652,158,256,574
55,10,11,376,613,138,297,554
56,11,12,481,507,208,350,430
57,11,12,394,594,189,264,535
58,11,12,470,518,199,339,450
59,12,13,332,655,167,249,571
60,14,15,354,631,144,274,567
61,13,14,414,572,181,303,502
62,11,12,358,630,160,290,538
63,13,14,307,679,118,244,624
64,13,14,381,605,175,288,523
65,11,12,487,501,209,338,441
66,12,13,377,610,159,294,534
67,14,15,315,670,132,255,598
68,13,14,360,626,180,273,533
69,13,14,382,604,155,292,539
70,13,14,360,626,149,287,550
71,15,16,373,611,152,305,527
72,13,14,309,677,121,262,603
73,12,13,338,649,160,250,577
74,13,14,326,660,183,262,541
75,11,12,402,586,193,300,495
76,11,12,395,593,149,306,533
77,13,14,371,615,163,275,548
78,12,13,339,648,168,267,552
79,10,11,393,596,190,297,502
80,10,11,453,536,226,311,452
81,10,11,491,498,191,336,462
82,14,15,391,594,175,288,522
83,10,11,445,544,208,317,464
84,12,13,305,682,151,237,599
85,16,17,248,735,121,210,652
86,11,12,380,608,194,292,502
87,12,13,476,511,182,358,447
88,16,16,336,648,121,270,593
89,11,12,425,563,198,292,498
90,13,14,432,554,203,304,479
91,12,13,391,596,218,269,500
92,10,11,464,525,189,354,446
93,12,13,397,590,156,308,523
94,12,13,341,646,131,269,587
95,15,16,281,703,99,241,644
96,12,13,274,713,117,235,635
97,11,12,368,620,179,247,562
98,10,11,448,541,193,316,480
99,11,12,430,558,188,319,481
100,11,11,454,535,210,320,459
101,11,12,352,636,141,267,580
102,11,12,392,596,206,272,510
103,15,16,414,570,199,314,471
104,11,12,433,555,159,326,503
105,10,11,496,493,252,352,385
106,12,13,323,664,157,246,584
107,9,10,570,420,242,395,353
108,11,12,434,554,173,320,495
109,13,14,392,594,174,283,529
110,10,11,507,482,232,352,405
111,11,12,413,575,172,308,508
112,11,12,423,565,188,317,483
113,12,13,432,555,226,328,433
114,12,13,405,582,146,331,510
115,13,14,356,630,194,266,526
116,12,13,447,540,254,296,437
117,10,11,449,540,196,323,470
118,12,13,380,607,150,288,549
119,11,12,396,592,198,295,495
120,12,13,386,601,183,284,520
121,13,14,344,642,122,281,583
122,11,12,525,463,197,381,410
123,12,13,394,593,165,299,523
124,11,12,345,643,147,271,570
125,11,12,400,588,184,286,518
126,14,15,330,655,156,261,568
127,14,15,353,632,119,288,578
128,12,13,435,552,193,325,469
129,13,14,452,534,194,335,457
130,16,17,350,633,132,297,554
131,13,14,337,649,150,257,579
132,14,15,387,598,166,301,518
133,14,15,276,709,125,225,635
134,13,14,373,613,186,260,540
135,12,13,394,593,200,280,507
136,13,14,440,546,181,340,465
137,11,12,389,599,174,290,524
138,13,14,453,533,193,330,463
139,15,16,307,677,114,245,625
140,13,14,410,576,178,311,497
141,14,15,354,631,157,278,550
142,13,14,327,659,166,259,561
143,12,13,412,575,173,309,505
144,12,13,406,581,169,318,500
145,13,14,335,651,116,272,598
146,9,10,381,609,189,298,503
147,10,11,448,541,164,335,490
148,13,14,422,564,202,304,480
149,13,14,409,577,167,304,515
150,13,14,400,586,132,311,543
151,13,14,325,661,107,254,625
152,13,14,439,547,194,317,475
153,12,13,493,494,199,367,421
154,14,15,317,668,144,252,589
155,13,14,384,602,185,293,508
156,14,15,424,561,223,306,456
157,12,13,382,605,169,282,536
158,12,13,458,529,205,328,454
159,13,14,383,603,160,304,522
160,13,14,391,595,146,311,529
161,12,13,360,627,169,286,532
162,10,11,389,600,168,267,554
163,13,14,331,655,151,250,585
164,11,12,405,583,201,273,514
165,11,12,421,567,191,292,505
166,14,15,340,645,181,266,538
167,11,12,376,612,169,275,544
168,9,10,501,489,242,339,409
169,13,14,308,678,98,246,642
170,13,14,356,630,161,281,544
171,12,13,373,614,157,302,528
172,12,13,356,631,141,291,555
173,13,14,363,623,141,295,550
174,12,13,378,609,173,286,528
175,11,12,457,531,196,330,462
176,13,14,397,589,147,322,517
177,13,14,313,673,107,245,634
178,15,16,377,607,118,307,559
179,13,14,345,641,206,249,531
180,10,11,462,527,172,336,481
181,14,15,303,682,110,253,622
182,14,15,367,618,175,276,534
183,14,15,385,600,196,308,481
184,13,14,436,550,173,340,473
185,13,14,446,540,189,296,501
186,14,15,319,666,133,260,592
187,12,13,316,671,150,259,578
188,12,13,369,618,158,293,536
189,11,12,410,578,189,299,500
190,11,12,480,508,193,340,455
191,11,12,434,554,225,302,461
192,15,16,368,616,148,282,554
193,12,13,406,581,177,300,510
194,14,15,378,607,150,301,534
195,14,15,337,648,170,248,567
196,15,16,310,674,124,248,612
197,15,16,310,674,168,255,561
198,11,12,468,520,217,324,447
199,12,13,401,586,185,296,506
200,14,15,312,673,130,254,601
201,13,14,397,589,170,308,508
202,11,12,320,668,143,251,594
203,14,15,341,644,137,280,568
204,15,16,326,658,153,270,561
205,13,14,373,613,162,273,551
206,16,17,346,637,145,267,571
207,10,11,408,581,157,321,511
208,11,12,390,598,162,282,544
209,15,16,394,590,132,320,532
210,16,17,320,663,130,250,603
211,12,13,365,622,155,280,552
212,12,13,502,485,219,355,413
213,11,12,432,556,201,330,457
214,13,14,291,695,105,241,640
215,11,12,435,553,178,325,485
216,14,15,292,693,92,243,650
217,11,12,363,625,157,264,567
218,11,12,531,457,226,371,391
219,12,13,414,573,212,297,478
220,11,12,442,546,225,323,440
221,12,13,316,671,159,231,597
222,11,12,438,550,164,315,509
223,12,13,406,581,176,308,503
224,15,16,349,635,160,273,551
225,11,12,420,568,187,310,491
226,14,15,293,692,117,241,627
227,9,10,524,466,203,380,407
228,12,13,420,567,198,325,464
229,14,15,368,617,166,290,529
230,13,14,418,568,216,298,472
231,11,12,430,558,190,306,492
232,10,11,419,570,168,299,522
233,13,14,361,625,149,288,549
234,12,13,361,626,164,273,550
235,13,14,463,523,174,357,455
236,17,18,350,632,148,284,550
237,11,12,395,593,200,277,511
238,13,14,402,584,172,301,513
239,10,11,495,494,208,346,435
240,13,14,415,571,188,319,479
241,14,15,272,713,115,215,655
242,13,14,419,567,205,324,457
243,11,12,461,527,240,331,417
244,11,12,489,499,236,348,404
245,15,16,349,635,144,271,569
246,13,14,405,581,183,301,502
247,13,14,374,612,199,298,489
248,14,15,355,630,168,272,545
249,12,13,394,593,210,291,486
250,15,16,394,590,110,326,548
251,13,14,289,697,120,235,631
252,13,14,317,669,141,251,594
253,15,16,463,521,172,330,482
254,10,11,412,577,163,309,517
255,15,16,383,601,152,318,514
256,13,14,391,595,175,288,523
257,12,13,430,557,225,286,476
258,10,11,474,515,176,368,445
259,9,10,447,543,251,293,446
260,12,13,474,513,203,336,448
261,14,15,306,679,142,244,599
262,15,16,372,612,148,292,544
263,11,12,391,597,177,292,519
264,12,13,386,601,178,297,512
265,7,8,635,357,295,399,298
266,13,14,307,679,131,249,606
267,16,17,322,661,119,281,583
268,15,16,280,704,100,237,647
269,10,11,520,469,258,361,370
270,11,12,389,599,183,273,532
271,14,15,464,521,206,327,452
272,13,14,263,723,109,220,657
273,11,12,340,648,133,271,584
274,11,12,460,528,216,317,455
275,13,14,469,517,157,356,473
276,13,14,396,590,172,297,517
277,13,14,310,676,169,238,579
278,13,14,385,601,176,293,517
279,8,9,526,465,255,345,391
280,10,11,492,497,236,358,395
281,14,15,326,659,124,253,608
282,15,16,446,538,127,373,484
283,12,13,374,613,171,292,524
284,11,12,397,591,182,283,523
285,10,11,410,579,194,306,489
286,11,12,387,601,186,289,513
287,14,15,500,485,199,359,427
288,11,12,438,550,182,326,480
289,10,11,419,570,241,284,464
