agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,0,1,7,2,2,6,1
1,0,1,9,0,1,8,0
2,0,1,0,9,0,0,9
3,0,1,0,9,0,0,9
4,0,1,5,4,0,5,4
5,0,1,1,8,0,1,8
6,0,1,9,0,1,8,0
7,0,1,9,0,0,9,0
8,0,1,9,0,0,9,0
9,0,1,7,2,0,7,2
10,0,1,0,9,1,0,8
11,0,1,0,9,1,0,8
12,0,1,1,8,2,1,6
13,0,1,3,6,0,3,6
14,0,1,3,6,1,3,5
15,0,1,9,0,4,5,0
16,0,1,9,0,0,9,0
17,0,1,5,4,1,5,3
18,0,1,5,4,2,4,3
19,0,1,3,6,0,3,6
20,0,1,9,0,0,9,0
21,0,1,5,4,2,4,3
22,0,1,2,7,2,2,5
23,0,1,6,3,0,6,3
24,0,1,6,3,0,6,3
25,0,1,1,8,0,1,8
26,0,1,4,5,1,4,4
27,0,1,6,3,1,6,2
28,0,1,9,0,0,9,0
29,0,1,8,1,0,8,1
30,0,1,1,8,0,1,8
31,0,1,6,3,0,6,3
32,0,1,5,4,2,5,2
33,0,1,6,3,1,6,2
34,0,1,1,8,0,1,8
35,0,1,3,6,0,3,6
36,0,1,7,2,0,7,2
37,0,1,2,7,1,1,7
38,0,1,3,6,0,3,6
39,0,1,0,9,1,0,8
40,0,1,2,7,2,1,6
41,0,1,5,4,0,5,4
42,0,1,9,0,0,9,0
43,0,1,4,5,0,4,5
44,0,1,1,8,0,1,8
45,0,1,5,4,0,5,4
46,0,1,4,5,1,3,5
47,0,1,2,7,0,2,7
48,0,1,7,2,0,7,2
49,0,1,4,5,0,4,5
50,0,1,5,4,1,5,3
51,0,1,9,0,0,9,0
52,0,1,1,8,0,1,8
53,0,1,3,6,0,3,6
54,0,1,4,5,0,4,5
55,0,1,9,0,0,9,0
56,0,1,4,5,0,4,5
57,0,1,5,4,0,5,4
58,0,1,9,0,0,9,0
59,0,1,7,2,1,6,2
60,0,1,7,2,1,6,2
61,0,1,9,0,0,9,0
62,0,1,9,0,0,9,0
63,0,1,4,5,1,4,4
64,0,1,9,0,0,9,0
65,0,1,5,4,1,5,3
66,0,1,0,9,0,0,9
67,0,1,4,5,0,4,5
68,0,1,5,4,0,5,4
69,0,1,9,0,0,9,0
70,0,1,5,4,2,4,3
71,0,1,4,5,2,4,3
72,0,1,4,5,0,4,5
73,0,1,4,5,0,4,5
74,0,1,2,7,1,2,6
75,0,1,4,5,1,3,5
76,0,1,0,9,0,0,9
77,0,1,3,6,0,3,6
78,0,1,5,4,0,5,4
79,0,1,8,1,1,7,1
80,0,1,6,3,3,5,1
81,0,1,6,3,0,6,3
82,0,1,9,0,0,9,0
83,0,1,9,0,0,9,0
84,0,1,9,0,0,9,0
85,0,1,8,1,1,7,1
86,0,1,5,4,0,5,4
87,0,1,0,9,0,0,9
88,0,1,3,6,1,2,6
89,0,1,2,7,0,2,7
90,0,1,0,9,0,0,9
91,0,1,7,2,0,7,2
92,0,1,1,8,1,1,7
93,0,1,2,7,0,2,7
94,0,1,1,8,0,1,8
95,0,1,7,2,0,7,2
96,0,1,1,8,0,1,8
97,0,1,1,8,1,1,7
98,0,1,8,1,1,7,1
99,0,1,3,6,0,3,6
100,0,1,6,3,1,5,3
101,0,1,9,0,0,9,0
102,0,1,9,0,0,9,0
103,0,1,2,7,0,2,7
104,0,1,3,6,0,3,6
105,0,1,4,5,0,4,5
106,0,1,7,2,0,7,2
107,0,1,3,6,0,3,6
108,0,1,4,5,0,4,5
109,0,1,7,2,1,6,2
110,0,1,0,9,1,0,8
111,0,1,4,5,0,4,5
112,0,1,6,3,1,5,3
113,0,1,9,0,0,9,0
114,0,1,1,8,0,1,8
115,0,1,2,7,1,2,6
116,0,1,2,7,2,1,6
117,0,1,8,1,4,4,1
118,0,1,5,4,0,5,4
119,0,1,0,9,0,0,9
120,0,1,9,0,0,9,0
121,0,1,9,0,0,9,0
122,0,1,4,5,1,4,4
123,0,1,6,3,2,4,3
124,0,1,4,5,0,4,5
125,0,1,9,0,0,9,0
126,0,1,2,7,0,2,7
127,0,1,3,6,0,3,6
128,0,1,8,1,0,8,1
129,0,1,2,7,0,2,7
130,0,1,9,0,0,9,0
131,0,1,3,6,0,3,6
132,0,1,5,4,0,5,4
133,0,1,5,4,0,5,4
134,0,1,9,0,0,9,0
135,0,1,0,9,0,0,9
136,0,1,0,9,3,0,6
137,0,1,0,9,0,0,9
138,0,1,4,5,0,4,5
139,0,1,3,6,0,3,6
140,0,1,0,9,0,0,9
141,0,1,1,8,0,1,8
142,0,1,9,0,0,9,0
143,0,1,9,0,0,9,0
144,0,1,9,0,0,9,0
145,0,1,9,0,0,9,0
146,0,1,9,0,0,9,0
147,0,1,9,0,0,9,0
148,0,1,1,8,0,1,8
149,0,1,0,9,2,0,7
150,0,1,2,7,0,2,7
151,0,1,8,1,0,8,1
152,0,1,1,8,0,1,8
153,0,1,7,2,1,6,2
154,0,1,1,8,1,1,7
155,0,1,5,4,1,4,4
156,0,1,3,6,0,3,6
157,0,1,1,8,4,1,4
158,0,1,8,1,2,6,1
159,0,1,6,3,1,6,2
160,0,1,5,4,0,5,4
161,0,1,7,2,1,7,1
162,0,1,6,3,0,6,3
163,0,1,5,4,0,5,4
164,0,1,9,0,0,9,0
165,0,1,9,0,0,9,0
166,0,1,9,0,0,9,0
167,0,1,1,8,0,1,8
168,0,1,5,4,0,5,4
169,0,1,0,9,2,0,7
170,0,1,5,4,0,5,4
171,0,1,2,7,1,2,6
172,0,1,9,0,0,9,0
173,0,1,3,6,1,3,5
174,0,1,2,7,2,2,5
