task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,2,13,16,1,2,11,1,11,0,1,2,13,1.000000
1,0,1,1,26,46,0,0,25,0,25,0,1,1,26,1.000000
2,0,1,4,14,21,1,4,9,3,9,1,1,4,14,1.000000
3,0,24,28,65,47,0,4,28,3,36,1,24,28,65,1.285714
4,0,14,14,28,25,0,0,12,0,14,0,14,14,28,1.166667
5,0,1,2,25,20,0,1,21,1,23,0,1,2,25,1.095238
6,0,33,33,56,31,0,0,19,0,23,0,33,33,56,1.210526
7,0,29,30,55,10,0,1,25,1,25,0,29,30,55,1.000000
8,0,116,116,145,30,0,0,19,0,29,0,116,116,145,1.526316
9,0,57,57,73,31,0,0,16,0,16,0,57,57,73,1.000000
10,0,16,18,37,33,0,2,13,2,17,2,16,18,37,1.307692
11,0,1,10,16,48,4,5,4,8,6,1,1,10,16,1.500000
12,0,1,6,40,45,2,5,27,5,33,1,1,6,40,1.222222
13,0,1,2,29,34,0,1,27,1,27,0,1,2,29,1.000000
14,0,38,39,51,24,0,1,12,1,12,0,38,39,51,1.000000
15,0,1,3,24,26,1,3,21,2,21,0,1,3,24,1.000000
16,0,62,62,74,18,0,0,12,0,12,0,62,62,74,1.000000
17,0,20,21,25,38,0,1,4,1,4,0,20,21,25,1.000000
18,0,25,26,45,19,0,1,16,1,18,1,25,26,45,1.125000
19,0,17,18,32,9,0,1,14,1,14,0,17,18,32,1.000000
20,0,61,105,133,3,4,1,26,9,26,2,61,105,133,1.000000
21,0,9,10,22,15,0,1,12,1,12,0,9,10,22,1.000000
22,0,1,2,25,3,0,1,21,1,23,0,1,2,25,1.095238
23,0,1,2,30,37,0,1,28,1,28,0,1,2,30,1.000000
24,0,27,33,38,49,1,3,5,5,5,1,27,33,38,1.000000
25,0,27,31,62,48,0,2,29,4,31,0,27,31,62,1.068966
26,0,103,103,133,24,0,0,30,0,30,0,103,103,133,1.000000
27,0,60,65,77,45,1,2,12,5,12,0,60,65,77,1.000000
28,0,14,14,32,13,0,0,12,0,18,0,14,14,32,1.500000
29,0,1,1,10,44,0,0,9,0,9,0,1,1,10,1.000000
30,0,1,1,32,31,0,0,31,0,31,0,1,1,32,1.000000
31,0,29,31,47,25,0,2,15,2,15,1,29,31,47,1.000000
32,0,1,4,17,28,1,2,12,2,12,2,1,4,17,1.000000
33,0,1,3,25,36,0,2,20,2,22,0,1,3,25,1.100000
34,0,18,19,55,29,0,1,34,1,36,0,18,19,55,1.058824
35,0,24,24,28,10,0,0,4,0,4,0,24,24,28,1.000000
36,0,26,26,59,3,0,0,23,0,33,0,26,26,59,1.434783
37,0,61,66,80,30,0,5,14,5,14,0,61,66,80,1.000000
38,0,1,1,23,47,0,0,18,0,22,0,1,1,23,1.222222
39,0,104,104,141,10,0,0,25,0,35,2,104,104,141,1.400000
40,0,15,21,51,18,1,4,21,6,29,1,15,21,51,1.380952
41,0,31,31,52,49,0,0,21,0,21,0,31,31,52,1.000000
42,0,37,39,61,18,0,2,20,2,22,0,37,39,61,1.100000
43,0,1,2,40,35,0,1,36,1,38,0,1,2,40,1.055556
44,0,1,5,22,6,0,4,17,4,17,0,1,5,22,1.000000
45,0,38,40,81,22,0,2,23,2,41,0,38,40,81,1.782609
46,0,26,86,90,20,0,4,4,6,4,1,26,86,90,1.000000
47,0,1,5,17,22,0,4,12,4,12,0,1,5,17,1.000000
48,0,11,21,42,28,0,8,17,10,21,0,11,21,42,1.235294
49,0,1,8,17,7,3,3,8,7,8,1,1,8,17,1.000000
50,0,3,6,32,21,0,2,15,2,23,4,3,6,32,1.533333
51,0,1,4,45,13,1,1,41,3,41,0,1,4,45,1.000000
52,0,1,3,30,11,0,2,23,2,27,0,1,3,30,1.173913
53,0,1,1,34,5,0,0,33,0,33,0,1,1,34,1.000000
54,0,1,5,19,38,0,4,14,4,14,0,1,5,19,1.000000
55,0,39,40,58,2,0,1,18,1,18,0,39,40,58,1.000000
56,0,1,2,23,43,0,1,21,1,21,0,1,2,23,1.000000
57,0,1,3,37,12,0,2,32,2,34,0,1,3,37,1.062500
58,0,1,1,13,25,0,0,12,0,12,0,1,1,13,1.000000
59,0,1,2,36,42,0,1,32,1,34,0,1,2,36,1.062500
60,0,1,8,19,39,2,7,11,6,11,1,1,8,19,1.000000
61,0,17,30,51,49,1,8,19,13,21,0,17,30,51,1.105263
62,0,1,12,33,40,2,10,19,8,21,0,1,12,33,1.105263
63,0,1,3,16,0,0,2,13,2,13,0,1,3,16,1.000000
64,0,7,38,42,40,0,8,4,4,4,0,7,38,42,1.000000
65,0,1,4,24,19,0,2,20,2,20,1,1,4,24,1.000000
66,0,1,1,18,14,0,0,17,0,17,0,1,1,18,1.000000
67,0,19,19,37,14,0,0,15,0,15,3,19,19,37,1.000000
68,0,52,52,79,0,0,0,17,0,25,2,52,52,79,1.470588
69,0,18,19,44,23,0,1,21,1,23,2,18,19,44,1.095238
70,0,1,1,28,41,0,0,27,0,27,0,1,1,28,1.000000
71,0,17,20,28,18,0,3,7,3,7,1,17,20,28,1.000000
72,0,1,8,37,27,2,8,29,7,29,0,1,8,37,1.000000
