task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,16,63,446,13,16,3,4,0,0,27,12,33,3,14,17,1,16,63,1.222222
1,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
2,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,54,0,0,0,0,0,-1,-1,-1,0.000000
3,0,27,54,-1,97,16,9,3,2,11.000000,11.000000,33,26,32,1,14,15,27,54,-1,0.969697
4,0,1,19,79,373,4,13,3,4,0.000000,0.000000,30,4,56,1,4,5,1,19,79,1.866667
5,0,1,15,61,274,8,12,3,2,0.000000,0.000000,19,12,37,2,9,11,1,15,61,1.947368
6,0,1,-1,-1,15,45,3,3,4,0.000000,0.000000,29,50,0,13,0,13,1,-1,-1,0.000000
7,0,1,6,32,209,4,2,3,3,0.000000,0.000000,15,4,25,1,1,2,1,6,32,1.666667
8,0,1,51,-1,492,27,1,3,3,0.000000,0.000000,24,25,44,9,5,14,1,51,-1,1.833333
9,0,2,86,-1,446,33,15,3,2,0.000000,0.000000,35,33,10,11,4,15,2,86,-1,0.285714
10,0,77,77,-1,405,0,0,3,-1,-1.000000,-1.000000,40,0,18,0,5,5,77,77,-1,0.450000
11,0,39,74,-1,192,28,6,3,4,4.000000,4.000000,47,21,26,10,0,10,39,74,-1,0.553191
12,0,1,27,92,38,14,13,3,2,0.000000,0.000000,28,16,58,1,7,8,1,27,92,2.071429
13,0,1,21,87,364,18,5,3,4,0.000000,0.000000,29,15,51,5,15,20,1,21,87,1.758621
14,0,1,29,75,425,0,4,3,4,0.000000,0.000000,45,11,45,0,1,1,1,29,75,1.000000
15,0,1,6,18,9,4,3,3,4,0.000000,0.000000,10,5,12,0,0,0,1,6,18,1.200000
16,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
17,0,1,4,48,365,3,4,3,3,0.000000,0.000000,27,3,39,0,5,5,1,4,48,1.444444
18,0,1,1,37,237,0,0,3,-1,-1.000000,-1.000000,22,0,34,0,2,2,1,1,37,1.545455
19,0,1,14,57,402,13,1,3,3,0.000000,0.000000,24,12,36,1,7,8,1,14,57,1.500000
20,0,22,81,-1,341,43,13,3,2,8.000000,8.000000,46,32,16,20,3,23,22,81,-1,0.347826
21,0,1,8,63,250,6,11,3,2,0.000000,0.000000,25,6,45,1,10,11,1,8,63,1.800000
22,0,1,8,22,48,6,2,3,3,0.000000,0.000000,10,7,12,0,2,2,1,8,22,1.200000
23,0,1,12,37,278,8,3,3,4,0.000000,0.000000,17,8,21,3,4,7,1,12,37,1.235294
24,0,1,1,51,377,0,0,3,-1,-1.000000,-1.000000,26,0,50,0,0,0,1,1,51,1.923077
25,0,1,2,20,122,1,14,3,4,0.000000,0.000000,14,1,16,0,2,2,1,2,20,1.142857
26,0,1,4,63,458,1,5,3,4,0.000000,0.000000,42,3,54,0,5,5,1,4,63,1.285714
27,0,28,43,93,106,13,2,3,4,0.000000,0.000000,35,12,43,3,7,10,28,43,93,1.228571
28,0,1,5,62,418,4,3,3,4,0.000000,0.000000,26,4,44,0,13,13,1,5,62,1.692308
29,0,1,8,64,324,5,3,3,4,0.000000,0.000000,29,4,49,3,7,10,1,8,64,1.689655
30,0,6,16,82,150,3,4,3,4,0.000000,1.000000,49,7,65,3,1,4,6,16,82,1.326531
31,0,1,5,21,366,4,4,3,4,0.000000,0.000000,10,3,14,1,2,3,1,5,21,1.400000
32,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,51,0,0,0,0,0,-1,-1,-1,0.000000
33,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,48,0,0,0,0,0,-1,-1,-1,0.000000
34,0,1,6,24,142,4,3,3,4,0.000000,0.000000,15,3,15,2,3,5,1,6,24,1.000000
35,0,1,6,52,257,3,1,3,3,0.000000,0.000000,30,1,38,4,8,12,1,6,52,1.266667
36,0,29,-1,-1,479,32,13,3,2,7.000000,7.000000,42,24,0,17,0,17,29,-1,-1,0.000000
37,0,1,13,35,112,8,2,3,3,0.000000,0.000000,15,11,17,1,5,6,1,13,35,1.133333
38,0,1,10,54,183,8,3,3,4,0.000000,0.000000,21,5,33,4,11,15,1,10,54,1.571429
39,0,1,46,75,375,42,2,3,3,0.000000,0.000000,24,36,26,9,3,12,1,46,75,1.083333
40,0,1,6,39,437,4,1,3,3,0.000000,0.000000,20,4,28,1,5,6,1,6,39,1.400000
41,0,1,8,49,242,4,1,3,3,0.000000,0.000000,25,4,33,3,8,11,1,8,49,1.320000
42,0,1,2,19,395,1,3,3,4,0.000000,0.000000,15,0,17,1,0,1,1,2,19,1.133333
43,0,20,25,73,488,5,1,3,3,1.000000,2.000000,38,2,42,3,6,9,20,25,73,1.105263
44,0,67,85,-1,496,4,16,3,2,5.000000,5.000000,53,8,15,1,0,1,67,85,-1,0.283019
45,0,1,3,35,461,1,8,3,4,0.000000,0.000000,32,2,32,0,0,0,1,3,35,1.000000
46,0,1,7,23,50,4,2,3,3,0.000000,0.000000,10,6,14,0,2,2,1,7,23,1.400000
47,0,59,71,-1,489,10,16,3,4,4.000000,11.000000,36,8,26,3,3,6,59,71,-1,0.722222
48,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,27,0,0,0,0,0,-1,-1,-1,0.000000
49,0,1,-1,-1,485,25,6,3,4,0.000000,0.000000,36,33,0,11,0,11,1,-1,-1,0.000000
50,0,1,12,43,387,11,4,3,4,0.000000,0.000000,24,10,30,1,1,2,1,12,43,1.250000
51,0,1,6,79,408,1,3,3,4,0.000000,0.000000,44,2,70,2,3,5,1,6,79,1.590909
52,0,1,4,28,117,3,7,3,4,0.000000,0.000000,20,3,22,0,2,2,1,4,28,1.100000
53,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,51,0,0,0,0,0,-1,-1,-1,0.000000
54,0,1,4,27,176,3,17,3,2,0.000000,0.000000,21,3,21,0,2,2,1,4,27,1.000000
55,0,37,66,-1,450,16,2,3,4,0.000000,1.000000,29,19,34,6,0,6,37,66,-1,1.172414
56,0,60,-1,-1,228,28,3,3,4,0.000000,0.000000,45,24,0,10,0,10,60,-1,-1,0.000000
57,0,1,4,42,295,2,2,3,3,0.000000,0.000000,24,0,32,3,6,9,1,4,42,1.333333
58,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,52,0,0,0,0,0,-1,-1,-1,0.000000
59,0,1,6,28,236,5,14,3,4,0.000000,0.000000,20,5,20,0,2,2,1,6,28,1.000000
60,0,56,56,-1,355,0,0,3,-1,-1.000000,-1.000000,35,0,36,0,8,8,56,56,-1,1.028571
61,0,1,11,73,2,5,10,3,4,0.000000,0.000000,28,7,52,3,10,13,1,11,73,1.857143
62,0,1,6,38,179,5,4,3,4,0.000000,0.000000,17,4,23,1,9,10,1,6,38,1.352941
63,0,1,51,-1,49,35,6,3,4,0.000000,0.000000,47,31,49,16,0,16,1,51,-1,1.042553
64,0,1,8,42,101,4,5,3,4,0.000000,0.000000,15,7,27,0,7,7,1,8,42,1.800000
65,0,29,-1,-1,222,44,10,3,2,3.000000,3.000000,38,41,0,13,0,13,29,-1,-1,0.000000
66,0,63,-1,-1,405,29,12,3,2,1.000000,3.000000,35,22,0,11,0,11,63,-1,-1,0.000000
67,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
68,0,1,11,42,457,3,2,3,4,0.000000,0.000000,28,5,28,2,3,5,1,11,42,1.000000
69,0,1,1,43,423,0,0,3,-1,-1.000000,-1.000000,30,0,38,0,4,4,1,1,43,1.266667
70,0,2,2,33,492,0,0,3,-1,-1.000000,-1.000000,26,0,28,0,3,3,2,2,33,1.076923
71,0,1,12,68,495,4,9,3,2,0.000000,0.000000,46,7,54,0,2,2,1,12,68,1.173913
72,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,49,0,0,0,0,0,-1,-1,-1,0.000000
73,0,1,19,55,309,15,6,3,4,0.000000,0.000000,22,15,32,3,4,7,1,19,55,1.454545
74,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,45,0,0,0,0,0,-1,-1,-1,0.000000
75,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,48,0,0,0,0,0,-1,-1,-1,0.000000
76,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,55,0,0,0,0,0,-1,-1,-1,0.000000
77,0,3,12,72,461,5,6,3,4,1.000000,1.000000,30,5,54,2,6,8,3,12,72,1.800000
78,0,12,27,70,176,13,6,3,4,2.000000,9.000000,30,10,32,4,11,15,12,27,70,1.066667
