task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,5,12,14,0,4,3,3,0,0,7,4,7,0,0,0,1,5,12,1.000000
1,0,1,10,17,33,0,9,3,4,0.000000,0.000000,7,9,7,0,0,0,1,10,17,1.000000
2,1,2,3,15,40,0,1,4,4,0.000000,0.000000,12,1,12,0,0,0,1,2,14,1.000000
3,1,2,3,26,25,0,1,3,3,0.000000,0.000000,23,1,23,0,0,0,1,2,25,1.000000
4,2,3,6,30,20,0,3,3,4,0.000000,0.000000,24,3,24,0,0,0,1,4,28,1.000000
5,2,3,5,18,18,0,2,3,4,0.000000,0.000000,13,2,13,0,0,0,1,3,16,1.000000
6,3,4,10,26,29,0,6,3,4,0.000000,0.000000,13,6,15,0,1,1,1,7,23,1.153846
7,3,4,13,27,6,1,9,3,3,0.000000,0.000000,14,9,14,0,0,0,1,10,24,1.000000
8,4,5,11,31,63,0,6,3,4,0.000000,0.000000,20,6,20,0,0,0,1,7,27,1.000000
9,4,5,5,40,37,0,0,4,-1,-1.000000,-1.000000,35,0,35,0,0,0,1,1,36,1.000000
10,5,6,15,44,32,0,9,3,4,0.000000,0.000000,28,9,28,0,1,1,1,10,39,1.000000
11,5,6,8,30,30,1,1,4,4,0.000000,0.000000,22,2,22,0,0,0,1,3,25,1.000000
12,6,7,9,28,30,0,2,3,4,0.000000,0.000000,15,2,19,0,0,0,1,3,22,1.266667
13,6,7,7,38,52,0,0,4,-1,-1.000000,-1.000000,31,0,31,0,0,0,1,1,32,1.000000
14,7,8,25,50,41,1,9,3,4,0.000000,0.000000,19,16,25,1,0,1,1,18,43,1.315789
15,7,8,14,34,36,0,6,3,4,0.000000,0.000000,18,6,20,0,0,0,1,7,27,1.111111
16,8,9,13,27,26,0,4,3,3,0.000000,1.000000,14,4,14,0,0,0,1,5,19,1.000000
17,8,9,17,38,38,2,8,3,4,1.000000,1.000000,19,8,21,0,0,0,1,9,30,1.105263
18,9,10,10,18,44,0,0,4,-1,-1.000000,-1.000000,8,0,8,0,0,0,1,1,9,1.000000
19,9,10,12,40,38,1,1,4,4,0.000000,1.000000,27,2,27,0,1,1,1,3,31,1.000000
20,10,11,17,35,51,2,5,3,3,0.000000,1.000000,18,5,18,1,0,1,1,7,25,1.000000
21,10,11,20,40,47,0,9,3,4,0.000000,1.000000,16,9,20,0,0,0,1,10,30,1.250000
22,11,12,17,30,51,0,5,3,4,1.000000,1.000000,13,5,13,0,0,0,1,6,19,1.000000
23,11,12,29,43,79,4,11,3,3,0.000000,0.000000,9,17,13,0,1,1,1,18,32,1.444444
24,12,13,17,31,39,1,10,3,4,0.000000,0.000000,12,3,14,1,0,1,1,5,19,1.166667
25,12,13,15,39,16,0,2,4,4,0.000000,0.000000,24,2,24,0,0,0,1,3,27,1.000000
26,13,14,15,22,58,0,1,4,4,0.000000,0.000000,7,1,7,0,0,0,1,2,9,1.000000
27,13,14,19,36,53,1,7,3,4,0.000000,1.000000,14,5,16,0,1,1,1,6,23,1.142857
28,14,15,16,29,62,0,1,4,4,0.000000,0.000000,13,1,13,0,0,0,1,2,15,1.000000
29,14,15,20,27,60,0,5,3,4,0.000000,0.000000,7,5,7,0,0,0,1,6,13,1.000000
30,15,16,20,48,21,0,4,3,4,0.000000,0.000000,24,4,28,0,0,0,1,5,33,1.166667
31,15,16,16,19,56,0,0,3,-1,-1.000000,-1.000000,3,0,3,0,0,0,1,1,4,1.000000
32,16,17,20,28,46,1,2,4,4,0.000000,0.000000,8,3,8,0,0,0,1,4,12,1.000000
33,16,17,25,37,6,0,8,3,4,0.000000,0.000000,12,8,12,0,0,0,1,9,21,1.000000
34,17,18,20,37,79,0,2,3,4,0.000000,0.000000,17,2,17,0,0,0,1,3,20,1.000000
35,17,18,36,52,13,1,8,3,3,0.000000,0.000000,16,18,16,0,0,0,1,19,35,1.000000
36,18,19,33,46,53,2,8,3,4,0.000000,0.000000,13,14,13,0,0,0,1,15,28,1.000000
37,18,19,28,41,22,2,9,3,4,0.000000,0.000000,13,9,13,0,0,0,1,10,23,1.000000
38,19,20,26,45,53,0,6,3,3,0.000000,1.000000,17,6,19,0,0,0,1,7,26,1.117647
39,19,20,25,40,48,0,5,3,4,0.000000,1.000000,15,5,15,0,0,0,1,6,21,1.000000
40,20,21,22,33,45,0,1,4,4,0.000000,1.000000,11,1,11,0,0,0,1,2,13,1.000000
41,20,21,28,43,27,0,7,4,4,0.000000,0.000000,15,7,15,0,0,0,1,8,23,1.000000
42,21,22,23,47,12,0,1,3,3,0.000000,1.000000,21,1,23,0,1,1,1,2,26,1.095238
43,21,22,25,59,13,0,3,3,3,0.000000,0.000000,28,3,34,0,0,0,1,4,38,1.214286
44,22,23,23,31,24,0,0,4,-1,-1.000000,-1.000000,8,0,8,0,0,0,1,1,9,1.000000
45,22,23,27,47,46,0,4,3,3,0.000000,0.000000,15,4,19,0,1,1,1,5,25,1.266667
46,23,24,26,50,61,0,2,4,4,0.000000,0.000000,24,2,24,0,0,0,1,3,27,1.000000
47,23,24,35,65,33,1,10,3,4,0.000000,0.000000,27,11,29,0,1,1,1,12,42,1.074074
48,24,25,36,57,22,2,2,3,3,0.000000,0.000000,21,11,21,0,0,0,1,12,33,1.000000
49,24,25,29,52,28,0,4,4,4,0.000000,0.000000,18,4,22,0,1,1,1,5,28,1.222222
50,25,26,33,64,31,1,10,3,4,0.000000,0.000000,27,7,31,0,0,0,1,8,39,1.148148
51,25,26,33,42,71,1,12,3,3,0.000000,1.000000,9,7,9,0,0,0,1,8,17,1.000000
52,26,27,31,43,11,1,10,3,3,0.000000,0.000000,12,4,12,0,0,0,1,5,17,1.000000
53,26,27,37,50,33,0,10,3,4,0.000000,0.000000,13,10,13,0,0,0,1,11,24,1.000000
54,27,28,38,68,29,0,10,3,3,0.000000,0.000000,30,10,30,0,0,0,1,11,41,1.000000
55,27,28,29,62,69,0,1,4,4,0.000000,1.000000,32,1,32,0,1,1,1,2,35,1.000000
56,28,29,31,37,49,1,4,3,3,0.000000,0.000000,6,2,6,0,0,0,1,3,9,1.000000
57,28,29,34,55,58,0,5,4,4,0.000000,0.000000,20,5,20,0,1,1,1,6,27,1.000000
58,29,30,31,33,15,0,1,4,4,0.000000,0.000000,2,1,2,0,0,0,1,2,4,1.000000
59,29,30,39,57,25,0,7,3,3,0.000000,0.000000,18,9,18,0,0,0,1,10,28,1.000000
60,30,31,33,53,51,0,2,4,4,0.000000,0.000000,20,2,20,0,0,0,1,3,23,1.000000
61,30,31,44,60,62,0,13,3,4,0.000000,0.000000,16,13,16,0,0,0,1,14,30,1.000000
62,31,32,36,69,63,0,4,3,3,0.000000,1.000000,28,4,32,0,1,1,1,5,38,1.142857
63,31,32,33,57,66,0,1,4,4,0.000000,0.000000,22,1,24,0,0,0,1,2,26,1.090909
64,32,33,36,42,67,0,3,4,4,0.000000,0.000000,6,3,6,0,0,0,1,4,10,1.000000
65,32,33,33,60,50,0,0,4,-1,-1.000000,-1.000000,26,0,26,0,1,1,1,1,28,1.000000
66,33,34,44,72,42,1,8,4,4,0.000000,0.000000,26,9,28,1,0,1,1,11,39,1.076923
67,33,34,40,46,49,1,7,3,4,0.000000,0.000000,6,6,6,0,0,0,1,7,13,1.000000
68,34,35,55,94,54,7,8,3,4,0.000000,1.000000,24,19,38,1,1,2,1,21,60,1.583333
69,34,35,44,88,71,2,7,3,3,1.000000,1.000000,30,9,44,0,0,0,1,10,54,1.466667
70,35,36,41,72,36,2,12,4,4,0.000000,0.000000,29,5,31,0,0,0,1,6,37,1.068966
