task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,4,23,25,1,1,19,3,19,0,1,4,23,1.000000
1,0,1,1,24,6,0,0,23,0,23,0,1,1,24,1.000000
2,0,1,95,121,31,1,12,26,5,26,0,1,95,121,1.000000
3,0,1,16,27,37,8,7,11,15,11,0,1,16,27,1.000000
4,0,1,1,7,27,0,0,6,0,6,0,1,1,7,1.000000
5,0,1,83,98,18,2,11,13,5,15,0,1,83,98,1.153846
6,0,1,68,95,36,1,7,27,5,27,0,1,68,95,1.000000
7,0,1,8,17,22,2,7,7,7,9,0,1,8,17,1.285714
8,0,1,1,14,23,0,0,13,0,13,0,1,1,14,1.000000
9,0,1,2,42,3,0,1,32,1,40,0,1,2,42,1.250000
10,1,2,15,27,22,3,9,11,5,11,2,1,14,26,1.000000
11,1,2,2,40,12,0,0,38,0,38,0,1,1,39,1.000000
12,1,2,2,27,10,0,0,23,0,25,0,1,1,26,1.086957
13,1,2,47,54,26,4,12,7,7,7,0,1,46,53,1.000000
14,1,2,8,19,34,3,6,11,6,11,0,1,7,18,1.000000
15,1,2,5,30,44,0,3,25,3,25,0,1,4,29,1.000000
16,1,2,116,142,29,1,13,26,5,26,0,1,115,141,1.000000
17,1,2,5,27,41,2,3,22,3,22,0,1,4,26,1.000000
18,1,2,5,23,1,0,3,18,3,18,0,1,4,22,1.000000
19,1,2,8,39,37,0,6,26,6,30,1,1,7,38,1.153846
20,2,3,10,16,39,7,10,6,6,6,1,1,8,14,1.000000
21,2,3,12,33,0,1,7,18,9,20,1,1,10,31,1.111111
22,2,3,154,165,48,1,15,9,10,11,0,1,152,163,1.222222
23,2,3,4,37,14,0,1,31,1,33,0,1,2,35,1.064516
24,2,3,122,154,46,1,12,24,5,32,0,1,120,152,1.333333
25,2,3,9,44,5,1,8,26,6,34,1,1,7,42,1.307692
26,2,3,8,17,29,3,2,9,4,9,1,1,6,15,1.000000
27,2,3,5,13,42,0,2,7,2,7,1,1,3,11,1.000000
28,2,3,189,210,47,1,10,21,12,21,1,1,187,208,1.000000
29,2,3,6,28,28,3,3,22,3,22,0,1,4,26,1.000000
30,3,4,8,44,43,1,9,26,4,36,0,1,5,41,1.384615
31,3,4,181,205,2,1,12,23,6,23,1,1,178,202,1.000000
32,3,4,220,252,21,6,8,23,24,31,1,1,217,249,1.347826
33,3,4,5,53,4,1,2,46,1,48,0,1,2,50,1.043478
34,3,4,152,183,17,0,6,25,8,31,0,1,149,180,1.240000
35,3,4,74,83,30,2,13,9,5,9,0,1,71,80,1.000000
36,3,4,10,23,33,1,12,13,6,13,0,1,7,20,1.000000
37,3,4,7,45,40,0,3,36,3,38,0,1,4,42,1.055556
38,3,4,157,185,9,1,10,28,5,28,0,1,154,182,1.000000
39,3,4,50,71,19,1,14,14,3,20,1,1,47,68,1.428571
40,4,5,95,117,45,0,10,22,4,22,0,1,91,113,1.000000
41,4,5,7,8,46,0,2,1,2,1,0,1,3,4,1.000000
42,4,5,126,140,11,0,9,12,2,14,0,1,122,136,1.166667
43,4,5,6,8,16,0,1,2,1,2,0,1,2,4,1.000000
44,4,5,89,99,9,0,9,10,2,10,0,1,85,95,1.000000
45,4,5,5,19,25,0,0,14,0,14,0,1,1,15,1.000000
46,4,5,11,20,4,0,6,9,6,9,0,1,7,16,1.000000
47,4,5,6,35,43,0,1,29,1,29,0,1,2,31,1.000000
48,4,5,217,254,7,3,10,29,12,37,1,1,213,250,1.275862
