agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,11,36,19,211,2,18,210
1,13,54,9,203,5,9,198
2,10,22,18,226,3,16,225
3,9,32,19,215,5,18,211
4,11,55,14,197,3,13,195
5,10,36,13,217,6,12,212
6,9,26,9,231,1,8,231
7,8,57,12,197,4,11,194
8,9,41,19,206,3,19,203
9,8,26,13,227,2,13,225
10,9,52,7,207,2,7,205
11,10,27,18,221,3,18,218
12,9,26,6,234,1,6,233
13,11,51,33,182,3,32,180
14,9,44,5,217,7,5,210
15,11,22,16,228,6,15,223
16,14,30,24,212,9,23,204
17,10,57,15,194,1,15,193
18,10,34,36,196,3,35,194
19,10,24,24,218,2,23,217
20,11,53,15,198,7,14,192
21,11,36,19,211,9,16,205
22,11,59,18,189,4,17,186
23,12,39,16,211,5,16,206
24,7,30,29,207,0,29,207
25,12,60,17,189,1,17,188
26,12,50,18,198,7,17,192
27,11,54,20,192,2,20,190
28,11,53,13,200,2,13,198
29,11,56,37,173,6,35,169
30,11,57,28,181,5,26,178
31,9,26,10,230,5,10,225
32,9,57,2,207,1,2,206
33,10,23,22,221,3,22,218
34,9,50,30,186,6,28,182
35,12,49,19,198,5,19,193
36,10,35,18,213,8,18,205
37,7,32,17,217,2,17,215
38,8,24,28,214,8,26,208
39,9,58,19,189,9,16,183
40,10,58,13,195,3,13,192
41,11,38,37,191,4,35,189
42,8,60,13,193,0,13,193
43,9,43,4,219,1,4,218
44,10,21,26,219,7,25,213
45,10,47,15,204,2,15,202
46,9,54,13,199,4,12,196
47,9,37,20,209,1,20,208
48,11,29,24,213,2,24,211
49,9,13,19,234,2,19,232
