task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,11,31,114,643,0,1,3,3,2,5,62,0,78,1,5,6,11,31,114,1.258065
1,0,1,1,39,626,0,0,2,-1,-1.000000,-1.000000,28,0,34,0,4,4,1,1,39,1.214286
2,0,1,1,37,363,0,0,3,-1,-1.000000,-1.000000,29,0,31,0,5,5,1,1,37,1.068966
3,0,44,45,115,507,0,1,4,4,6.000000,7.000000,62,1,66,0,4,4,44,45,115,1.064516
4,0,1,1,43,767,0,0,2,-1,-1.000000,-1.000000,38,0,42,0,0,0,1,1,43,1.105263
5,0,1,43,100,101,0,3,3,4,0.000000,0.000000,50,1,56,0,1,1,1,43,100,1.120000
6,0,17,17,39,368,0,0,3,-1,-1.000000,-1.000000,21,0,21,0,1,1,17,17,39,1.000000
7,0,1,1,60,313,0,0,3,-1,-1.000000,-1.000000,53,0,57,0,2,2,1,1,60,1.075472
8,0,16,79,103,123,0,1,3,3,15.000000,23.000000,22,4,22,1,2,3,16,79,103,1.000000
9,0,1,2,85,9,0,1,3,3,0.000000,0.000000,49,1,73,0,10,10,1,2,85,1.489796
10,0,23,27,86,389,0,4,3,4,1.000000,15.000000,46,4,54,0,5,5,23,27,86,1.173913
11,0,1,1,14,537,0,0,4,-1,-1.000000,-1.000000,13,0,13,0,0,0,1,1,14,1.000000
12,0,1,1,76,462,0,0,3,-1,-1.000000,-1.000000,69,0,71,0,4,4,1,1,76,1.028986
13,0,1,3,42,326,0,2,3,3,0.000000,0.000000,36,2,36,0,3,3,1,3,42,1.000000
14,0,1,1,60,318,0,0,4,-1,-1.000000,-1.000000,52,0,58,0,1,1,1,1,60,1.115385
15,0,1,2,56,174,0,1,2,2,0.000000,0.000000,43,1,47,0,7,7,1,2,56,1.093023
16,0,1,2,69,52,0,1,3,3,0.000000,0.000000,48,1,62,0,5,5,1,2,69,1.291667
17,0,49,50,110,85,0,1,4,4,2.000000,7.000000,48,1,56,0,4,4,49,50,110,1.166667
18,0,1,1,74,268,0,0,2,-1,-1.000000,-1.000000,65,0,73,0,0,0,1,1,74,1.123077
19,0,1,1,43,300,0,0,4,-1,-1.000000,-1.000000,35,0,39,0,3,3,1,1,43,1.114286
20,0,1,2,38,436,0,1,3,3,0.000000,0.000000,29,1,33,0,3,3,1,2,38,1.137931
21,0,1,2,20,799,0,1,4,4,0.000000,0.000000,15,1,17,0,1,1,1,2,20,1.133333
