task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,24,-1,-1,63,741,64,3,2,0,0,53,732,0,186,0,186,24,-1,-1,0.000000
1,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,147,0,0,0,0,0,-1,-1,-1,0.000000
2,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,107,0,0,0,0,0,-1,-1,-1,0.000000
3,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,217,0,0,0,0,0,-1,-1,-1,0.000000
4,0,282,-1,-1,552,1,25,3,4,0.000000,0.000000,87,20,0,8,0,8,282,-1,-1,0.000000
5,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,219,0,0,0,0,0,-1,-1,-1,0.000000
6,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,165,0,0,0,0,0,-1,-1,-1,0.000000
7,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,425,0,0,0,0,0,-1,-1,-1,0.000000
8,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,474,0,0,0,0,0,-1,-1,-1,0.000000
9,0,18,-1,-1,1786,652,68,3,2,0.000000,0.000000,13,770,0,211,0,211,18,-1,-1,0.000000
10,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,202,0,0,0,0,0,-1,-1,-1,0.000000
11,0,265,-1,-1,5384,0,26,3,2,0.000000,0.000000,87,1,0,2,0,2,265,-1,-1,0.000000
12,0,25,-1,-1,2908,678,63,3,4,0.000000,0.000000,61,680,0,289,0,289,25,-1,-1,0.000000
13,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,340,0,0,0,0,0,-1,-1,-1,0.000000
14,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,65,0,0,0,0,0,-1,-1,-1,0.000000
15,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,132,0,0,0,0,0,-1,-1,-1,0.000000
16,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,133,0,0,0,0,0,-1,-1,-1,0.000000
17,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,165,0,0,0,0,0,-1,-1,-1,0.000000
18,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,107,0,0,0,0,0,-1,-1,-1,0.000000
19,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,211,0,0,0,0,0,-1,-1,-1,0.000000
20,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,199,0,0,0,0,0,-1,-1,-1,0.000000
21,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,107,0,0,0,0,0,-1,-1,-1,0.000000
22,0,22,-1,-1,1467,666,66,3,2,0.000000,0.000000,19,804,0,174,0,174,22,-1,-1,0.000000
23,0,61,-1,-1,2860,1,44,3,2,0.000000,0.000000,91,7,0,3,0,3,61,-1,-1,0.000000
24,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,169,0,0,0,0,0,-1,-1,-1,0.000000
25,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,134,0,0,0,0,0,-1,-1,-1,0.000000
26,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,149,0,0,0,0,0,-1,-1,-1,0.000000
27,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,257,0,0,0,0,0,-1,-1,-1,0.000000
28,0,25,-1,-1,698,583,62,3,2,0.000000,0.000000,79,639,0,197,0,197,25,-1,-1,0.000000
29,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,241,0,0,0,0,0,-1,-1,-1,0.000000
30,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,287,0,0,0,0,0,-1,-1,-1,0.000000
31,0,66,-1,-1,760,3,47,3,4,0.000000,0.000000,85,9,0,6,0,6,66,-1,-1,0.000000
32,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,497,0,0,0,0,0,-1,-1,-1,0.000000
33,0,21,-1,-1,2423,740,66,3,2,0.000000,0.000000,25,728,0,251,0,251,21,-1,-1,0.000000
34,0,18,-1,-1,5129,679,69,3,4,0.000000,0.000000,31,684,0,297,0,297,18,-1,-1,0.000000
35,0,23,-1,-1,3939,663,64,3,2,0.000000,0.000000,45,714,0,141,0,141,23,-1,-1,0.000000
36,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,151,0,0,0,0,0,-1,-1,-1,0.000000
37,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,103,0,0,0,0,0,-1,-1,-1,0.000000
38,0,25,-1,-1,507,758,60,3,2,0.000000,0.000000,43,668,0,258,0,258,25,-1,-1,0.000000
39,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,205,0,0,0,0,0,-1,-1,-1,0.000000
40,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,277,0,0,0,0,0,-1,-1,-1,0.000000
41,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,467,0,0,0,0,0,-1,-1,-1,0.000000
42,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,344,0,0,0,0,0,-1,-1,-1,0.000000
43,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,279,0,0,0,0,0,-1,-1,-1,0.000000
44,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,453,0,0,0,0,0,-1,-1,-1,0.000000
45,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,415,0,0,0,0,0,-1,-1,-1,0.000000
46,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,172,0,0,0,0,0,-1,-1,-1,0.000000
47,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,133,0,0,0,0,0,-1,-1,-1,0.000000
48,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,193,0,0,0,0,0,-1,-1,-1,0.000000
49,0,91,-1,-1,1004,712,39,3,4,0.000000,0.000000,43,735,0,118,0,118,91,-1,-1,0.000000
50,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,310,0,0,0,0,0,-1,-1,-1,0.000000
51,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,351,0,0,0,0,0,-1,-1,-1,0.000000
52,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,302,0,0,0,0,0,-1,-1,-1,0.000000
53,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,69,0,0,0,0,0,-1,-1,-1,0.000000
54,0,202,-1,-1,5423,433,29,3,4,0.000000,0.000000,57,532,0,89,0,89,202,-1,-1,0.000000
55,0,27,-1,-1,2319,871,61,3,4,0.000000,0.000000,57,732,0,230,0,230,27,-1,-1,0.000000
56,0,441,-1,-1,1880,78,20,3,4,0.000000,0.000000,60,145,0,24,0,24,441,-1,-1,0.000000
57,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,448,0,0,0,0,0,-1,-1,-1,0.000000
58,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,356,0,0,0,0,0,-1,-1,-1,0.000000
59,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,475,0,0,0,0,0,-1,-1,-1,0.000000
60,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,149,0,0,0,0,0,-1,-1,-1,0.000000
61,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,136,0,0,0,0,0,-1,-1,-1,0.000000
62,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,222,0,0,0,0,0,-1,-1,-1,0.000000
63,0,245,-1,-1,6333,0,26,3,4,0.000000,0.000000,144,1,0,2,0,2,245,-1,-1,0.000000
64,0,52,-1,-1,5141,41,46,3,2,0.000000,0.000000,83,110,0,39,0,39,52,-1,-1,0.000000
65,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,335,0,0,0,0,0,-1,-1,-1,0.000000
66,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,286,0,0,0,0,0,-1,-1,-1,0.000000
67,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,339,0,0,0,0,0,-1,-1,-1,0.000000
68,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,282,0,0,0,0,0,-1,-1,-1,0.000000
