agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,13,14,85,901,118,64,804
1,14,14,58,928,122,48,816
2,13,14,29,957,100,27,859
3,11,12,33,955,76,31,881
4,12,13,86,901,98,72,817
5,13,14,35,951,117,31,838
6,16,17,58,925,133,40,810
7,16,17,59,924,137,48,798
8,14,15,71,914,155,53,777
9,12,13,75,912,103,62,822
10,16,17,87,896,122,71,790
11,14,15,38,947,122,34,829
12,14,15,73,912,110,60,815
13,12,13,91,896,106,76,805
14,11,12,48,940,152,42,794
15,13,14,50,936,88,43,855
16,14,15,34,951,109,29,847
17,16,17,60,923,117,50,816
18,16,17,76,907,131,64,788
19,12,13,10,977,103,10,874
20,16,17,106,877,136,74,773
21,13,14,54,932,148,47,791
22,15,16,66,918,110,57,817
23,12,13,44,943,114,43,830
24,14,15,85,900,122,65,798
25,13,14,55,931,143,46,797
26,13,14,71,915,114,61,811
27,13,14,41,945,105,36,845
28,16,17,78,905,120,67,796
29,14,15,45,940,119,41,825
30,16,17,35,948,132,30,821
31,14,15,138,847,141,108,736
32,15,16,68,916,139,51,794
33,10,11,106,883,245,43,701
34,14,15,80,905,136,65,784
35,13,14,85,901,132,59,795
36,13,14,49,937,124,46,816
37,15,16,43,941,111,40,833
38,13,14,63,923,132,55,799
39,16,17,50,933,133,40,810
40,17,18,80,902,115,66,801
41,17,18,39,943,119,37,826
42,14,15,32,953,102,31,852
43,9,10,35,955,77,28,885
44,15,16,53,931,97,45,842
45,15,16,47,937,118,41,825
46,13,14,42,944,146,33,807
47,12,13,58,929,111,42,834
48,15,16,103,881,136,78,770
49,14,15,75,910,169,54,762
50,12,13,35,952,133,32,822
51,17,18,58,924,131,46,805
52,16,17,100,883,133,91,759
53,13,14,71,915,95,59,832
54,15,16,34,950,104,31,849
55,16,17,65,918,130,57,796
56,17,18,65,917,144,42,796
57,11,12,55,933,131,43,814
58,16,17,72,911,127,64,792
59,13,14,54,932,87,48,851
60,14,15,42,943,86,35,864
61,17,18,29,953,100,26,856
62,14,15,43,942,130,34,821
63,20,21,64,915,83,54,842
64,13,14,93,893,132,74,780
65,13,14,59,927,118,43,825
66,13,14,86,900,123,68,795
67,13,14,82,904,128,67,791
68,12,13,51,936,83,45,859
69,13,14,52,934,82,48,856
70,15,16,93,891,117,75,792
71,16,17,46,937,97,41,845
72,13,14,65,921,128,52,806
73,17,18,67,915,104,59,819
74,14,15,32,953,116,28,841
75,14,15,44,941,78,35,872
76,13,14,62,924,118,46,822
77,14,15,43,942,121,34,830
78,14,15,49,936,113,40,832
79,13,14,52,934,101,45,840
80,14,15,46,939,112,37,836
81,16,17,41,942,80,34,869
82,12,13,47,940,103,38,846
83,15,16,65,919,105,49,830
84,13,14,32,954,85,29,872
85,13,14,111,875,135,84,767
86,13,14,46,940,110,43,833
87,15,16,69,915,94,66,824
88,18,18,79,903,129,65,788
89,15,16,59,925,102,49,833
90,17,18,86,896,139,63,780
91,13,14,75,911,131,67,788
92,13,14,42,944,96,36,854
93,13,14,62,924,105,53,828
94,13,14,45,941,121,37,828
95,16,17,48,935,144,42,797
96,12,13,38,949,70,36,881
97,12,13,50,937,111,41,835
98,16,17,61,922,131,48,804
99,15,16,44,940,150,37,797
100,15,16,92,892,117,71,796
101,17,18,57,925,142,40,800
102,13,14,47,939,113,36,837
103,15,16,50,934,107,44,833
104,13,14,57,929,70,54,862
105,16,17,46,937,149,34,800
106,13,14,54,932,113,47,826
107,13,14,39,947,105,35,846
108,15,16,47,937,123,39,822
109,14,15,72,913,115,64,806
110,12,13,53,934,125,45,817
111,16,16,50,934,127,42,815
112,16,17,60,923,110,54,819
113,14,15,89,896,102,79,804
114,14,15,55,930,112,46,827
115,12,13,39,948,127,37,823
116,15,16,35,949,125,30,829
117,16,17,51,932,97,42,844
118,11,12,40,948,112,36,840
119,12,13,20,967,104,16,867
120,12,13,29,958,131,25,831
121,15,16,52,932,104,42,838
122,14,15,42,943,85,34,866
123,17,18,57,925,101,46,835
124,17,18,99,883,107,84,791
125,14,15,55,930,93,50,842
126,15,16,76,908,126,66,792
127,15,16,93,891,94,77,813
128,13,14,47,939,96,40,850
129,12,13,37,950,121,30,836
130,13,14,31,955,105,26,855
131,14,15,81,904,110,70,805
132,15,16,30,954,100,27,857
133,15,16,36,948,125,31,828
134,12,13,87,900,113,73,801
135,13,14,69,917,103,52,831
136,12,13,83,904,139,64,784
137,13,14,63,923,131,53,802
138,16,17,83,900,115,53,815
139,13,14,44,942,177,37,772
140,14,15,57,928,109,47,829
141,14,15,58,927,154,52,779
142,11,12,34,954,110,32,846
143,14,15,75,910,100,62,823
144,14,15,44,941,89,38,858
145,15,16,55,929,116,49,819
146,12,13,43,944,93,36,858
147,13,14,84,902,134,74,778
148,12,13,63,924,117,52,818
149,18,19,25,956,139,22,820
150,14,15,47,938,89,38,858
151,17,17,9,974,98,8,877
152,14,15,88,897,142,78,765
153,12,13,36,951,125,30,832
154,14,15,110,875,138,91,756
155,15,16,60,924,105,55,824
156,14,15,35,950,122,30,833
157,12,13,26,961,83,22,882
158,14,15,23,962,119,21,845
159,12,13,134,853,159,91,737
160,16,17,50,933,123,41,819
161,14,15,74,911,123,67,795
162,12,13,35,952,114,33,840
163,14,15,36,949,128,32,825
164,13,14,57,929,134,48,804
165,13,14,67,919,110,59,817
166,14,15,50,935,99,40,846
167,14,15,74,911,104,63,818
168,14,15,63,922,116,49,820
169,13,14,37,949,97,35,854
170,14,15,89,896,95,80,810
171,13,14,60,926,132,47,807
172,16,17,85,898,103,69,811
173,13,14,54,932,100,44,842
174,13,14,73,913,94,61,831
175,14,15,92,893,164,71,750
176,14,15,45,940,133,38,814
177,17,18,82,900,111,66,805
178,12,13,57,930,113,45,829
179,13,14,60,926,133,41,812
180,13,14,66,920,129,54,803
181,15,16,65,919,114,51,819
182,16,17,46,937,143,40,800
183,15,16,50,934,124,42,818
184,12,13,60,927,71,50,866
185,14,15,65,920,99,60,826
186,15,16,80,904,124,67,793
187,17,18,65,917,120,55,807
188,16,17,56,927,90,49,844
189,14,15,55,930,117,45,823
190,15,16,65,919,104,51,829
191,13,14,61,925,104,51,831
192,13,14,69,917,116,61,809
193,15,16,28,956,111,24,849
194,12,13,82,905,142,65,780
195,11,11,53,936,124,49,816
196,13,14,74,912,112,60,814
197,14,15,73,912,153,64,768
198,14,15,36,949,153,29,803
199,14,15,44,941,104,36,845
200,13,14,102,884,139,81,766
201,12,13,58,929,136,38,813
202,12,12,75,913,114,64,810
203,16,17,78,905,103,71,809
204,14,15,76,909,138,61,786
205,16,17,90,893,122,79,782
206,14,15,65,920,102,60,823
207,12,13,29,958,100,24,863
208,16,17,34,949,116,32,835
209,14,15,41,944,117,35,833
210,13,14,45,941,114,40,832
211,14,15,55,930,102,42,841
212,12,13,74,913,105,59,823
213,12,13,35,952,111,30,846
214,15,16,55,929,124,45,815
215,16,17,50,933,94,36,853
216,13,14,59,927,71,55,860
217,14,15,66,919,132,53,800
218,15,15,70,915,122,59,804
219,19,20,69,911,127,54,799
220,13,14,60,926,136,45,805
221,13,14,66,920,168,39,779
222,14,15,25,960,125,16,844
223,12,13,56,931,95,48,844
224,13,14,50,936,100,42,844
225,14,15,72,913,141,64,780
226,17,18,29,953,120,29,833
227,13,14,98,888,107,82,797
228,16,17,50,933,132,40,811
229,12,13,37,950,120,29,838
230,15,16,67,917,121,52,811
231,12,12,75,913,113,56,819
232,15,16,67,917,103,58,823
233,16,17,97,886,111,79,793
234,14,15,57,928,111,47,827
235,15,16,75,909,153,62,769
236,13,14,32,954,87,26,873
237,13,14,57,929,66,52,868
238,14,15,51,934,117,45,823
239,14,15,65,920,103,52,830
240,13,14,54,932,119,41,826
241,14,15,52,933,102,45,838
242,12,13,48,939,89,44,854
243,16,17,69,914,114,58,811
244,12,13,45,942,152,36,799
245,12,13,75,912,104,58,825
246,12,13,38,949,79,36,872
247,14,15,55,930,74,50,861
248,12,13,63,924,81,52,854
249,13,14,79,907,87,58,841
250,11,12,81,907,161,56,771
251,11,12,23,965,118,21,849
252,16,17,41,942,137,37,809
253,13,14,84,902,123,68,795
254,12,13,23,964,116,21,850
255,13,14,52,934,121,39,826
256,15,16,90,894,152,68,764
257,14,15,32,953,122,26,837
258,13,14,11,975,130,10,846
259,10,11,52,937,73,48,868
260,18,19,86,895,122,69,790
261,12,13,43,944,94,38,855
262,12,13,56,931,146,45,796
263,12,13,53,934,132,41,814
264,12,13,65,922,103,56,828
265,14,15,91,894,96,74,815
266,13,14,87,899,114,72,800
267,15,16,61,923,111,50,823
268,17,18,72,910,138,45,799
269,14,15,57,928,93,46,846
270,15,16,61,923,98,56,830
271,15,16,64,920,112,51,821
272,14,15,56,929,102,49,834
273,13,14,74,912,119,54,813
