task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,1,28,90,0,0,27,0,27,0,1,1,28,1.000000
1,0,92,142,187,159,4,6,43,19,45,1,92,142,187,1.046512
2,0,266,534,594,161,82,26,54,135,60,7,266,534,594,1.111111
3,0,1,75,112,42,12,16,33,18,35,3,1,75,112,1.060606
4,0,23,71,120,67,17,7,30,29,46,9,23,71,120,1.533333
5,0,1,16,36,166,2,13,19,15,19,1,1,16,36,1.000000
6,0,1,1,36,135,0,0,29,0,35,0,1,1,36,1.206897
7,0,1,2,17,79,1,7,15,1,15,0,1,2,17,1.000000
8,0,1,7,34,162,0,6,24,6,26,1,1,7,34,1.083333
9,0,20,64,114,94,17,19,35,26,47,7,20,64,114,1.342857
10,0,32,49,90,139,15,12,40,14,40,4,32,49,90,1.000000
11,0,31,42,106,88,4,10,47,10,63,1,31,42,106,1.340426
12,0,1,8,36,178,1,4,28,7,28,0,1,8,36,1.000000
13,0,1,5,51,155,1,4,29,3,45,2,1,5,51,1.551724
14,0,1,5,56,72,0,4,45,4,51,0,1,5,56,1.133333
15,0,1,2,16,12,0,1,10,1,14,0,1,2,16,1.400000
16,0,1,3,48,93,0,2,43,2,45,0,1,3,48,1.046512
17,0,1,34,71,101,10,12,27,31,35,3,1,34,71,1.296296
18,0,23,25,52,189,0,2,22,2,26,1,23,25,52,1.181818
19,0,1,13,45,172,2,10,24,12,32,0,1,13,45,1.333333
20,0,42,90,142,178,23,9,46,35,52,4,42,90,142,1.130435
21,0,1,5,46,88,3,1,25,3,41,1,1,5,46,1.640000
22,0,1,2,12,30,0,1,10,1,10,0,1,2,12,1.000000
23,0,1,6,26,21,0,4,17,4,19,2,1,6,26,1.117647
24,0,22,55,89,67,10,7,26,25,34,5,22,55,89,1.307692
25,0,1,6,20,48,0,5,14,5,14,0,1,6,20,1.000000
26,0,1,2,50,92,0,1,42,1,46,2,1,2,50,1.095238
27,0,1,69,105,69,9,17,35,14,35,1,1,69,105,1.000000
28,0,1,10,46,113,1,14,26,9,34,2,1,10,46,1.307692
29,0,1,2,39,157,0,1,29,1,35,2,1,2,39,1.206897
30,0,22,40,103,81,4,10,49,12,63,3,22,40,103,1.285714
31,0,1,1,12,136,0,0,10,0,10,1,1,1,12,1.000000
