agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,9,56,15,187,4,14,184
1,9,26,25,207,1,24,207
2,8,33,7,218,3,6,216
3,10,58,16,184,3,15,182
4,10,23,35,200,4,35,196
5,10,60,18,180,3,17,178
6,13,44,15,199,2,15,197
7,10,21,12,225,2,12,223
8,10,48,26,184,4,26,180
9,10,27,34,197,5,34,192
10,9,31,31,196,0,31,196
11,9,24,25,209,4,23,207
12,11,48,24,186,3,24,183
13,8,36,20,202,4,20,198
14,9,48,10,200,4,9,197
15,9,34,25,199,3,25,196
16,10,42,19,197,2,19,195
17,11,33,15,210,2,15,208
18,8,31,11,216,3,10,214
19,8,29,21,208,3,19,207
20,8,54,7,197,3,7,194
21,8,55,14,189,1,14,188
22,10,57,26,175,3,24,174
23,8,46,10,202,2,10,200
24,10,55,22,181,3,22,178
25,12,51,23,184,5,22,180
26,10,58,16,184,7,15,178
27,10,51,22,185,0,22,185
28,12,41,12,205,1,12,204
29,9,61,19,178,1,19,177
30,11,11,17,230,2,17,228
31,11,22,14,222,4,14,218
32,12,52,11,195,7,11,188
33,11,43,16,199,0,16,199
34,11,58,22,178,8,20,172
35,9,45,6,207,2,6,205
36,12,53,14,191,3,14,188
37,9,51,11,196,3,11,193
38,8,44,5,209,2,5,207
39,12,43,20,195,5,20,190
40,10,46,9,203,1,9,202
41,11,60,13,185,2,13,183
42,11,54,11,193,10,11,183
43,10,27,21,210,4,20,207
44,10,59,16,183,8,15,176
45,9,57,7,194,5,6,190
46,14,37,39,182,5,38,178
47,10,61,17,180,2,17,178
48,11,48,30,180,5,29,176
49,10,43,13,202,3,12,200
