timestep,finished_tasks,active_tasks,unassigned_backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
1,0,18000,17999,1,11999,1,0,0,0.8082263
2,0,18000,17998,2,11998,2,0,0,0.8100802
3,0,18000,17997,3,11997,3,0,0,0.8166853
4,0,18000,17996,4,11996,3,1,0,0.8120313
5,0,18000,17995,5,11995,4,1,0,0.8150149
6,0,18000,17994,6,11994,5,1,0,0.8123719
7,0,18000,17993,7,11993,6,1,0,0.8138265
8,0,18000,17992,8,11992,7,1,0,0.8188994
9,0,18000,17991,9,11991,8,1,0,0.8132141
10,0,18000,17990,10,11990,9,1,0,0.8166671
11,0,18000,17988,12,11988,11,1,0,0.8126595
12,0,18000,17987,13,11987,12,1,0,0.8207638
13,0,18000,17986,14,11986,13,1,0,0.8174405
14,0,18000,17985,15,11985,13,2,0,0.8188229
15,0,18000,17984,16,11984,14,2,0,0.8162521
16,0,18000,17982,18,11982,15,3,0,0.814422
17,0,18000,17980,20,11980,17,3,0,0.8113897
18,0,18000,17977,23,11977,20,3,0,0.8209927
19,0,18000,17976,24,11976,21,3,0,0.8126885
20,0,18000,17974,26,11974,20,6,0,0.8153487
21,0,18000,17969,31,11969,25,6,0,0.8218628
22,0,18000,17968,32,11968,25,7,0,0.8154902
23,1,18000,17966,34,11966,28,6,0,0.8151858
24,1,18000,17948,52,11948,44,8,0,0.8141015
25,1,18000,17941,59,11941,48,11,1,0.8149315
26,1,18000,17935,65,11935,54,11,2,0.8176658
27,1,18000,17904,96,11904,80,16,2,0.8193242
28,1,18000,17864,136,11864,117,19,2,0.8139619
29,2,18000,16173,1827,10173,1773,54,2,0.8304184
30,2,18000,14996,3004,8996,2889,115,20,0.8193558
31,3,18000,12185,5815,6185,5578,237,58,0.8176684
32,3,18000,9443,8557,3443,8194,363,418,0.8175417
33,3,18000,6104,11896,104,11382,514,2205,0.823779
34,3,18000,6000,12000,0,11302,698,5505,0.8214788
35,4,18000,6001,11999,1,11146,853,8189,0.8224919
36,4,18000,6000,12000,0,10994,1006,10504,0.828409
37,6,18000,6002,11998,2,10840,1158,12438,0.8186974
38,6,18000,6000,12000,0,10668,1332,14049,0.8192296
39,7,18000,6001,11999,1,10507,1492,15406,0.8195031
40,8,18000,6001,11999,1,10350,1649,16537,0.8278544
41,12,18000,6004,11996,4,10188,1808,17520,0.8181736
42,15,18000,6003,11997,3,10026,1971,18340,0.819293
43,19,18000,6004,11996,4,9866,2130,19048,0.8180097
44,27,18000,6008,11992,8,9706,2286,19631,0.8191457
45,29,18000,6002,11998,2,9535,2463,20228,0.820201
46,34,18000,6005,11995,5,9363,2632,20871,0.8155156
47,40,18000,6006,11994,6,9190,2804,21497,0.8258635
