agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,0,1,62,37,6,62,31
1,1,3,35,62,10,34,53
2,1,4,71,25,2,71,23
3,1,5,8,87,2,8,85
4,1,5,40,55,11,38,46
5,1,6,57,37,6,55,33
6,1,7,38,55,14,37,42
7,2,9,39,52,4,37,50
8,1,9,35,56,5,34,52
9,1,10,33,57,7,30,53
10,1,11,41,48,16,37,36
11,1,11,29,60,11,29,49
12,1,12,44,44,8,40,40
13,1,13,48,39,2,48,37
14,1,13,40,47,17,27,43
15,1,14,26,60,8,25,53
16,1,14,51,35,17,40,29
17,0,13,34,53,9,34,44
18,1,15,61,24,3,60,22
19,1,15,30,55,14,30,41
20,1,16,12,72,4,12,68
21,1,16,35,49,7,32,45
22,1,16,46,38,3,46,35
23,1,17,23,60,2,21,60
24,0,16,78,6,6,72,6
25,1,18,25,57,5,23,54
26,1,18,59,23,12,47,23
27,1,18,54,28,11,48,23
28,0,17,69,14,3,69,11
29,1,18,33,49,16,33,33
30,1,19,27,54,14,25,42
31,1,19,47,34,18,36,27
32,1,20,32,48,6,32,42
33,1,20,21,59,16,21,43
34,1,20,21,59,10,21,49
35,1,21,52,27,7,46,26
36,0,20,60,20,5,60,15
37,1,21,29,50,10,27,42
38,1,21,21,58,4,20,55
39,1,21,38,41,7,38,34
40,0,20,63,17,3,63,14
41,1,21,28,51,13,25,41
42,0,20,60,20,7,60,13
43,1,21,27,52,8,23,48
44,1,21,55,24,5,55,19
45,0,20,39,41,5,39,36
46,1,21,55,24,8,55,16
47,1,21,56,23,9,54,16
48,1,21,32,47,8,25,46
49,1,21,33,46,5,31,43
50,1,21,28,51,1,27,51
51,0,20,38,42,10,38,32
52,1,21,24,55,5,23,51
53,0,20,42,38,6,42,32
54,1,21,12,67,2,12,65
55,1,21,53,26,15,41,23
56,1,21,17,62,4,16,59
57,1,21,46,33,9,42,28
58,1,22,37,41,7,37,34
59,0,21,56,23,5,56,18
60,1,22,42,36,10,42,26
61,1,22,28,50,4,28,46
62,0,21,34,45,6,32,41
63,1,22,57,21,16,45,17
64,1,22,37,41,7,36,35
65,0,22,45,33,9,40,29
66,1,23,47,30,11,40,26
67,1,23,58,19,16,44,17
68,1,23,27,50,9,25,43
69,0,22,78,0,7,71,0
70,0,22,40,38,2,40,36
71,0,22,63,15,4,63,11
72,1,23,39,38,15,25,37
73,1,23,22,55,4,22,51
74,0,22,54,24,5,54,19
75,0,22,58,20,2,58,18
76,0,22,49,29,6,49,23
77,0,22,39,39,8,39,31
78,1,23,25,52,16,16,45
79,1,22,29,49,6,29,43
80,0,22,78,0,9,69,0
81,1,23,25,52,8,21,48
82,1,23,23,54,11,22,44
