task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,14,55,446,13,16,3,4,0,0,27,11,37,2,4,6,1,14,55,1.370370
1,0,25,-1,-1,5,0,3,3,4,0.000000,0.000000,43,1,0,0,0,0,25,-1,-1,0.000000
2,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,54,0,0,0,0,0,-1,-1,-1,0.000000
3,0,24,68,149,186,31,11,3,4,3.000000,10.000000,33,26,51,11,30,41,24,68,149,1.545455
4,0,1,16,73,373,12,13,3,4,0.000000,0.000000,30,14,54,1,3,4,1,16,73,1.800000
5,0,1,17,66,274,11,12,3,2,0.000000,0.000000,19,15,35,1,14,15,1,17,66,1.842105
6,0,1,28,100,15,14,3,3,4,0.000000,0.000000,29,16,61,4,11,15,1,28,100,2.103448
7,0,1,4,22,209,3,2,3,3,0.000000,0.000000,15,3,17,0,1,1,1,4,22,1.133333
8,0,1,69,128,492,32,1,3,3,0.000000,0.000000,24,26,50,11,9,20,1,69,128,2.083333
9,0,2,91,153,446,47,15,3,2,0.000000,0.000000,35,29,59,29,3,32,2,91,153,1.685714
10,0,67,119,182,175,21,12,3,2,11.000000,11.000000,40,16,62,8,1,9,67,119,182,1.550000
11,0,43,148,210,426,101,2,3,4,0.000000,0.000000,47,67,59,38,3,41,43,148,210,1.255319
12,0,1,15,90,38,4,13,3,2,0.000000,0.000000,28,5,66,0,9,9,1,15,90,2.357143
13,0,1,8,65,364,6,5,3,4,0.000000,0.000000,29,5,49,2,8,10,1,8,65,1.689655
14,0,1,49,111,425,2,4,3,4,0.000000,0.000000,45,10,57,0,5,5,1,49,111,1.266667
15,0,1,13,30,9,9,3,3,4,0.000000,0.000000,10,11,14,1,3,4,1,13,30,1.400000
16,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
17,0,1,66,119,365,37,4,3,3,0.000000,0.000000,27,45,51,16,2,18,1,66,119,1.888889
18,0,1,1,23,237,0,0,3,-1,-1.000000,-1.000000,22,0,22,0,0,0,1,1,23,1.000000
19,0,1,36,87,402,12,1,3,3,0.000000,0.000000,24,15,42,1,9,10,1,36,87,1.750000
20,0,4,11,83,373,7,10,3,4,0.000000,2.000000,46,5,62,2,10,12,4,11,83,1.347826
21,0,1,8,43,250,7,11,3,2,0.000000,0.000000,25,7,31,0,4,4,1,8,43,1.240000
22,0,1,7,17,48,4,2,3,3,0.000000,0.000000,10,5,10,1,0,1,1,7,17,1.000000
23,0,1,17,41,278,10,3,3,4,0.000000,0.000000,17,16,19,0,5,5,1,17,41,1.117647
24,0,1,1,29,377,0,0,3,-1,-1.000000,-1.000000,26,0,28,0,0,0,1,1,29,1.076923
25,0,1,2,36,122,1,14,3,4,0.000000,0.000000,14,1,24,0,10,10,1,2,36,1.714286
26,0,1,4,69,458,3,5,3,4,0.000000,0.000000,42,3,58,0,7,7,1,4,69,1.380952
27,0,25,54,108,51,19,15,3,4,7.000000,13.000000,35,16,47,9,7,16,25,54,108,1.342857
28,0,1,6,52,418,4,3,3,4,0.000000,0.000000,26,4,40,1,6,7,1,6,52,1.538462
29,0,1,9,59,324,6,3,3,4,0.000000,0.000000,29,5,39,3,11,14,1,9,59,1.344828
30,0,6,14,88,151,7,6,3,4,0.000000,1.000000,49,8,71,0,3,3,6,14,88,1.448980
31,0,1,15,44,366,14,4,3,4,0.000000,0.000000,10,10,22,4,7,11,1,15,44,2.200000
32,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,51,0,0,0,0,0,-1,-1,-1,0.000000
33,0,187,225,-1,226,8,17,3,2,1.000000,1.000000,48,9,24,6,1,7,187,225,-1,0.500000
34,0,1,6,30,142,3,3,3,4,0.000000,0.000000,15,3,19,2,5,7,1,6,30,1.266667
35,0,1,3,44,257,1,1,3,3,0.000000,0.000000,30,0,36,2,5,7,1,3,44,1.200000
36,0,37,82,153,190,30,6,3,4,3.000000,11.000000,42,26,52,9,19,28,37,82,153,1.238095
37,0,1,11,44,112,8,2,3,3,0.000000,0.000000,15,9,27,1,6,7,1,11,44,1.800000
38,0,1,3,62,183,1,3,3,4,0.000000,0.000000,21,1,51,1,8,9,1,3,62,2.428571
39,0,1,16,43,375,11,2,3,3,0.000000,0.000000,24,10,26,5,1,6,1,16,43,1.083333
40,0,1,8,64,437,6,1,3,3,0.000000,0.000000,20,6,44,1,12,13,1,8,64,2.200000
41,0,1,67,128,242,36,1,3,3,0.000000,0.000000,25,41,45,14,16,30,1,67,128,1.800000
42,0,1,2,19,395,1,3,3,4,0.000000,0.000000,15,1,17,0,0,0,1,2,19,1.133333
43,0,3,26,81,442,8,2,3,2,0.000000,0.000000,38,13,48,0,7,7,3,26,81,1.263158
44,0,125,205,-1,411,30,20,3,2,7.000000,7.000000,53,31,36,7,9,16,125,205,-1,0.679245
45,0,1,4,54,461,3,8,3,4,0.000000,0.000000,32,3,40,0,10,10,1,4,54,1.250000
