task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,3,56,24,0,2,3,3,0,0,39,2,53,0,0,0,1,3,56,1.358974
1,0,1,7,33,17,2,6,3,2,0.000000,0.000000,24,6,26,0,0,0,1,7,33,1.083333
2,0,1,6,17,39,0,5,3,4,0.000000,0.000000,9,5,9,0,2,2,1,6,17,1.000000
3,0,1,7,23,92,2,6,3,2,0.000000,0.000000,16,6,16,0,0,0,1,7,23,1.000000
4,0,1,1,40,7,0,0,3,-1,-1.000000,-1.000000,39,0,39,0,0,0,1,1,40,1.000000
5,1,2,7,24,40,0,5,3,3,0.000000,0.000000,14,5,16,0,1,1,1,6,23,1.142857
6,1,2,5,14,47,0,3,3,4,0.000000,0.000000,9,3,9,0,0,0,1,4,13,1.000000
7,1,2,17,43,93,10,8,3,4,0.000000,0.000000,10,15,26,0,0,0,1,16,42,2.600000
8,1,2,9,23,61,0,7,3,4,0.000000,0.000000,12,7,14,0,0,0,1,8,22,1.166667
9,1,2,3,13,44,0,1,4,4,0.000000,0.000000,10,1,10,0,0,0,1,2,12,1.000000
10,2,3,15,24,57,1,9,3,4,0.000000,0.000000,7,12,9,0,0,0,1,13,22,1.285714
11,2,3,12,24,17,4,3,3,3,0.000000,0.000000,12,9,12,0,0,0,1,10,22,1.000000
12,2,3,3,4,30,0,0,4,-1,-1.000000,-1.000000,1,0,1,0,0,0,1,1,2,1.000000
13,2,3,3,41,64,0,0,4,-1,-1.000000,-1.000000,36,0,38,0,0,0,1,1,39,1.055556
14,2,3,13,27,18,8,8,3,4,1.000000,1.000000,13,9,13,1,1,2,1,11,25,1.000000
15,3,4,5,21,99,0,1,3,3,0.000000,0.000000,16,1,16,0,0,0,1,2,18,1.000000
16,3,4,9,18,81,0,5,3,3,0.000000,0.000000,8,5,8,0,1,1,1,6,15,1.000000
17,3,4,4,34,27,0,0,4,-1,-1.000000,-1.000000,30,0,30,0,0,0,1,1,31,1.000000
18,3,4,4,24,11,0,0,3,-1,-1.000000,-1.000000,16,0,20,0,0,0,1,1,21,1.250000
19,3,4,14,43,50,2,10,3,3,0.000000,0.000000,16,9,28,1,1,2,1,11,40,1.750000
20,4,5,13,36,18,6,9,3,2,0.000000,0.000000,13,7,23,1,0,1,1,9,32,1.769231
21,4,5,5,7,36,0,0,4,-1,-1.000000,-1.000000,2,0,2,0,0,0,1,1,3,1.000000
22,4,5,5,10,50,0,0,4,-1,-1.000000,-1.000000,5,0,5,0,0,0,1,1,6,1.000000
23,4,5,5,21,8,0,0,3,-1,-1.000000,-1.000000,16,0,16,0,0,0,1,1,17,1.000000
24,4,5,5,21,66,0,0,4,-1,-1.000000,-1.000000,16,0,16,0,0,0,1,1,17,1.000000
25,5,6,6,24,48,0,0,4,-1,-1.000000,-1.000000,18,0,18,0,0,0,1,1,19,1.000000
26,5,6,8,17,31,1,1,4,4,0.000000,2.000000,9,2,9,0,0,0,1,3,12,1.000000
27,5,6,11,24,62,0,5,3,4,0.000000,0.000000,13,5,13,0,0,0,1,6,19,1.000000
28,5,6,14,40,93,4,4,3,4,0.000000,0.000000,14,7,26,1,0,1,1,9,35,1.857143
29,5,6,12,31,57,0,6,3,3,0.000000,0.000000,19,6,19,0,0,0,1,7,26,1.000000
30,6,7,8,25,35,0,1,4,4,0.000000,1.000000,17,1,17,0,0,0,1,2,19,1.000000
31,6,7,7,41,56,0,0,4,-1,-1.000000,-1.000000,31,0,33,0,1,1,1,1,35,1.064516
32,6,7,8,12,59,0,1,4,4,0.000000,0.000000,4,1,4,0,0,0,1,2,6,1.000000
33,6,7,13,28,31,3,4,3,4,0.000000,1.000000,15,5,15,1,0,1,1,7,22,1.000000
34,6,7,7,40,87,0,0,3,-1,-1.000000,-1.000000,27,0,33,0,0,0,1,1,34,1.222222
35,7,8,17,45,91,1,10,3,4,0.000000,1.000000,18,9,28,0,0,0,1,10,38,1.555556
36,7,8,10,17,45,0,2,4,4,0.000000,0.000000,7,2,7,0,0,0,1,3,10,1.000000
37,7,8,8,22,67,0,0,4,-1,-1.000000,-1.000000,14,0,14,0,0,0,1,1,15,1.000000
38,7,8,10,21,31,2,1,3,3,0.000000,1.000000,8,2,10,0,1,1,1,3,14,1.250000
39,7,8,19,43,43,4,5,3,4,1.000000,1.000000,23,11,23,0,1,1,1,12,36,1.000000
40,8,9,10,20,29,0,1,4,4,0.000000,0.000000,10,1,10,0,0,0,1,2,12,1.000000
41,8,9,19,32,53,1,7,3,4,1.000000,2.000000,13,9,13,1,0,1,1,11,24,1.000000
42,8,9,9,26,63,0,0,4,-1,-1.000000,-1.000000,15,0,17,0,0,0,1,1,18,1.133333
43,8,9,17,43,41,4,8,3,4,0.000000,0.000000,16,8,24,0,2,2,1,9,35,1.500000
44,8,9,19,35,94,7,9,3,4,0.000000,2.000000,7,10,15,0,1,1,1,11,27,2.142857
45,9,10,18,32,30,3,5,3,4,2.000000,2.000000,14,8,14,0,0,0,1,9,23,1.000000
46,9,10,14,29,72,0,4,4,4,0.000000,0.000000,13,4,15,0,0,0,1,5,20,1.153846
47,9,10,14,42,26,0,4,3,4,0.000000,1.000000,24,4,28,0,0,0,1,5,33,1.166667
48,9,10,20,21,51,4,10,3,4,0.000000,0.000000,1,10,1,0,0,0,1,11,12,1.000000
49,9,10,14,33,28,0,4,3,4,0.000000,1.000000,11,4,19,0,0,0,1,5,24,1.727273
50,10,11,32,51,91,11,4,3,4,0.000000,0.000000,19,20,19,1,0,1,1,22,41,1.000000
51,10,11,15,38,34,2,7,3,4,0.000000,0.000000,23,3,23,1,0,1,1,5,28,1.000000
52,10,11,16,24,50,1,1,4,4,0.000000,2.000000,7,4,7,1,1,2,1,6,14,1.000000
53,10,11,42,56,30,12,6,3,4,0.000000,0.000000,14,27,14,1,0,1,1,32,46,1.000000
