task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,4,43,1,0,3,3,4,0,0,39,3,39,0,0,0,1,4,43,1.000000
1,0,1,10,36,10,0,9,3,3,0.000000,0.000000,24,9,26,0,0,0,1,10,36,1.083333
2,1,2,7,16,14,0,5,3,4,0.000000,0.000000,9,5,9,0,0,0,1,6,15,1.000000
3,1,2,15,33,36,1,9,3,3,0.000000,0.000000,16,13,18,0,0,0,1,14,32,1.125000
4,2,3,5,44,0,0,2,3,4,0.000000,0.000000,39,2,39,0,0,0,1,3,42,1.000000
5,2,3,8,24,15,0,5,3,3,0.000000,0.000000,14,5,16,0,0,0,1,6,22,1.142857
6,3,4,7,16,22,0,3,3,4,0.000000,0.000000,9,3,9,0,0,0,1,4,13,1.000000
7,3,4,10,20,41,1,10,3,4,0.000000,0.000000,10,6,10,0,0,0,1,7,17,1.000000
8,4,5,13,25,31,0,8,3,4,0.000000,0.000000,12,8,12,0,0,0,1,9,21,1.000000
9,4,5,6,16,19,0,1,4,4,0.000000,0.000000,10,1,10,0,0,0,1,2,12,1.000000
10,5,6,15,22,29,0,9,3,4,0.000000,0.000000,7,9,7,0,0,0,1,10,17,1.000000
11,5,6,15,27,3,0,9,3,4,0.000000,0.000000,12,9,12,0,0,0,1,10,22,1.000000
12,6,7,7,8,5,0,0,4,-1,-1.000000,-1.000000,1,0,1,0,0,0,1,1,2,1.000000
13,6,7,7,45,39,0,0,4,-1,-1.000000,-1.000000,36,0,38,0,0,0,1,1,39,1.055556
14,7,8,23,48,18,3,12,3,4,0.000000,0.000000,13,14,25,1,0,1,1,16,41,1.923077
15,7,8,14,30,48,0,6,3,4,0.000000,0.000000,16,6,16,0,0,0,1,7,23,1.000000
16,8,9,15,24,47,0,6,3,4,0.000000,0.000000,8,6,8,0,1,1,1,7,16,1.000000
17,8,9,9,40,2,0,0,4,-1,-1.000000,-1.000000,30,0,30,0,1,1,1,1,32,1.000000
18,9,10,24,42,5,1,9,3,4,0.000000,0.000000,16,13,18,1,0,1,1,15,33,1.125000
19,9,10,20,36,25,0,10,3,4,0.000000,1.000000,16,10,16,0,0,0,1,11,27,1.000000
20,10,11,21,35,21,3,13,3,4,0.000000,0.000000,13,9,13,1,1,2,1,11,25,1.000000
21,10,11,11,13,11,0,0,4,-1,-1.000000,-1.000000,2,0,2,0,0,0,1,1,3,1.000000
22,11,12,14,19,21,0,2,4,4,0.000000,0.000000,5,2,5,0,0,0,1,3,8,1.000000
23,11,12,17,36,4,1,9,3,4,0.000000,0.000000,16,5,18,0,1,1,1,6,25,1.125000
