task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,3,44,24,0,2,3,3,0,0,39,2,41,0,0,0,1,3,44,1.051282
1,0,1,7,33,17,0,6,3,2,0.000000,0.000000,24,6,26,0,0,0,1,7,33,1.083333
2,1,2,7,16,39,0,5,3,4,0.000000,0.000000,9,5,9,0,0,0,1,6,15,1.000000
3,1,2,8,24,92,0,6,3,2,0.000000,0.000000,16,6,16,0,0,0,1,7,23,1.000000
4,2,3,3,44,7,0,0,3,-1,-1.000000,-1.000000,39,0,41,0,0,0,1,1,42,1.051282
5,2,3,8,22,40,0,5,3,3,0.000000,0.000000,14,5,14,0,0,0,1,6,20,1.000000
6,3,4,7,16,47,0,3,3,4,0.000000,0.000000,9,3,9,0,0,0,1,4,13,1.000000
7,3,4,13,23,61,1,8,3,3,0.000000,0.000000,10,9,10,0,0,0,1,10,20,1.000000
8,4,5,11,23,61,0,6,3,4,0.000000,0.000000,12,6,12,0,0,0,1,7,19,1.000000
9,4,5,6,16,44,0,1,4,4,0.000000,1.000000,10,1,10,0,0,0,1,2,12,1.000000
10,5,6,21,28,57,2,9,3,4,0.000000,0.000000,7,15,7,0,0,0,1,16,23,1.000000
11,5,6,12,24,18,2,6,3,4,1.000000,1.000000,12,6,12,0,0,0,1,7,19,1.000000
12,6,7,7,8,30,0,0,4,-1,-1.000000,-1.000000,1,0,1,0,0,0,1,1,2,1.000000
13,6,7,7,46,67,0,0,4,-1,-1.000000,-1.000000,36,0,38,0,1,1,1,1,40,1.055556
14,7,8,17,47,16,4,8,3,4,0.000000,1.000000,13,9,29,0,1,1,1,10,40,2.230769
15,7,8,9,25,99,0,1,3,3,0.000000,0.000000,16,1,16,0,0,0,1,2,18,1.000000
16,8,9,14,30,66,0,5,3,4,0.000000,1.000000,8,5,16,0,0,0,1,6,22,2.000000
17,8,9,9,40,2,0,0,4,-1,-1.000000,-1.000000,30,0,30,0,1,1,1,1,32,1.000000
