task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,34,109,145,1,70,3,3,4,0,9,27,48,31,26,5,31,34,109,145,1.148148
1,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
2,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,54,0,0,0,0,0,-1,-1,-1,0.000000
3,0,1,1,47,465,0,0,3,-1,-1.000000,-1.000000,33,0,39,0,7,7,1,1,47,1.181818
4,0,2,51,113,581,31,9,3,2,0.000000,0.000000,30,28,58,11,4,15,2,51,113,1.933333
5,0,1,1,35,149,0,0,3,-1,-1.000000,-1.000000,19,0,25,0,9,9,1,1,35,1.315789
6,0,1,15,89,590,13,8,3,4,0.000000,0.000000,29,10,63,4,11,15,1,15,89,2.172414
7,0,1,4,28,125,2,5,3,4,0.000000,0.000000,15,3,23,0,1,1,1,4,28,1.533333
8,0,1,34,94,579,13,2,3,2,0.000000,0.000000,24,16,52,4,8,12,1,34,94,2.166667
9,0,5,22,88,144,11,3,3,4,0.000000,0.000000,35,11,61,3,5,8,5,22,88,1.742857
10,0,57,83,158,563,12,13,3,4,9.000000,12.000000,40,12,70,5,5,10,57,83,158,1.750000
11,0,41,123,194,70,68,15,3,4,2.000000,7.000000,47,52,69,27,2,29,41,123,194,1.468085
12,0,1,8,91,416,6,4,3,4,0.000000,0.000000,28,6,76,1,7,8,1,8,91,2.714286
13,0,1,4,40,225,0,3,3,4,0.000000,0.000000,29,3,33,0,3,3,1,4,40,1.137931
14,0,52,-1,-1,342,0,11,3,2,10.000000,10.000000,45,0,0,1,0,1,52,-1,-1,0.000000
15,0,1,8,25,16,6,16,3,4,0.000000,0.000000,10,7,16,0,1,1,1,8,25,1.600000
16,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
17,0,1,2,59,423,0,1,3,3,0.000000,0.000000,27,1,51,0,6,6,1,2,59,1.888889
18,0,1,3,34,196,1,3,3,4,0.000000,0.000000,22,2,28,0,3,3,1,3,34,1.272727
19,0,1,18,74,396,4,6,3,4,0.000000,0.000000,24,6,42,3,14,17,1,18,74,1.750000
20,0,25,36,98,478,5,15,3,2,6.000000,6.000000,46,5,56,3,6,9,25,36,98,1.217391
21,0,1,1,33,363,0,0,3,-1,-1.000000,-1.000000,25,0,29,0,3,3,1,1,33,1.160000
22,0,1,15,27,0,13,8,3,2,0.000000,0.000000,10,10,12,4,0,4,1,15,27,1.200000
23,0,1,3,27,342,2,4,3,4,0.000000,0.000000,17,2,21,0,3,3,1,3,27,1.235294
24,0,1,13,74,580,9,3,3,4,0.000000,0.000000,26,12,56,0,5,5,1,13,74,2.153846
25,0,1,2,31,111,1,14,3,4,0.000000,0.000000,14,0,24,1,5,6,1,2,31,1.714286
26,0,1,17,85,519,10,4,3,4,0.000000,0.000000,42,13,60,3,8,11,1,17,85,1.428571
27,0,1,24,96,497,2,9,3,2,0.000000,0.000000,35,5,59,0,13,13,1,24,96,1.685714
28,0,1,17,81,424,16,17,3,2,0.000000,0.000000,26,10,54,6,10,16,1,17,81,2.076923
29,0,1,6,54,406,4,2,3,3,0.000000,0.000000,29,5,41,0,7,7,1,6,54,1.413793
30,0,30,-1,-1,190,161,14,3,2,1.000000,4.000000,49,111,0,64,0,64,30,-1,-1,0.000000
