task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,68,104,446,51,16,3,4,0,0,27,47,31,17,5,22,1,68,104,1.148148
1,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,43,0,0,0,0,0,-1,-1,-1,0.000000
2,0,-1,-1,-1,-1,0,-1,-1,-1,-1.000000,-1.000000,54,0,0,0,0,0,-1,-1,-1,0.000000
3,0,23,33,107,186,8,13,3,2,5.000000,5.000000,33,9,63,1,11,12,23,33,107,1.909091
4,0,1,4,59,373,2,13,3,4,0.000000,0.000000,30,3,54,0,1,1,1,4,59,1.800000
5,0,1,12,69,274,10,12,3,2,0.000000,0.000000,19,9,41,2,16,18,1,12,69,2.157895
6,0,1,11,77,15,6,3,3,4,0.000000,0.000000,29,5,59,3,7,10,1,11,77,2.034483
7,0,1,6,29,209,5,2,3,3,0.000000,0.000000,15,3,19,2,4,6,1,6,29,1.266667
8,0,1,5,44,492,4,1,3,3,0.000000,0.000000,24,3,36,1,3,4,1,5,44,1.500000
9,0,2,88,164,265,33,5,3,4,0.000000,0.000000,35,28,63,16,13,29,2,88,164,1.800000
10,0,56,114,197,143,47,5,3,3,0.000000,0.000000,40,33,78,21,5,26,56,114,197,1.950000
11,0,44,131,195,192,82,15,3,4,2.000000,6.000000,47,65,59,20,5,25,44,131,195,1.255319
12,0,1,3,36,38,2,13,3,2,0.000000,0.000000,28,2,30,0,3,3,1,3,36,1.071429
13,0,1,3,58,364,2,5,3,4,0.000000,0.000000,29,2,49,0,6,6,1,3,58,1.689655
14,0,1,-1,-1,425,11,4,3,4,0.000000,0.000000,45,18,0,9,0,9,1,-1,-1,0.000000
15,0,1,59,74,9,48,3,3,4,0.000000,0.000000,10,42,12,16,3,19,1,59,74,1.200000
16,0,233,-1,-1,392,0,2,3,3,0.000000,0.000000,43,1,0,0,0,0,233,-1,-1,0.000000
17,0,1,2,31,365,1,4,3,3,0.000000,0.000000,27,1,27,0,2,2,1,2,31,1.000000
18,0,1,1,25,237,0,0,3,-1,-1.000000,-1.000000,22,0,22,0,2,2,1,1,25,1.000000
19,0,1,54,111,402,11,1,3,3,0.000000,0.000000,24,18,48,4,9,13,1,54,111,2.000000
20,0,4,39,114,482,3,2,3,3,0.000000,3.000000,46,4,68,2,7,9,4,39,114,1.478261
21,0,1,7,57,250,4,11,3,2,0.000000,0.000000,25,5,49,1,1,2,1,7,57,1.960000
22,0,1,5,20,48,2,2,3,3,0.000000,0.000000,10,4,12,0,3,3,1,5,20,1.200000
