task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,0,1,12,11,0,1,4,4,0,0,11,1,11,0,0,0,0,1,12,1.000000
1,0,0,1,26,46,0,1,4,4,0.000000,0.000000,25,1,25,0,0,0,0,1,26,1.000000
2,0,0,4,13,25,0,4,3,4,0.000000,0.000000,9,4,9,0,0,0,0,4,13,1.000000
3,0,0,4,44,0,0,4,3,4,0.000000,0.000000,28,4,40,0,0,0,0,4,44,1.428571
4,0,0,11,23,14,1,9,3,4,0.000000,0.000000,12,11,12,0,0,0,0,11,23,1.000000
5,1,1,2,25,20,0,1,4,4,0.000000,0.000000,21,1,23,0,0,0,0,1,24,1.095238
6,1,1,13,32,1,4,9,3,4,0.000000,0.000000,19,10,19,2,0,2,0,12,31,1.000000
7,1,1,13,40,41,0,12,3,4,0.000000,0.000000,25,12,27,0,0,0,0,12,39,1.080000
8,1,1,19,48,3,4,14,3,4,0.000000,0.000000,19,17,29,1,0,1,0,18,47,1.526316
9,1,1,4,20,10,1,5,3,4,0.000000,0.000000,16,3,16,0,0,0,0,3,19,1.000000
10,2,2,12,26,32,8,8,3,4,0.000000,0.000000,13,10,13,0,1,1,0,10,24,1.000000
11,2,2,12,19,48,2,6,3,4,0.000000,0.000000,4,10,6,0,1,1,0,10,17,1.500000
12,2,2,7,38,45,2,6,3,4,0.000000,0.000000,27,5,31,0,0,0,0,5,36,1.148148
13,2,2,4,32,34,0,2,4,4,0.000000,0.000000,27,2,27,0,1,1,0,2,30,1.000000
14,2,2,13,27,37,0,11,3,4,0.000000,0.000000,12,11,14,0,0,0,0,11,25,1.166667
15,3,3,5,29,13,0,2,4,4,0.000000,0.000000,21,2,23,0,1,1,0,2,26,1.095238
16,3,3,17,29,15,1,10,3,4,0.000000,0.000000,12,14,12,0,0,0,0,14,26,1.000000
17,3,3,16,22,36,0,12,3,4,0.000000,0.000000,4,12,6,1,0,1,0,13,19,1.500000
18,3,3,11,27,5,4,8,3,4,0.000000,0.000000,16,8,16,0,0,0,0,8,24,1.000000
19,3,3,12,31,18,0,9,3,4,0.000000,0.000000,14,9,18,0,1,1,0,9,28,1.285714
20,4,4,13,39,32,2,9,3,3,0.000000,0.000000,26,9,26,0,0,0,0,9,35,1.000000
21,4,4,9,24,16,1,9,3,4,0.000000,0.000000,12,5,14,0,1,1,0,5,20,1.166667
22,4,4,7,30,6,0,3,4,4,0.000000,0.000000,21,3,23,0,0,0,0,3,26,1.095238
23,4,4,7,35,38,0,3,4,4,0.000000,0.000000,28,3,28,0,0,0,0,3,31,1.000000
24,4,4,73,78,47,7,14,3,4,0.000000,1.000000,5,9,5,1,0,1,0,69,74,1.000000
25,5,5,11,40,47,0,6,3,4,0.000000,1.000000,29,6,29,0,0,0,0,6,35,1.000000
26,5,5,87,119,5,7,8,3,3,0.000000,0.000000,30,8,32,1,0,1,0,82,114,1.066667
27,5,5,20,32,32,6,9,3,3,0.000000,0.000000,12,15,12,0,0,0,0,15,27,1.000000
28,5,5,13,34,22,4,9,3,4,0.000000,1.000000,12,8,20,0,1,1,0,8,29,1.666667
29,5,5,6,15,44,0,1,4,4,0.000000,0.000000,9,1,9,0,0,0,0,1,10,1.000000
30,6,6,7,38,31,0,1,4,4,0.000000,1.000000,31,1,31,0,0,0,0,1,32,1.000000
31,6,6,25,40,28,2,13,3,4,0.000000,0.000000,15,11,15,1,0,1,0,19,34,1.000000
32,6,6,8,23,26,1,4,3,4,0.000000,0.000000,12,2,14,0,1,1,0,2,17,1.166667
33,6,6,196,218,43,5,9,3,4,0.000000,0.000000,20,11,22,2,0,2,0,190,212,1.100000
34,6,6,15,49,7,2,7,4,4,0.000000,0.000000,34,9,34,0,0,0,0,9,43,1.000000
35,7,7,117,123,43,2,11,3,4,0.000000,0.000000,4,3,6,1,0,1,0,110,116,1.500000
36,7,7,15,40,2,0,8,3,4,0.000000,0.000000,23,8,25,0,0,0,0,8,33,1.086957
37,7,7,181,195,39,3,18,3,4,0.000000,0.000000,14,7,14,0,0,0,0,174,188,1.000000
38,7,7,14,34,42,1,31,4,4,0.000000,0.000000,18,7,20,0,0,0,0,7,27,1.111111
39,7,7,37,72,12,4,10,3,4,0.000000,0.000000,25,8,35,1,0,1,0,30,65,1.400000
40,8,8,186,210,40,12,30,3,4,0.000000,0.000000,21,15,23,1,1,2,0,178,202,1.095238
41,8,8,72,93,39,1,17,3,4,0.000000,0.000000,21,3,21,0,0,0,0,64,85,1.000000
42,8,8,46,66,43,1,13,3,4,0.000000,0.000000,20,5,20,0,0,0,0,38,58,1.000000
43,8,8,9,47,30,0,1,4,4,0.000000,0.000000,36,1,38,0,0,0,0,1,39,1.055556
44,8,8,20,38,4,4,26,3,4,0.000000,0.000000,17,5,17,1,1,2,0,12,30,1.000000
45,9,9,136,178,4,1,17,3,4,0.000000,0.000000,23,1,41,1,1,2,0,127,169,1.782609
46,9,9,161,165,22,1,10,3,4,0.000000,1.000000,4,2,4,1,0,1,0,152,156,1.000000
47,9,9,12,24,23,2,7,3,4,0.000000,0.000000,12,3,12,0,0,0,0,3,15,1.000000
48,9,9,15,37,45,2,6,3,3,0.000000,1.000000,17,6,21,0,1,1,0,6,28,1.235294
49,9,9,11,19,8,1,35,4,4,0.000000,0.000000,8,1,8,1,0,1,0,2,10,1.000000
50,10,10,13,28,17,1,4,4,4,0.000000,0.000000,15,3,15,0,0,0,0,3,18,1.000000
51,10,10,13,54,19,0,3,4,4,0.000000,0.000000,41,3,41,0,0,0,0,3,44,1.000000
