task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,0,1,12,11,0,1,4,4,0,0,11,1,11,0,0,0,0,1,12,1.000000
1,0,0,1,26,43,0,1,4,4,0.000000,0.000000,25,1,25,0,0,0,0,1,26,1.000000
2,1,1,5,14,18,0,4,3,4,0.000000,0.000000,9,4,9,0,0,0,0,4,13,1.000000
3,1,1,5,33,0,0,4,3,4,0.000000,0.000000,28,4,28,0,0,0,0,4,32,1.000000
4,2,2,11,23,14,0,9,3,4,0.000000,0.000000,12,9,12,0,0,0,0,9,21,1.000000
5,2,2,3,24,17,0,1,4,4,0.000000,0.000000,21,1,21,0,0,0,0,1,22,1.000000
6,3,3,15,34,1,1,9,3,4,0.000000,0.000000,19,12,19,0,0,0,0,12,31,1.000000
7,3,3,15,40,36,0,12,3,4,0.000000,0.000000,25,12,25,0,0,0,0,12,37,1.000000
8,4,4,15,34,3,1,14,3,4,0.000000,0.000000,19,11,19,0,0,0,0,11,30,1.000000
9,4,4,9,26,10,0,5,3,4,0.000000,1.000000,16,5,16,0,1,1,0,5,22,1.000000
10,5,5,13,26,29,0,8,3,4,0.000000,0.000000,13,8,13,0,0,0,0,8,21,1.000000
11,5,5,13,17,48,1,6,3,4,0.000000,0.000000,4,8,4,0,0,0,0,8,12,1.000000
12,6,6,10,42,48,0,4,3,4,0.000000,0.000000,27,4,31,0,1,1,0,4,36,1.148148
13,6,6,8,35,31,0,2,4,4,0.000000,0.000000,27,2,27,0,0,0,0,2,29,1.000000
14,7,7,30,44,38,2,12,3,4,0.000000,0.000000,12,23,14,0,0,0,0,23,37,1.166667
15,7,7,9,32,6,0,2,4,4,0.000000,0.000000,21,2,23,0,0,0,0,2,25,1.095238
16,8,8,17,29,15,1,10,3,4,0.000000,0.000000,12,9,12,0,0,0,0,9,21,1.000000
17,8,8,22,26,25,1,10,3,4,0.000000,0.000000,4,14,4,0,0,0,0,14,18,1.000000
18,9,9,24,44,5,1,8,3,4,0.000000,0.000000,16,15,20,0,0,0,0,15,35,1.250000
19,9,9,16,32,21,1,10,3,4,0.000000,0.000000,14,6,16,1,0,1,0,7,23,1.142857
20,10,10,21,47,32,2,11,3,4,0.000000,0.000000,26,11,26,0,0,0,0,11,37,1.000000
21,10,10,14,30,16,1,9,3,4,0.000000,0.000000,12,4,16,0,0,0,0,4,20,1.333333
22,11,11,17,38,7,0,6,4,4,0.000000,0.000000,21,6,21,0,0,0,0,6,27,1.000000
23,11,11,15,44,44,0,4,4,4,0.000000,0.000000,28,4,28,0,1,1,0,4,33,1.000000
24,12,12,31,37,45,1,15,3,4,0.000000,0.000000,5,19,5,0,1,1,0,19,25,1.000000
25,12,12,19,50,47,0,7,3,4,0.000000,0.000000,29,7,31,0,0,0,0,7,38,1.068966
26,13,13,19,49,2,1,13,3,4,0.000000,0.000000,30,6,30,0,0,0,0,6,36,1.000000
27,13,13,29,41,28,3,14,3,4,0.000000,0.000000,12,16,12,0,0,0,0,16,28,1.000000
28,14,14,23,35,22,0,9,3,4,0.000000,0.000000,12,9,12,0,0,0,0,9,21,1.000000
29,14,14,15,24,49,0,1,4,4,0.000000,0.000000,9,1,9,0,0,0,0,1,10,1.000000
30,15,15,18,51,34,0,3,4,4,0.000000,0.000000,31,3,33,0,0,0,0,3,36,1.064516
31,15,15,29,44,28,2,12,3,3,0.000000,0.000000,15,14,15,0,0,0,0,14,29,1.000000
32,16,16,17,31,28,0,0,3,-1,-1.000000,-1.000000,12,0,14,1,0,1,0,1,15,1.166667
33,16,16,20,45,18,0,4,3,3,0.000000,1.000000,20,4,24,0,1,1,0,4,29,1.200000
34,17,17,25,59,12,0,8,4,4,0.000000,0.000000,34,8,34,0,0,0,0,8,42,1.000000
35,17,17,25,29,41,0,8,3,4,0.000000,1.000000,4,8,4,0,0,0,0,8,12,1.000000
36,18,18,29,54,4,0,11,3,4,0.000000,0.000000,23,11,25,0,0,0,0,11,36,1.086957
37,18,18,24,38,38,0,5,3,4,0.000000,1.000000,14,5,14,1,0,1,0,6,20,1.000000
38,19,19,23,42,46,0,4,4,4,0.000000,0.000000,18,4,18,0,1,1,0,4,23,1.000000
39,19,19,29,64,13,2,10,3,4,0.000000,0.000000,25,10,35,0,0,0,0,10,45,1.400000
40,20,20,50,77,20,5,16,3,4,0.000000,1.000000,21,27,27,0,0,0,0,30,57,1.285714
41,20,20,33,56,45,2,12,3,4,0.000000,2.000000,21,12,23,1,0,1,0,13,36,1.095238
42,21,21,51,73,9,11,24,3,4,0.000000,0.000000,20,23,22,4,0,4,0,30,52,1.100000
43,21,21,22,58,30,0,1,4,4,0.000000,0.000000,36,1,36,0,0,0,0,1,37,1.000000
44,22,22,34,51,16,2,10,3,4,0.000000,0.000000,17,12,17,0,0,0,0,12,29,1.000000
45,22,22,32,60,8,1,19,3,4,0.000000,0.000000,23,9,25,1,3,4,0,10,38,1.086957
46,23,23,44,48,19,4,15,3,4,0.000000,0.000000,4,19,4,1,0,1,0,21,25,1.000000
47,23,23,30,42,23,0,7,3,4,0.000000,0.000000,12,7,12,0,0,0,0,7,19,1.000000
48,24,24,30,49,45,0,4,3,3,0.000000,0.000000,17,6,19,0,0,0,0,6,25,1.117647
49,24,24,28,36,16,0,4,4,4,0.000000,0.000000,8,4,8,0,0,0,0,4,12,1.000000
50,25,25,39,55,9,1,8,4,4,0.000000,2.000000,15,14,15,0,1,1,0,14,30,1.000000
51,25,25,32,73,24,0,6,4,4,0.000000,0.000000,41,6,41,1,0,1,0,7,48,1.000000
52,26,26,41,64,27,4,11,3,4,0.000000,0.000000,23,15,23,0,0,0,0,15,38,1.000000
53,26,26,30,68,8,0,4,4,4,0.000000,0.000000,33,4,37,0,1,1,0,4,42,1.121212
54,27,27,28,45,39,0,0,3,-1,-1.000000,-1.000000,14,0,16,1,1,2,0,1,18,1.142857
55,27,27,28,46,29,0,1,3,3,0.000000,0.000000,18,1,18,0,0,0,0,1,19,1.000000
56,28,28,30,51,20,0,2,4,4,0.000000,0.000000,21,2,21,0,0,0,0,2,23,1.000000
57,28,28,34,68,35,1,12,4,4,0.000000,0.000000,32,6,34,0,0,0,0,6,40,1.062500
58,29,29,33,45,9,0,3,4,4,0.000000,2.000000,12,3,12,1,0,1,0,4,16,1.000000
59,29,29,31,63,42,0,2,4,4,0.000000,0.000000,32,2,32,0,0,0,0,2,34,1.000000
60,30,30,37,50,40,1,9,3,4,0.000000,0.000000,11,7,13,0,0,0,0,7,20,1.181818
61,30,30,35,56,49,2,5,3,3,0.000000,0.000000,19,5,21,0,0,0,0,5,26,1.105263
62,31,31,34,54,35,1,12,3,4,0.000000,0.000000,19,2,19,1,1,2,0,3,23,1.000000
63,31,31,41,54,28,1,26,4,3,0.000000,1.000000,13,8,13,2,0,2,0,10,23,1.000000
64,32,32,46,50,40,3,12,3,4,0.000000,1.000000,4,14,4,0,0,0,0,14,18,1.000000
65,32,32,41,61,11,1,2,4,4,0.000000,2.000000,20,9,20,0,0,0,0,9,29,1.000000
66,33,34,40,57,3,0,5,4,3,1.000000,1.000000,17,5,17,1,0,1,1,7,24,1.000000
67,33,33,37,52,26,0,1,3,3,1.000000,1.000000,15,3,15,1,0,1,0,4,19,1.000000
68,34,34,40,57,1,0,6,3,4,0.000000,0.000000,17,6,17,0,0,0,0,6,23,1.000000
69,34,34,38,63,28,1,6,3,3,0.000000,1.000000,21,4,25,0,0,0,0,4,29,1.190476
70,35,35,40,67,41,1,5,4,3,0.000000,1.000000,27,5,27,0,0,0,0,5,32,1.000000
71,35,35,40,47,25,0,5,3,4,1.000000,1.000000,7,5,7,0,0,0,0,5,12,1.000000
72,36,36,82,111,28,1,5,4,3,1.000000,1.000000,29,2,29,0,0,0,0,46,75,1.000000
73,36,38,43,60,7,1,10,4,3,0.000000,1.000000,17,4,17,1,0,1,2,7,24,1.000000
74,37,37,55,86,31,2,4,4,4,0.000000,0.000000,29,11,31,0,0,0,0,18,49,1.068966
75,37,37,39,45,11,0,2,3,4,0.000000,0.000000,6,2,6,0,0,0,0,2,8,1.000000
76,38,38,41,51,31,0,3,4,4,0.000000,1.000000,10,3,10,0,0,0,0,3,13,1.000000
77,38,42,44,60,23,0,2,3,4,0.000000,1.000000,15,2,15,0,1,1,4,6,22,1.000000
78,39,42,58,79,7,2,23,4,3,0.000000,0.000000,21,15,21,0,0,0,3,19,40,1.000000
79,39,45,48,65,9,1,12,3,3,0.000000,1.000000,17,3,17,0,0,0,6,9,26,1.000000
80,40,40,45,58,7,2,16,3,3,0.000000,0.000000,13,3,13,2,0,2,0,5,18,1.000000
81,40,48,52,88,22,1,8,4,3,0.000000,0.000000,36,4,36,0,0,0,8,12,48,1.000000
82,41,49,59,98,25,1,15,3,3,0.000000,1.000000,37,10,39,0,0,0,8,18,57,1.054054
83,41,51,55,89,21,0,4,4,4,0.000000,0.000000,34,4,34,0,0,0,10,14,48,1.000000
84,42,42,56,79,46,3,12,3,4,1.000000,1.000000,18,14,22,0,1,1,0,14,37,1.222222
85,42,44,52,77,44,3,20,3,4,0.000000,1.000000,25,6,25,0,0,0,2,10,35,1.000000
86,43,43,48,56,40,2,3,4,4,0.000000,1.000000,8,5,8,0,0,0,0,5,13,1.000000
87,43,43,58,65,7,4,20,3,3,0.000000,0.000000,6,15,6,0,1,1,0,15,22,1.000000
88,44,44,46,61,14,0,2,3,4,0.000000,1.000000,15,2,15,0,0,0,0,2,17,1.000000
89,44,44,47,82,46,2,3,4,4,0.000000,1.000000,33,3,35,0,0,0,0,3,38,1.060606
90,45,45,51,83,44,2,5,4,4,1.000000,1.000000,29,5,31,1,1,2,0,6,38,1.068966
91,45,45,51,74,46,2,3,4,4,0.000000,1.000000,23,6,23,0,0,0,0,6,29,1.000000
92,46,46,56,83,39,2,9,3,3,0.000000,0.000000,15,9,25,1,2,3,0,10,37,1.666667
93,46,46,53,96,18,0,7,3,3,0.000000,0.000000,18,7,42,0,1,1,0,7,50,2.333333
94,47,47,64,93,7,2,9,4,4,0.000000,0.000000,29,9,29,1,0,1,0,17,46,1.000000
95,47,47,54,71,25,1,18,3,3,0.000000,1.000000,15,7,17,0,0,0,0,7,24,1.133333
96,48,48,54,71,39,1,6,3,4,0.000000,2.000000,17,6,17,0,0,0,0,6,23,1.000000
97,48,48,52,70,7,0,4,3,4,0.000000,0.000000,18,4,18,0,0,0,0,4,22,1.000000
98,49,49,59,74,44,6,6,4,4,0.000000,1.000000,14,10,14,0,1,1,0,10,25,1.000000
99,49,55,58,81,10,0,3,3,4,0.000000,0.000000,23,3,23,0,0,0,6,9,32,1.000000
100,50,50,52,67,25,1,12,3,4,0.000000,0.000000,15,1,15,1,0,1,0,2,17,1.000000
101,50,50,60,75,22,1,5,3,3,0.000000,0.000000,13,10,15,0,0,0,0,10,25,1.153846
102,51,51,54,74,25,0,3,3,3,0.000000,2.000000,19,3,19,0,1,1,0,3,23,1.000000
103,51,51,66,69,48,6,4,3,4,0.000000,1.000000,3,12,3,1,0,1,0,15,18,1.000000
104,52,52,54,74,22,0,2,3,4,0.000000,0.000000,12,2,20,0,0,0,0,2,22,1.666667
105,52,54,55,77,48,0,1,3,3,0.000000,1.000000,22,1,22,0,0,0,2,3,25,1.000000
106,53,58,64,98,30,2,9,3,3,1.000000,1.000000,25,5,33,1,1,2,5,11,45,1.320000
107,53,60,71,89,30,1,16,3,3,0.000000,0.000000,18,11,18,0,0,0,7,18,36,1.000000
108,54,54,66,85,6,2,9,3,4,0.000000,2.000000,19,11,19,1,0,1,0,12,31,1.000000
109,54,59,68,89,4,2,9,3,2,1.000000,3.000000,19,9,21,0,0,0,5,14,35,1.105263
110,55,55,59,93,0,2,4,4,4,1.000000,2.000000,33,4,33,0,1,1,0,4,38,1.000000
111,55,55,56,77,29,0,1,3,3,0.000000,1.000000,17,1,21,0,0,0,0,1,22,1.235294
112,56,56,63,93,49,1,9,3,4,1.000000,3.000000,20,6,30,0,0,0,0,7,37,1.500000
113,56,56,70,102,40,2,15,3,4,0.000000,1.000000,24,13,32,1,0,1,0,14,46,1.333333
