task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,0,1,12,11,0,1,4,4,0,0,11,1,11,0,0,0,0,1,12,1.000000
1,0,0,1,28,43,0,1,4,4,0.000000,0.000000,25,1,27,0,0,0,0,1,28,1.080000
2,0,0,4,13,18,0,4,3,4,0.000000,0.000000,9,4,9,0,0,0,0,4,13,1.000000
3,0,0,4,32,0,0,4,3,4,0.000000,0.000000,28,4,28,0,0,0,0,4,32,1.000000
4,0,0,11,23,14,1,9,3,4,0.000000,0.000000,12,11,12,0,0,0,0,11,23,1.000000
5,1,1,2,23,17,0,1,4,4,0.000000,0.000000,21,1,21,0,0,0,0,1,22,1.000000
6,1,1,10,29,1,2,9,3,4,0.000000,0.000000,19,9,19,0,0,0,0,9,28,1.000000
7,1,1,164,189,36,3,12,3,4,0.000000,0.000000,25,17,25,1,0,1,0,163,188,1.000000
8,1,1,17,37,3,2,14,3,4,0.000000,0.000000,19,16,19,0,1,1,0,16,36,1.000000
9,1,1,4,20,10,1,5,3,4,0.000000,0.000000,16,3,16,0,0,0,0,3,19,1.000000
10,2,2,12,26,29,2,8,3,4,0.000000,0.000000,13,10,13,0,1,1,0,10,24,1.000000
11,2,2,16,20,45,5,7,3,4,0.000000,0.000000,4,14,4,0,0,0,0,14,18,1.000000
12,2,2,12,46,48,3,5,3,4,0.000000,0.000000,27,9,33,1,1,2,0,10,44,1.222222
13,2,2,4,31,31,0,2,4,4,0.000000,0.000000,27,2,27,0,0,0,0,2,29,1.000000
14,2,2,63,75,37,3,11,3,4,0.000000,0.000000,12,15,12,1,0,1,0,61,73,1.000000
15,3,3,6,29,6,1,2,4,4,0.000000,0.000000,21,3,23,0,0,0,0,3,26,1.095238
16,3,3,17,30,15,1,10,3,4,0.000000,0.000000,12,14,12,0,1,1,0,14,27,1.000000
17,3,3,23,27,25,4,10,3,4,0.000000,0.000000,4,10,4,1,0,1,0,20,24,1.000000
18,3,3,11,29,5,2,8,3,4,0.000000,0.000000,16,8,18,0,0,0,0,8,26,1.125000
19,3,3,10,26,21,1,10,3,4,0.000000,0.000000,14,7,16,0,0,0,0,7,23,1.142857
20,4,4,19,47,32,1,11,3,4,0.000000,0.000000,26,15,26,0,2,2,0,15,43,1.000000
21,4,4,9,21,16,1,9,3,4,0.000000,0.000000,12,5,12,0,0,0,0,5,17,1.000000
22,4,4,8,31,6,0,4,4,4,0.000000,0.000000,21,4,23,0,0,0,0,4,27,1.095238
23,4,4,7,35,38,0,3,4,4,0.000000,0.000000,28,3,28,0,0,0,0,3,31,1.000000
24,4,4,68,74,47,5,14,3,4,0.000000,1.000000,5,12,5,1,1,2,0,64,70,1.000000
