agent_id,completed_tasks,idle_steps,empty_steps,loaded_steps,active_wait_steps,empty_distance,loaded_distance
0,0,290,1,0,0,1,0
1,5,193,11,87,2,11,85
2,5,180,21,90,1,21,89
3,3,193,5,93,0,5,93
4,3,230,17,44,1,16,44
5,5,165,28,98,5,26,95
6,4,188,18,85,0,18,85
7,6,129,27,135,3,27,132
8,5,129,33,129,1,33,128
9,6,126,33,132,3,33,129
10,5,140,13,138,1,13,137
11,8,102,43,146,5,43,141
12,8,131,45,115,4,43,113
13,7,94,37,160,3,36,158
14,6,91,31,169,2,31,167
15,7,108,26,157,2,26,155
16,6,70,27,194,2,27,192
17,7,136,15,140,2,15,138
18,10,80,28,183,1,28,182
19,5,142,24,125,1,23,125
20,7,85,55,151,6,50,150
21,7,111,32,148,4,31,145
22,6,119,25,147,2,24,146
23,7,132,28,131,2,28,129
24,7,86,25,180,1,24,180
25,9,104,35,152,3,35,149
26,9,89,38,164,4,38,160
27,10,77,38,176,6,37,171
28,7,120,47,124,7,43,121
29,8,136,31,124,2,31,122
30,9,79,34,178,5,34,173
31,8,98,41,152,2,40,151
32,8,79,34,178,4,33,175
33,9,88,36,167,4,36,163
34,5,139,20,132,2,20,130
35,4,145,11,135,0,11,135
36,7,113,31,147,3,31,144
37,7,64,57,170,4,55,168
38,6,125,30,136,3,29,134
39,8,109,32,150,3,31,148
40,8,77,25,189,6,25,183
41,8,64,50,177,5,48,174
42,7,101,49,141,3,47,140
43,9,83,60,148,7,56,145
44,6,114,49,128,3,49,125
45,7,70,34,187,4,32,185
46,6,182,17,92,2,17,90
47,9,63,36,192,5,33,190
48,8,110,43,138,5,42,134
49,5,207,25,59,4,21,59
50,7,128,37,126,4,36,123
51,6,131,26,134,5,23,132
52,7,109,16,166,4,16,162
53,8,52,44,195,2,44,193
54,5,168,30,93,5,29,89
55,6,129,43,119,2,42,118
56,6,139,33,119,2,32,118
57,5,192,20,79,4,19,76
58,6,177,10,104,0,10,104
59,8,101,48,142,7,45,138
60,4,190,17,84,1,16,84
61,7,147,17,127,4,16,124
62,5,175,9,107,3,9,104
63,7,98,34,159,1,34,158
64,6,113,39,139,3,38,137
65,0,291,0,0,0,0,0
66,2,233,9,49,2,9,47
67,4,171,14,106,1,14,105
68,1,259,2,30,0,2,30
69,2,217,8,66,0,8,66
70,5,153,21,117,3,21,114
71,6,125,21,145,2,21,143
72,6,118,25,148,1,25,147
73,8,80,33,178,4,32,175
74,6,126,35,130,4,35,126
75,5,123,11,157,4,11,153
76,7,177,35,79,3,34,77
77,6,140,35,116,2,33,116
78,8,83,33,175,4,31,173
79,9,126,21,144,5,21,139
