task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,16,72,133,5557,42,51,3,4,0,4,53,45,59,11,2,13,16,72,133,1.113208
1,0,63,74,231,1268,0,9,3,4,0.000000,6.000000,147,9,149,2,8,10,63,74,231,1.013605
2,0,11,93,205,2531,73,60,3,2,0.000000,1.000000,107,57,109,25,3,28,11,93,205,1.018692
3,0,296,315,540,2214,0,19,3,4,0.000000,11.000000,217,19,225,0,0,0,296,315,540,1.036866
4,0,18,99,192,5206,47,48,3,2,0.000000,1.000000,87,57,91,9,2,11,18,99,192,1.045977
5,0,11,108,358,2292,67,37,3,4,3.000000,3.000000,219,75,243,17,7,24,11,108,358,1.109589
6,0,12,116,309,2672,56,32,3,2,4.000000,4.000000,165,82,177,22,16,38,12,116,309,1.072727
7,0,91,105,586,5498,1,14,3,2,10.000000,10.000000,425,14,479,0,2,2,91,105,586,1.127059
8,0,25,587,-1,7832,26,178,3,4,7.000000,7.000000,474,109,410,5,3,8,25,587,-1,0.864979
9,0,8,81,94,1279,43,51,3,4,0.000000,1.000000,13,65,13,8,0,8,8,81,94,1.000000
10,0,477,555,768,6453,22,38,3,4,7.000000,20.000000,202,34,212,43,1,44,477,555,768,1.049505
11,0,15,113,208,2664,62,59,3,4,0.000000,5.000000,87,82,87,16,8,24,15,113,208,1.000000
12,0,15,74,139,4849,46,69,3,4,0.000000,6.000000,61,44,63,15,2,17,15,74,139,1.032787
13,0,210,228,579,5288,0,18,3,4,0.000000,7.000000,340,18,350,0,1,1,210,228,579,1.029412
14,0,19,-1,-1,7531,435,252,3,2,0.000000,5.000000,65,235,0,333,0,333,19,-1,-1,0.000000
15,0,9,83,227,1706,53,44,3,4,0.000000,1.000000,132,64,142,10,2,12,9,83,227,1.075758
16,0,9,86,226,1360,53,51,3,4,0.000000,2.000000,133,73,135,4,5,9,9,86,226,1.015038
17,0,9,81,267,1816,9,37,3,4,2.000000,4.000000,165,42,179,2,7,9,9,81,267,1.084848
18,0,12,91,214,3242,64,37,3,4,0.000000,4.000000,107,65,119,14,4,18,12,91,214,1.112150
19,0,97,112,344,6915,0,10,3,2,34.000000,34.000000,211,12,221,3,11,14,97,112,344,1.047393
20,0,13,121,348,3574,79,47,3,4,4.000000,4.000000,199,70,223,36,4,40,13,121,348,1.120603
21,0,16,118,231,5894,79,40,3,2,4.000000,4.000000,107,93,109,9,4,13,16,118,231,1.018692
22,0,16,111,158,5890,75,70,3,2,0.000000,4.000000,19,86,41,9,6,15,16,111,158,2.157895
23,0,8,69,165,1396,29,30,3,2,0.000000,3.000000,91,56,91,5,5,10,8,69,165,1.000000
24,0,9,142,337,1977,80,69,3,4,0.000000,5.000000,169,109,187,17,8,25,9,142,337,1.106509
25,0,533,619,-1,7974,40,175,3,2,18.000000,18.000000,134,33,20,34,361,395,533,619,-1,0.149254
26,0,82,96,253,5978,0,10,3,2,30.000000,30.000000,149,14,149,0,8,8,82,96,253,1.000000
