timestep,finished_tasks,active_tasks,unassigned_backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
1,0,12000,12000,0,8000,0,0,0,0.8532313
2,0,12000,11585,415,7585,306,109,0,0.8493397
3,0,12000,11115,885,7115,651,234,22,0.8513857
4,0,12000,10706,1294,6706,945,349,70,0.8532853
5,0,12000,10212,1788,6212,1322,466,144,0.8536538
6,0,12000,9750,2250,5750,1684,566,241,0.8552645
7,0,12000,9283,2717,5283,2048,669,380,0.8658101
8,0,12000,8901,3099,4901,2316,783,598,0.8600993
9,0,12000,8441,3559,4441,2676,883,893,0.8582677
10,0,12000,8051,3949,4051,2972,977,1335,0.8562114
11,0,12000,7774,4226,3774,3148,1078,2134,0.8556592
12,0,12000,7273,4727,3273,3554,1173,3183,0.854616
13,1,12000,6914,5086,2914,3819,1267,4684,0.8547485
14,1,12000,6284,5716,2284,4364,1352,6505,0.8560543
15,2,12000,5874,6126,1874,4719,1407,8843,0.8572168
16,2,12000,5392,6608,1392,5141,1467,11460,0.8601194
17,2,12000,4909,7091,909,5568,1523,14196,0.8627658
18,3,12000,4554,7446,554,5869,1577,16818,0.8596885
19,3,12000,4259,7741,259,6118,1623,19435,0.8550015
20,3,12000,4000,8000,0,6341,1659,22080,0.8635326
21,3,12000,4000,8000,0,6304,1696,24449,0.8655851
22,4,12000,4001,7999,1,6255,1744,26537,0.8729763
23,6,12000,4002,7998,2,6212,1786,28582,0.8641866
24,7,12000,4001,7999,1,6173,1826,30450,0.8591075
25,9,12000,4002,7998,2,6143,1855,32271,0.8687503
26,9,12000,4000,8000,0,6103,1897,33941,0.8602666
27,10,12000,4001,7999,1,6066,1933,35613,0.8600124
28,12,12000,4002,7998,2,6029,1969,37212,0.8646574
29,16,12000,4004,7996,4,6000,1996,38830,0.8653688
30,18,12000,4002,7998,2,5965,2033,40454,0.8768734
31,19,12000,4001,7999,1,5924,2075,42022,0.8630915
32,23,12000,4004,7996,4,5902,2094,43586,0.8721115
33,28,12000,4005,7995,5,5860,2135,45105,0.8640552
34,29,12000,4001,7999,1,5810,2189,46643,0.8601198
35,35,12000,4006,7994,6,5778,2216,48122,0.8577334
36,37,12000,4002,7998,2,5732,2266,49478,0.8613209
37,37,12000,4000,8000,0,5689,2311,50836,0.8619537
38,40,12000,4003,7997,3,5627,2370,52073,0.8637095
39,42,12000,4002,7998,2,5579,2419,53224,0.8633747
40,44,12000,4002,7998,2,5528,2470,54432,0.8580566
41,49,12000,4005,7995,5,5478,2517,55639,0.8607012
42,51,12000,4002,7998,2,5423,2575,56848,0.86259
43,52,12000,4001,7999,1,5374,2625,58063,0.8595636
44,56,12000,4004,7996,4,5324,2672,59277,0.8631353
45,60,12000,4004,7996,4,5274,2722,60445,0.8597267
46,63,12000,4003,7997,3,5236,2761,61475,0.8607481
47,66,12000,4003,7997,3,5174,2823,62456,0.8616829
48,68,12000,4002,7998,2,5123,2875,63369,0.8643126
49,71,12000,4003,7997,3,5058,2939,64235,0.8708857
50,74,12000,4003,7997,3,5014,2983,65040,0.8662173
51,79,12000,4005,7995,5,4951,3044,65786,0.858781
52,82,12000,4003,7997,3,4891,3106,66531,0.858244
53,89,12000,4007,7993,7,4833,3160,67244,0.8632672
54,95,12000,4006,7994,6,4783,3211,67970,0.8591711
55,100,12000,4005,7995,5,4729,3266,68635,0.8595039
56,103,12000,4003,7997,3,4665,3332,69230,0.8652013
57,108,12000,4005,7995,5,4599,3396,69735,0.861145
58,117,12000,4009,7991,9,4530,3461,70234,0.8610616
59,123,12000,4006,7994,6,4488,3506,70775,0.8579906
60,130,12000,4007,7993,7,4417,3576,71199,0.8631351
61,142,12000,4012,7988,12,4360,3628,71637,0.8581712
62,156,12000,4014,7986,14,4292,3694,72077,0.8592149
63,162,12000,4006,7994,6,4222,3772,72551,0.86561
64,170,12000,4008,7992,8,4150,3842,73011,0.8590924
65,178,12000,4008,7992,8,4083,3909,73525,0.8634601
66,188,12000,4010,7990,10,4014,3976,74011,0.8589655
67,198,12000,4010,7990,10,3956,4034,74488,0.8683638
68,205,12000,4007,7993,7,3883,4110,74998,0.8695037
69,214,12000,4009,7991,9,3815,4176,75546,0.8607804
70,221,12000,4007,7993,7,3759,4234,76022,0.8622482
71,228,12000,4007,7993,7,3701,4292,76541,0.8578677
72,239,12000,4011,7989,11,3626,4363,77071,0.8596996
73,243,12000,4004,7996,4,3562,4434,77608,0.8564681
74,250,12000,4007,7993,7,3489,4504,78161,0.8644861
75,257,12000,4007,7993,7,3424,4569,78707,0.8599337
76,268,12000,4011,7989,11,3353,4636,79237,0.8618524
77,276,12000,4008,7992,8,3292,4700,79774,0.8647571
