task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,1,38,73,0,0,3,-1,-1,-1,37,0,37,0,0,0,1,1,38,1.000000
1,0,1,8,23,18,0,7,3,4,0.000000,0.000000,15,7,15,0,0,0,1,8,23,1.000000
2,1,2,17,35,30,1,9,3,3,0.000000,0.000000,17,15,17,0,1,1,1,16,34,1.000000
3,1,2,4,18,44,0,2,3,4,0.000000,0.000000,14,2,14,0,0,0,1,3,17,1.000000
4,2,3,6,29,16,0,3,3,4,0.000000,0.000000,23,3,23,0,0,0,1,4,27,1.000000
5,2,3,13,31,63,0,8,3,4,1.000000,1.000000,16,10,18,0,0,0,1,11,29,1.125000
6,3,4,8,46,51,0,4,3,3,0.000000,0.000000,36,4,38,0,0,0,1,5,43,1.055556
7,3,4,10,32,79,0,6,3,3,0.000000,1.000000,18,6,22,0,0,0,1,7,29,1.222222
8,4,5,6,39,36,0,1,4,4,0.000000,0.000000,33,1,33,0,0,0,1,2,35,1.000000
9,4,5,5,39,56,0,0,4,-1,-1.000000,-1.000000,34,0,34,0,0,0,1,1,35,1.000000
10,5,6,6,43,21,0,0,4,-1,-1.000000,-1.000000,35,0,37,0,0,0,1,1,38,1.057143
11,5,6,11,42,14,1,11,3,3,0.000000,0.000000,19,5,31,0,0,0,1,6,37,1.631579
12,6,7,12,15,29,0,5,3,4,0.000000,0.000000,3,5,3,0,0,0,1,6,9,1.000000
13,6,7,8,31,62,0,1,4,4,0.000000,0.000000,23,1,23,0,0,0,1,2,25,1.000000
14,7,8,12,44,26,0,4,3,4,0.000000,0.000000,28,4,32,0,0,0,1,5,37,1.142857
15,7,8,15,43,78,0,7,3,3,0.000000,1.000000,22,7,28,0,0,0,1,8,36,1.272727
16,8,9,19,31,33,0,10,3,4,0.000000,0.000000,11,10,11,0,1,1,1,11,23,1.000000
17,8,9,15,44,13,0,6,3,3,0.000000,0.000000,28,6,28,0,1,1,1,7,36,1.000000
18,9,10,14,43,40,0,4,3,3,0.000000,0.000000,29,4,29,0,0,0,1,5,34,1.000000
19,9,10,12,41,58,0,2,4,4,0.000000,0.000000,29,2,29,0,0,0,1,3,32,1.000000
20,10,11,19,32,25,0,8,3,3,0.000000,0.000000,13,8,13,0,0,0,1,9,22,1.000000
21,10,11,25,44,46,5,12,3,4,0.000000,1.000000,19,14,19,0,0,0,1,15,34,1.000000
22,11,12,20,54,52,0,8,3,4,1.000000,2.000000,24,8,34,0,0,0,1,9,43,1.416667
23,11,12,22,24,46,0,9,3,4,0.000000,1.000000,2,9,2,1,0,1,1,11,13,1.000000
24,12,13,16,24,49,0,3,4,4,0.000000,0.000000,8,3,8,0,0,0,1,4,12,1.000000
25,12,13,26,61,53,0,11,3,4,0.000000,1.000000,31,13,35,0,0,0,1,14,49,1.129032
26,13,14,15,35,20,0,1,4,4,0.000000,1.000000,20,1,20,0,0,0,1,2,22,1.000000
27,13,14,17,51,22,0,3,4,4,0.000000,0.000000,34,3,34,0,0,0,1,4,38,1.000000
28,14,15,28,54,77,1,3,3,3,0.000000,0.000000,25,13,25,0,1,1,1,14,40,1.000000
29,14,15,16,33,23,0,1,4,4,0.000000,0.000000,17,1,17,0,0,0,1,2,19,1.000000
30,15,16,22,33,29,0,6,3,3,0.000000,0.000000,11,6,11,0,0,0,1,7,18,1.000000
31,15,16,17,41,76,0,1,3,3,0.000000,0.000000,22,1,24,0,0,0,1,2,26,1.090909
32,16,17,17,45,2,0,0,4,-1,-1.000000,-1.000000,28,0,28,0,0,0,1,1,29,1.000000
33,16,17,19,22,35,0,2,4,4,0.000000,0.000000,3,2,3,0,0,0,1,3,6,1.000000
34,17,18,25,43,27,1,8,3,4,0.000000,1.000000,18,7,18,0,0,0,1,8,26,1.000000
35,17,18,22,34,69,0,4,4,4,0.000000,0.000000,12,4,12,0,0,0,1,5,17,1.000000
36,18,19,30,52,12,0,11,3,3,0.000000,0.000000,18,11,20,0,2,2,1,12,34,1.111111
37,18,19,27,53,24,0,6,3,4,0.000000,2.000000,20,8,26,0,0,0,1,9,35,1.300000
38,19,20,28,52,6,0,8,3,3,0.000000,0.000000,24,8,24,0,0,0,1,9,33,1.000000
39,19,20,27,68,71,0,7,3,3,1.000000,1.000000,27,7,41,0,0,0,1,8,49,1.518519
40,20,21,35,53,47,2,10,3,4,0.000000,2.000000,18,14,18,0,0,0,1,15,33,1.000000
41,20,21,24,57,61,0,3,4,4,0.000000,0.000000,32,3,32,0,1,1,1,4,37,1.000000
42,21,22,22,54,77,0,0,3,-1,-1.000000,-1.000000,22,0,32,0,0,0,1,1,33,1.454545
43,21,22,31,82,11,0,9,3,3,0.000000,0.000000,25,9,51,0,0,0,1,10,61,2.040000
44,22,23,25,34,37,0,2,3,4,0.000000,0.000000,6,2,8,0,1,1,1,3,12,1.333333
45,22,23,25,46,35,0,2,4,4,0.000000,0.000000,21,2,21,0,0,0,1,3,24,1.000000
46,23,24,27,66,68,0,3,4,4,0.000000,0.000000,35,3,39,0,0,0,1,4,43,1.114286
47,23,24,30,53,54,0,6,3,4,1.000000,3.000000,21,6,23,0,0,0,1,7,30,1.095238
