task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,1,12,26,0,0,4,-1,-1,-1,11,0,11,0,0,0,1,1,12,1.000000
1,0,1,1,26,58,0,0,4,-1,-1.000000,-1.000000,25,0,25,0,0,0,1,1,26,1.000000
2,1,2,5,14,33,0,3,3,4,0.000000,0.000000,9,3,9,0,0,0,1,4,13,1.000000
3,1,2,2,30,8,0,0,3,-1,-1.000000,-1.000000,28,0,28,0,0,0,1,1,29,1.000000
4,2,3,14,36,29,1,8,3,4,0.000000,0.000000,12,11,22,0,0,0,1,12,34,1.833333
5,2,3,3,24,35,0,0,4,-1,-1.000000,-1.000000,21,0,21,0,0,0,1,1,22,1.000000
6,3,4,11,30,14,2,7,3,3,0.000000,0.000000,19,7,19,0,0,0,1,8,27,1.000000
7,3,4,16,41,79,1,7,3,3,0.000000,1.000000,25,12,25,0,0,0,1,13,38,1.000000
8,4,5,10,30,13,2,5,3,3,0.000000,0.000000,19,5,19,0,1,1,1,6,26,1.000000
9,4,5,6,22,25,1,4,3,3,0.000000,0.000000,16,1,16,0,0,0,1,2,18,1.000000
10,5,6,19,32,47,5,7,3,4,0.000000,0.000000,13,13,13,0,0,0,1,14,27,1.000000
11,5,6,11,16,63,0,5,3,4,0.000000,0.000000,4,5,4,0,1,1,1,6,11,1.000000
12,6,7,12,41,52,0,5,3,4,0.000000,0.000000,27,5,29,0,0,0,1,6,35,1.074074
13,6,7,8,36,49,0,1,4,4,0.000000,0.000000,27,1,27,0,1,1,1,2,30,1.000000
14,7,8,12,30,79,0,4,3,4,0.000000,0.000000,12,4,16,0,2,2,1,5,23,1.333333
15,7,8,9,32,21,0,1,4,4,0.000000,0.000000,21,1,23,0,0,0,1,2,25,1.095238
16,8,9,17,29,30,3,9,3,3,0.000000,0.000000,12,8,12,0,0,0,1,9,21,1.000000
17,8,9,21,25,40,3,9,3,3,0.000000,2.000000,4,11,4,1,0,1,1,13,17,1.000000
18,9,10,17,33,20,0,7,3,4,0.000000,0.000000,16,7,16,0,0,0,1,8,24,1.000000
19,9,10,16,30,51,3,8,3,4,0.000000,0.000000,14,6,14,0,0,0,1,7,21,1.000000
20,10,11,17,44,47,2,5,3,3,0.000000,0.000000,26,6,26,0,1,1,1,7,34,1.000000
21,10,11,14,29,30,2,3,3,3,0.000000,0.000000,12,3,14,0,1,1,1,4,19,1.166667
22,11,12,13,34,16,0,1,4,4,0.000000,0.000000,21,1,21,0,0,0,1,2,23,1.000000
23,11,12,14,43,53,0,2,4,4,0.000000,0.000000,28,2,28,0,1,1,1,3,32,1.000000
24,12,13,20,27,77,0,6,3,3,0.000000,1.000000,5,6,7,1,0,1,1,8,15,1.400000
25,12,13,13,45,76,0,0,3,-1,-1.000000,-1.000000,29,0,31,0,1,1,1,1,33,1.068966
26,13,14,24,56,12,0,10,3,3,0.000000,0.000000,30,10,32,0,0,0,1,11,43,1.066667
27,13,14,27,39,47,3,3,3,3,0.000000,0.000000,12,11,12,2,0,2,1,14,26,1.000000
28,14,15,23,41,37,0,8,3,4,0.000000,1.000000,12,8,18,0,0,0,1,9,27,1.500000
29,14,15,15,27,64,0,0,4,-1,-1.000000,-1.000000,9,0,11,0,1,1,1,1,13,1.222222
30,15,16,16,49,46,0,0,4,-1,-1.000000,-1.000000,31,0,33,0,0,0,1,1,34,1.064516
31,15,16,26,41,43,2,13,3,4,0.000000,2.000000,15,10,15,0,0,0,1,11,26,1.000000
32,16,17,18,36,41,1,3,3,3,0.000000,2.000000,12,1,16,0,2,2,1,2,20,1.333333
33,16,17,20,44,33,0,3,3,4,0.000000,0.000000,20,3,24,0,0,0,1,4,28,1.200000
34,17,18,20,56,18,0,2,4,4,0.000000,0.000000,34,2,36,0,0,0,1,3,39,1.058824
35,17,18,25,29,56,0,7,3,4,0.000000,1.000000,4,7,4,0,0,0,1,8,12,1.000000
36,18,19,19,52,9,0,0,3,-1,-1.000000,-1.000000,23,0,33,0,0,0,1,1,34,1.434783
37,18,19,28,42,75,3,10,3,3,0.000000,0.000000,14,8,14,1,0,1,1,10,24,1.000000
38,19,20,20,38,62,0,0,4,-1,-1.000000,-1.000000,18,0,18,0,0,0,1,1,19,1.000000
39,19,20,29,66,28,0,9,3,4,0.000000,0.000000,25,9,37,0,0,0,1,10,47,1.480000
40,20,21,21,44,72,0,0,3,-1,-1.000000,-1.000000,21,0,23,0,0,0,1,1,24,1.095238
41,20,21,30,51,74,2,9,3,3,0.000000,0.000000,21,9,21,0,0,0,1,10,31,1.000000
42,21,22,22,42,75,0,0,3,-1,-1.000000,-1.000000,20,0,20,0,0,0,1,1,21,1.000000
43,21,22,22,58,45,0,0,4,-1,-1.000000,-1.000000,36,0,36,0,0,0,1,1,37,1.000000
44,22,23,33,52,22,1,7,3,4,0.000000,0.000000,17,10,19,0,0,0,1,11,30,1.117647
45,22,23,30,76,11,0,5,3,3,0.000000,0.000000,23,7,45,0,1,1,1,8,54,1.956522
46,23,24,29,35,41,1,15,3,3,0.000000,0.000000,4,5,6,0,0,0,1,6,12,1.500000
47,23,24,31,43,38,0,6,3,4,0.000000,1.000000,12,6,12,1,0,1,1,8,20,1.000000
48,24,25,29,50,63,1,9,3,4,0.000000,0.000000,17,4,21,0,0,0,1,5,26,1.235294
49,24,25,26,34,22,0,1,4,4,0.000000,1.000000,8,1,8,0,0,0,1,2,10,1.000000
50,25,26,30,47,36,0,4,4,4,0.000000,1.000000,15,4,17,0,0,0,1,5,22,1.133333
51,25,26,28,69,31,0,2,4,4,0.000000,0.000000,41,2,41,0,0,0,1,3,44,1.000000
52,26,27,34,60,34,0,7,3,4,0.000000,0.000000,23,7,25,0,1,1,1,8,34,1.086957
53,26,27,29,64,15,0,2,4,4,1.000000,2.000000,33,2,35,0,0,0,1,3,38,1.060606
54,27,28,34,48,54,0,6,3,4,0.000000,1.000000,14,6,14,0,0,0,1,7,21,1.000000
55,27,28,33,51,51,3,7,3,4,1.000000,2.000000,18,5,18,0,0,0,1,6,24,1.000000
56,28,29,33,56,67,1,5,4,4,0.000000,0.000000,21,4,23,0,0,0,1,5,28,1.095238
57,28,29,91,126,19,47,33,4,4,0.000000,0.000000,32,60,34,2,1,3,1,63,98,1.062500
58,29,30,36,48,32,0,4,4,4,0.000000,1.000000,12,6,12,0,0,0,1,7,19,1.000000
59,29,30,30,68,59,0,0,4,-1,-1.000000,-1.000000,32,0,36,0,2,2,1,1,39,1.125000
60,30,31,34,47,64,0,3,3,4,0.000000,0.000000,11,3,13,0,0,0,1,4,17,1.181818
61,30,31,44,70,51,1,8,3,4,0.000000,2.000000,19,13,25,0,1,1,1,14,40,1.315789
62,31,32,32,51,8,0,0,3,-1,-1.000000,-1.000000,19,0,19,0,0,0,1,1,20,1.000000
63,31,32,33,48,19,0,1,4,4,0.000000,2.000000,13,1,15,0,0,0,1,2,17,1.153846
64,32,33,35,39,51,0,2,3,3,0.000000,0.000000,4,2,4,0,0,0,1,3,7,1.000000
65,32,33,34,54,26,0,1,4,4,1.000000,1.000000,20,1,20,0,0,0,1,2,22,1.000000
66,33,34,36,55,24,0,2,4,4,0.000000,1.000000,17,2,17,0,2,2,1,3,22,1.000000
67,33,34,36,53,79,0,2,3,4,0.000000,2.000000,15,2,17,0,0,0,1,3,20,1.133333
68,34,35,36,73,13,0,1,3,3,0.000000,1.000000,17,1,33,0,4,4,1,2,39,1.941176
69,34,35,36,57,22,0,1,3,3,0.000000,0.000000,21,1,21,0,0,0,1,2,23,1.000000
70,35,36,38,66,40,0,2,4,4,0.000000,3.000000,27,2,27,0,1,1,1,3,31,1.000000
71,35,36,36,43,73,0,0,3,-1,-1.000000,-1.000000,7,0,7,0,0,0,1,1,8,1.000000
72,36,37,78,107,43,23,5,4,4,1.000000,1.000000,29,39,29,2,0,2,1,42,71,1.000000
73,36,37,38,55,0,1,1,4,4,0.000000,0.000000,17,1,17,0,0,0,1,2,19,1.000000
74,37,38,43,72,41,1,1,4,4,0.000000,2.000000,29,5,29,0,0,0,1,6,35,1.000000
75,37,38,40,48,30,0,2,3,4,0.000000,2.000000,6,2,8,0,0,0,1,3,11,1.333333
76,38,39,39,49,41,0,0,4,-1,-1.000000,-1.000000,10,0,10,0,0,0,1,1,11,1.000000
77,38,39,41,56,14,0,2,3,4,1.000000,2.000000,15,2,15,0,0,0,1,3,18,1.000000
78,39,40,40,63,43,0,0,4,-1,-1.000000,-1.000000,21,0,23,0,0,0,1,1,24,1.095238
79,39,40,45,62,35,0,5,3,4,0.000000,1.000000,17,5,17,0,0,0,1,6,23,1.000000
80,40,41,43,56,20,1,6,3,3,0.000000,0.000000,13,2,13,0,0,0,1,3,16,1.000000
81,40,41,47,83,39,2,6,4,4,0.000000,0.000000,36,6,36,0,0,0,1,7,43,1.000000
82,41,42,59,109,60,2,8,3,4,0.000000,1.000000,37,16,49,1,1,2,1,18,68,1.324324
83,41,42,47,81,62,1,28,4,4,0.000000,0.000000,34,5,34,0,0,0,1,6,40,1.000000
84,42,43,47,71,21,0,4,3,3,0.000000,0.000000,18,4,24,0,0,0,1,5,29,1.333333
85,42,43,46,71,49,0,3,3,3,0.000000,0.000000,25,3,25,0,0,0,1,4,29,1.000000
86,43,44,50,58,50,0,6,4,4,0.000000,0.000000,8,6,8,0,0,0,1,7,15,1.000000
87,43,44,45,51,75,0,1,3,3,0.000000,0.000000,6,1,6,0,0,0,1,2,8,1.000000
88,44,45,46,61,38,0,1,3,3,1.000000,1.000000,15,1,15,0,0,0,1,2,17,1.000000
89,44,45,45,80,78,0,0,4,-1,-1.000000,-1.000000,33,0,35,0,0,0,1,1,36,1.060606
90,45,46,50,81,20,1,2,4,4,0.000000,0.000000,29,3,31,1,0,1,1,5,36,1.068966
91,45,46,47,72,62,0,1,4,4,0.000000,0.000000,23,1,23,0,2,2,1,2,27,1.000000
92,46,47,51,74,72,1,6,3,3,0.000000,0.000000,15,4,23,0,0,0,1,5,28,1.533333
93,46,47,51,78,16,0,3,3,3,0.000000,0.000000,18,3,24,1,3,4,1,5,32,1.333333
94,47,48,57,88,20,5,4,4,4,0.000000,1.000000,29,8,31,1,0,1,1,10,41,1.068966
95,47,48,49,66,60,0,1,3,3,0.000000,0.000000,15,1,17,0,0,0,1,2,19,1.133333
96,48,49,52,71,72,1,5,3,4,0.000000,1.000000,17,3,19,0,0,0,1,4,23,1.117647
97,48,49,51,71,47,1,2,3,4,0.000000,1.000000,18,2,20,0,0,0,1,3,23,1.111111
98,49,50,53,68,20,0,3,4,4,0.000000,1.000000,14,3,14,0,1,1,1,4,19,1.000000
99,49,50,52,77,47,0,2,3,3,0.000000,0.000000,23,2,25,0,0,0,1,3,28,1.086957
100,50,51,52,68,72,0,1,3,3,1.000000,2.000000,15,1,15,0,1,1,1,2,18,1.000000
101,50,51,52,65,30,0,1,3,3,0.000000,1.000000,13,1,13,0,0,0,1,2,15,1.000000
102,51,52,57,83,58,2,5,3,4,0.000000,1.000000,19,5,25,0,1,1,1,6,32,1.315789
103,51,52,52,55,75,0,0,3,-1,-1.000000,-1.000000,3,0,3,0,0,0,1,1,4,1.000000
104,52,53,70,82,37,4,7,3,4,0.000000,1.000000,12,15,12,2,0,2,1,18,30,1.000000
105,52,53,58,81,32,1,5,3,3,0.000000,0.000000,22,5,22,0,1,1,1,6,29,1.000000
106,53,54,57,88,29,0,3,3,4,0.000000,0.000000,25,3,31,0,0,0,1,4,35,1.240000
107,53,54,65,83,46,0,6,3,2,1.000000,2.000000,18,10,18,1,0,1,1,12,30,1.000000
108,54,55,58,83,58,0,3,3,3,1.000000,2.000000,19,3,23,0,2,2,1,4,29,1.210526
109,54,55,62,84,79,3,13,3,4,1.000000,1.000000,19,7,21,0,1,1,1,8,30,1.105263
110,55,56,56,92,74,0,0,4,-1,-1.000000,-1.000000,33,0,35,0,1,1,1,1,37,1.060606
111,55,56,57,74,53,0,1,3,3,0.000000,0.000000,17,1,17,0,0,0,1,2,19,1.000000
112,56,57,66,102,56,1,6,3,3,0.000000,1.000000,20,8,34,1,2,3,1,10,46,1.700000
113,56,57,62,101,14,0,3,3,3,1.000000,1.000000,24,5,38,0,1,1,1,6,45,1.583333
114,57,58,58,73,56,0,0,3,-1,-1.000000,-1.000000,13,0,15,0,0,0,1,1,16,1.153846
115,57,58,60,74,37,0,2,3,3,0.000000,0.000000,11,2,13,0,1,1,1,3,17,1.181818
116,58,59,82,97,26,5,9,3,4,0.000000,1.000000,9,22,15,1,0,1,1,24,39,1.666667
