timestep,finished_tasks,active_tasks,unassigned_backlog,assigned_agents,idle_agents,empty_agents,loaded_agents,active_wait_steps_cumulative,planner_seconds
1,0,18000,17999,1,11999,1,0,0,0.8114945
2,0,18000,17998,2,11998,2,0,0,0.8077842
3,0,18000,17997,3,11997,3,0,0,0.8137124
4,0,18000,17996,4,11996,3,1,0,0.8119724
5,0,18000,17995,5,11995,4,1,0,0.8127534
6,0,18000,17994,6,11994,5,1,0,0.8119067
7,0,18000,17993,7,11993,6,1,0,0.8131989
8,0,18000,17992,8,11992,7,1,0,0.8152411
9,0,18000,17991,9,11991,8,1,0,0.8119944
10,0,18000,17990,10,11990,9,1,0,0.8142982
11,0,18000,17989,11,11989,10,1,0,0.8141865
12,0,18000,17988,12,11988,11,1,0,0.8138884
13,0,18000,17987,13,11987,12,1,0,0.815478
14,0,18000,17986,14,11986,13,1,0,0.8177158
15,0,18000,17985,15,11985,14,1,0,0.8153618
16,0,18000,17984,16,11984,15,1,0,0.8184068
17,0,18000,17983,17,11983,16,1,0,0.8218174
18,0,18000,17982,18,11982,15,3,0,0.814347
19,0,18000,17981,19,11981,16,3,0,0.8115855
20,0,18000,17980,20,11980,16,4,0,0.8156417
21,0,18000,17979,21,11979,17,4,0,0.8157951
22,0,18000,17978,22,11978,18,4,0,0.8171016
23,0,18000,17977,23,11977,17,6,0,0.8126743
24,0,18000,17976,24,11976,17,7,0,0.8163204
25,0,18000,17975,25,11975,17,8,0,0.8130122
26,0,18000,17974,26,11974,18,8,0,0.8142395
27,0,18000,17973,27,11973,18,9,0,0.8116033
28,0,18000,17972,28,11972,18,10,0,0.8122238
29,0,18000,17813,187,11813,172,15,0,0.8142265
30,0,18000,17545,455,11545,433,22,0,0.8150425
31,0,18000,17232,768,11232,726,42,2,0.8218631
32,0,18000,16993,1007,10993,937,70,5,0.8185721
33,0,18000,16673,1327,10673,1231,96,6,0.817554
34,1,18000,16298,1702,10298,1573,129,16,0.824334
35,1,18000,15980,2020,9980,1846,174,35,0.8222374
36,1,18000,15575,2425,9575,2203,222,51,0.8181316
37,1,18000,15149,2851,9149,2566,285,70,0.825658
38,2,18000,14809,3191,8809,2835,356,110,0.8189685
39,3,18000,14403,3597,8403,3180,417,143,0.8178126
40,4,18000,13909,4091,7909,3600,491,202,0.8190682
41,6,18000,13441,4559,7441,3986,573,261,0.8127845
42,8,18000,12955,5045,6955,4378,667,345,0.8144299
43,11,18000,12473,5527,6473,4774,753,447,0.817852
44,11,18000,12082,5918,6082,5062,856,565,0.815724
45,17,18000,11524,6476,5524,5501,975,686,0.8144048
46,22,18000,11020,6980,5020,5880,1100,934,0.8162503
